EXT	PDF	PMF_APP	SP	PMF_RE
8.525	5e-05	5.903747288129925697	1.0	5.9037472881299257427
8.535	5e-05	5.903747288129925697	0.9989810138788081684	5.9037472881299257223
8.545	5e-05	5.903747288129925697	0.9979620277576163368	5.9037472881299257635
8.555	5e-05	5.903747288129925697	0.99694304163642450507	5.903747288129925804
8.565	5e-05	5.903747288129925697	0.9959240555152326734	5.9037472881299257223
8.575	5e-05	5.903747288129925697	0.99490506939404084187	5.9037472881299257023
8.585	5e-05	5.903747288129925697	0.99388608327284882923	5.9037472881299257834
8.595	5e-05	5.903747288129925697	0.9928670971516569975	5.9037472881299257223
8.605	5e-05	5.903747288129925697	0.99184811103046516604	5.9037472881299257223
8.615	5e-05	5.903747288129925697	0.99082912490927333435	5.903747288129877336
8.815	5e-05	5.903747288129925697	0.97044940248543633965	5.741639957068969827
8.825	0.0001	5.490542771458650483	0.9696851628945424659	5.623564914309498154
8.835	0.0001	5.490542771458650483	0.9691756698339464595	5.490542771458650525
8.845	0.0001	5.490542771458650483	0.9686661767733505437	5.490542771458650565
8.855	0.0001	5.490542771458650483	0.96815668371275462784	5.490542771458650565
8.865	0.0001	5.490542771458650483	0.967647190652158712	5.490542771458650525
8.875	0.0001	5.490542771458650483	0.9671376975915627962	5.490542771458650484
8.885	0.0001	5.490542771458650483	0.9666282045309668804	5.490542771458650525
8.895	0.0001	5.490542771458650483	0.9661187114703709646	5.490542771458650565
8.905	0.0001	5.490542771458650483	0.96560921840977504874	5.6235649143094875017
8.915	5e-05	5.903747288129925697	0.9648449788188811751	5.736464855859092064
9.375	5e-05	5.903747288129925697	0.91797161724405583374	5.903747288129886732
9.385	5e-05	5.903747288129925697	0.91695263112286400206	5.9037472881299257635
9.395	5e-05	5.903747288129925697	0.91593364500167217043	5.9037472881299257635
9.405	5e-05	5.903747288129925697	0.91491465888048033875	5.9037472881299257223
9.415	5e-05	5.903747288129925697	0.91389567275928850724	5.9037472881299257223
9.425	5e-05	5.903747288129925697	0.91287668663809649455	5.9037472881299257635
9.435	5e-05	5.903747288129925697	0.9118577005169046629	5.9037472881299257427
9.445	5e-05	5.903747288129925697	0.91083871439571283124	5.9037472881299257635
9.455	5e-05	5.903747288129925697	0.90981972827452099956	5.9037472881299257427
9.465	5e-05	5.903747288129925697	0.908800742153329168	5.9037472881299140268
9.685	5e-05	5.903747288129925697	0.8863830474871083291	5.90374728812993719
9.695	5e-05	5.903747288129925697	0.88536406136591649734	5.9037472881299257635
9.705	5e-05	5.903747288129925697	0.88434507524472466577	5.9037472881299257427
9.715	5e-05	5.903747288129925697	0.8833260891235328341	5.9037472881299257635
9.725	5e-05	5.903747288129925697	0.8823071030023410024	5.9037472881299257635
9.735	5e-05	5.903747288129925697	0.8812881168811491708	5.9037472881299257223
9.745	5e-05	5.903747288129925697	0.8802691307599573392	5.9037472881299257635
9.755	5e-05	5.903747288129925697	0.87925014463876532646	5.9037472881299257427
9.765	5e-05	5.903747288129925697	0.87823115851757349495	5.9037472881299257427
9.775	5e-05	5.903747288129925697	0.87721217239638166327	5.9037472881300169293
9.805	5e-05	5.903747288129925697	0.87415521403280616833	5.903747288129834893
9.815	5e-05	5.903747288129925697	0.87313622791161433676	5.9037472881299257427
9.825	5e-05	5.903747288129925697	0.87211724179042250513	5.9037472881299257635
9.835	5e-05	5.903747288129925697	0.87109825566923049245	5.9037472881299257635
9.845	5e-05	5.903747288129925697	0.8700792695480386608	5.9037472881299257635
9.855	5e-05	5.903747288129925697	0.86906028342684682914	5.9037472881299257223
9.865	5e-05	5.903747288129925697	0.8680412973056549976	5.9037472881299257427
9.875	5e-05	5.903747288129925697	0.8670223111844631659	5.903747288129925804
9.885	5e-05	5.903747288129925697	0.8660033250632713342	5.9037472881299257635
9.895	5e-05	5.903747288129925697	0.8649843389420795025	5.8937280925026261425
10.035	0.0001	5.490542771458650483	0.85428498466956499894	5.5100897064693871085
10.045	0.0001	5.490542771458650483	0.85377549160896908315	5.490542771458650565
10.055	0.0001	5.490542771458650483	0.85326599854837316725	5.490542771458650606
10.065	0.0001	5.490542771458650483	0.85275650548777725136	5.490542771458650484
10.075	0.0001	5.490542771458650483	0.8522470124271813357	5.4905427714586504434
10.085	0.0001	5.490542771458650483	0.85173751936658532937	5.490542771458650565
10.095	0.0001	5.490542771458650483	0.8512280263059894135	5.490542771458650525
10.105	0.0001	5.490542771458650483	0.85071853324539349774	5.490542771458650525
10.115	0.0001	5.490542771458650483	0.8502090401847975819	5.490542771458650525
10.125	0.0001	5.490542771458650483	0.84969954712420166606	5.623564914309487534
10.135	5e-05	5.903747288129925697	0.8489353075333077923	5.7322519188399563596
10.145	0.0001	5.490542771458650483	0.8481710679424139186	5.6235649143094875017
10.155	0.0001	5.490542771458650483	0.84766157488181800275	5.490542771458650565
10.165	0.0001	5.490542771458650483	0.8471520818212220869	5.490542771458650525
10.175	0.0001	5.490542771458650483	0.84664258876062608065	5.438672843999865933
10.185	0.00015	5.248833624077344744	0.8462180112101294841	5.319047402168681142
10.195	0.00015	5.248833624077344744	0.84587834916973220694	5.248833624077344785
10.205	0.00015	5.248833624077344744	0.8455386871293349296	5.2488336240773449063
10.215	0.00015	5.248833624077344744	0.84519902508893765227	5.248833624077344846
10.225	0.00015	5.248833624077344744	0.844859363048540375	5.248833624077344785
10.235	0.00015	5.248833624077344744	0.84451970100814309776	5.319047402168681142
10.245	0.0001	5.490542771458650483	0.8440951234576465013	5.3818557669281816974
10.255	0.00015	5.248833624077344744	0.8436705459071498293	5.3190474021686752417
