# -------------- Extension Probability Distribution (Probability Density Function - PDF) ----------------
# INPUT Frame vs Extension file: "dist_vs_frame.dat"
# INPUT Frame Range => frame_index_start: -1  |  frame_index_end: -1
# INPUT Extension Range => ext_start: 0.0  |  ext_end: 100.0
# INPUT Extension Bins => Count: 1000  | Bin Size: 0.1
# INPUT Moving Average Window Size: 20 extension bins (or 2.0 extension units)
# ---------------------------------------
EXT	PDF
0.0	0.0
0.1	0.0
0.2	0.0
0.30000000000000004	0.0
0.4	0.0
0.5	0.0
0.6000000000000001	0.0
0.7000000000000001	0.0
0.8	0.0
0.9	0.0
1.0	0.0
1.1	0.0
1.2000000000000002	0.0
1.3	0.0
1.4000000000000001	0.0
1.5	0.0
1.6	0.0
1.7000000000000002	0.0
1.8	0.0
1.9000000000000001	0.0
2.0	0.0
2.1	0.0
2.2	0.0
2.3000000000000003	0.0
2.4000000000000004	0.0
2.5	0.0
2.6	0.0
2.7	0.0
2.8000000000000003	0.0
2.9000000000000004	0.0
3.0	0.0
3.1	0.0
3.2	0.0
3.3000000000000003	0.0
3.4000000000000004	0.0
3.5	0.0
3.6	0.0
3.7	0.0
3.8000000000000003	0.0
3.9000000000000004	0.0
4.0	0.0
4.1000000000000005	0.0
4.2	0.0
4.3	0.0
4.4	0.0
4.5	0.0
4.6000000000000005	0.0
4.7	0.0
4.800000000000001	0.0
4.9	0.0
5.0	0.0
5.1000000000000005	0.0
5.2	0.0
5.300000000000001	0.0
5.4	0.0
5.5	0.0
5.6000000000000005	0.0
5.7	0.0
5.800000000000001	0.0
5.9	0.0
6.0	0.0
6.1000000000000005	0.0
6.2	0.0
6.300000000000001	0.0
6.4	0.0
6.5	0.0
6.6000000000000005	0.0
6.7	0.0
6.800000000000001	0.0
6.9	4.911639603532469e-05
7.0	9.82327920706485e-05
7.1000000000000005	9.823279207064938e-05
7.2	4.911639603532425e-05
7.300000000000001	4.911639603532469e-05
7.4	9.823279207064938e-05
7.5	0.0002946983762119455
7.6000000000000005	0.00024558198017662344
7.7	0.00024558198017662127
7.800000000000001	0.00019646558414129875
7.9	9.823279207064938e-05
8.0	0.0004420475643179222
8.1	0.0003929311682825905
8.200000000000001	0.0004420475643179222
8.3	0.0009332115246711691
8.4	0.000785862336565195
8.5	0.0010805607127771432
8.6	0.0012770262969184192
8.700000000000001	0.0013752590889890913
8.8	0.0020628886334836368
8.9	0.002897867366084156
9.0	0.0024558198017662343
9.1	0.004125777266967201
9.200000000000001	0.004371359247143897
9.3	0.005353687167850391
9.4	0.004960755999567794
9.5	0.006483364276662744
9.600000000000001	0.008005972553757923
9.700000000000001	0.007465692197369353
9.8	0.008448020118075847
9.9	0.00923388245464104
10.0	0.01095295631587721
10.100000000000001	0.011051189107948056
10.200000000000001	0.010412675959488835
10.3	0.013015844949361043
10.4	0.012966728553325719
10.5	0.013507008909714048
10.600000000000001	0.014882267998703382
10.700000000000001	0.0157172467313039
10.8	0.017239855008398964
10.9	0.019744791206200523
11.0	0.019106278057740962
11.100000000000001	0.022053261819860788
11.200000000000001	0.021512981463472212
11.3	0.023232055324708574
11.4	0.025196711166121565
11.5	0.026719319443216157
11.600000000000001	0.028978673660841565
11.700000000000001	0.030845096710183904
11.8	0.028831324472735592
11.9	0.028438393304452997
12.0	0.03025569995775947
12.100000000000001	0.031139795086395854
12.200000000000001	0.033350032907985466
12.3	0.033350032907985466
12.4	0.037426693778917414
12.5	0.03575673631371574
12.600000000000001	0.037770508551164685
12.700000000000001	0.039244000432224424
12.8	0.03752492657098806
12.9	0.03801609053134131
13.0	0.04032456114500085
13.100000000000001	0.04445033841196885
13.200000000000001	0.04445033841196885
13.3	0.043910058055580264
13.4	0.04209275140227326
13.5	0.041994518610201856
13.600000000000001	0.04572736470888728
13.700000000000001	0.04729908938201768
13.8	0.04351712688729767
13.9	0.047937602530476894
14.0	0.0497057927877477
14.100000000000001	0.05058988791638443
14.200000000000001	0.05137575025294962
14.3	0.049804025579819236
14.4	0.0537333372626452
14.5	0.054175384826962165
14.600000000000001	0.054273617619033786
14.700000000000001	0.055059479955598976
14.8	0.05432273401506911
14.9	0.059725537578954824
15.0	0.06114991306397815
15.100000000000001	0.06070786549966131
15.200000000000001	0.06056051631155534
15.3	0.06090433108380261
15.4	0.06394954763799274
15.5	0.06129726225208412
15.600000000000001	0.06429336241024002
15.700000000000001	0.06542303951905248
15.8	0.06792797571685404
15.9	0.0658650870833704
16.0	0.07225021856796134
16.1	0.0789791648248035
16.2	0.07848800086444746
16.3	0.0806491222900017
16.400000000000002	0.0766706942111432
16.5	0.07824241888427085
16.6	0.07799683690409699
16.7	0.07853711726048278
16.8	0.08222084696313207
16.900000000000002	0.08398903722040671
17.0	0.08477489955696892
17.1	0.08433285199265399
17.2	0.07996149274550717
17.3	0.08226996335916739
17.400000000000002	0.08133675183449912
17.5	0.08497136514111019
17.6	0.0857081110816431
17.7	0.08747630133891171
17.8	0.08560987828956941
17.900000000000002	0.08074735508207521
18.0	0.08433285199265099
18.1	0.0826137781314176
18.2	0.08502048153714552
18.3	0.08369433884419177
18.400000000000002	0.0795685615772274
18.5	0.07902828122083601
18.6	0.0810911698543225
18.7	0.08094382066621365
18.8	0.08153321741863753
18.900000000000002	0.08256466173538225
19.0	0.08246642894330868
19.1	0.08236819615123803
19.200000000000003	0.08443108478472464
19.3	0.08624839143802861
19.400000000000002	0.08448020118075997
19.5	0.08777099971512366
19.6	0.08762365052701768
19.700000000000003	0.09042328510103435
19.8	0.08811481448737092
19.900000000000002	0.09042328510103435
20.0	0.09582608866491676
20.1	0.09376320003143315
20.200000000000003	0.09346850165522455
20.3	0.0973486969420118
20.400000000000002	0.09449994597196638
20.5	0.0990186544072128
20.6	0.10997161072309003
20.700000000000003	0.1101189599111999
20.8	0.1056002514759462
20.900000000000002	0.11188715016847162
21.0	0.11532529789094031
21.1	0.11886167840548362
21.200000000000003	0.11522706509887376
21.3	0.12038428668257867
21.400000000000002	0.11601292743543896
21.5	0.11748641931649458
21.6	0.11512883230679902
21.700000000000003	0.12377331800902042
21.8	0.11930372596980154
21.900000000000002	0.12058075226672425
22.0	0.12244717531606228
22.1	0.11989312272222544
22.200000000000003	0.1254432754742215
22.3	0.1146867847424811
22.400000000000002	0.11282036169314281
22.5	0.10800695488167707
22.6	0.10869458442617161
22.700000000000003	0.10427410878299616
22.8	0.09764339531822373
22.900000000000002	0.09214235896227076
23.0	0.08536429630939278
23.1	0.08403815361643904
23.200000000000003	0.07893004842876818
23.3	0.07401840882523299
23.400000000000002	0.07195552019175194
23.5	0.06453894439041549
23.6	0.05643473904458706
23.700000000000003	0.0524563109657277
23.8	0.04582559750095712
23.900000000000002	0.03963693160050773
24.0	0.039489582412400345
24.1	0.034332360828691344
24.200000000000003	0.02942072122516001
24.3	0.026326388274933565
24.400000000000002	0.02568787512647527
24.5	0.023477637304884783
24.6	0.020235955166553413
24.700000000000003	0.01679780744408134
24.8	0.01429287124627923
24.900000000000002	0.0130649613453966
25.0	0.011100305503983181
25.1	0.010265326771382678
25.200000000000003	0.009577697226888485
25.3	0.008005972553757781
25.400000000000002	0.005943083920274392
25.5	0.005599269148026915
25.6	0.0036346133066139626
25.700000000000003	0.002946983762119534
25.8	0.0015226082770950383
25.900000000000002	0.001571724673130418
26.0	0.0012770262969184192
26.1	0.0009332115246711524
26.200000000000003	0.0005893967524239067
26.3	0.000785862336565181
26.400000000000002	0.00034381477224727894
26.5	0.0003929311682825905
26.6	0.00014734918810597143
26.700000000000003	0.00019646558414130225
26.8	4.9116396035323814e-05
26.900000000000002	4.911639603532556e-05
