#================  DISTANCE B/W 2 ATOMS  =================
#LOG: INPUT Structure File: "dna_dummy.psf" | Frame File(s): [ "dna_gbis_pcf.dcd" ]
#LOG: ATOM1 SELECTION: "resid 1 and name C5'"
#LOG: ATOM2 SELECTION: "resid 16 and name C3'"
#--------------------------
#LOG: Total Frames: 42953
#LOG: START Frame Index: 0 | END Frame Index: 42952 | Frames for Calculation: 42953
#--------------------------
#Frame 	 DIST
0 	 9.384179702095112
1 	 9.741962068119216
2 	 9.881146689361401
3 	 9.929367658299386
4 	 9.570359210709846
5 	 9.350036453898586
6 	 9.262708581761318
7 	 9.36940277441965
8 	 9.014796293412715
9 	 9.321201192738881
10 	 9.782304864529788
11 	 9.902274381442629
12 	 9.655445370997935
13 	 9.23664231570003
14 	 10.145897748219085
15 	 9.27959645392405
16 	 8.60478695705975
17 	 8.467742187681456
18 	 8.105744233523035
19 	 7.94824109010643
20 	 8.283294322663927
21 	 7.905899718970135
22 	 8.777680372424816
23 	 9.000402492708508
24 	 8.391498599279434
25 	 8.75965010951535
26 	 9.217118978364962
27 	 9.510817530468666
28 	 9.871044498137703
29 	 9.975281776613869
30 	 9.873115111187618
31 	 10.505045745617196
32 	 10.9635801245689
33 	 11.225174375625834
34 	 11.54863722924231
35 	 11.981876159966077
36 	 11.933876018723824
37 	 11.92550809563214
38 	 11.631766037053357
39 	 11.480166134976251
40 	 11.528726743145
41 	 11.41150420029112
42 	 10.90431451035988
43 	 10.329854955688651
44 	 10.099395606397495
45 	 10.11938343888526
46 	 10.15251614962295
47 	 10.229665791903344
48 	 9.87864753062711
49 	 9.746823110502287
50 	 9.85829117245073
51 	 9.831045981159965
52 	 10.155207352871251
53 	 10.329716297175775
54 	 9.95945545975262
55 	 10.092074909676715
56 	 10.558267724571008
57 	 10.835397328802134
58 	 10.962381156174075
59 	 10.836599298369373
60 	 10.849144339146102
61 	 10.933973200311437
62 	 10.690572050293623
63 	 10.76551004899699
64 	 10.830609209141615
65 	 10.80895399948598
66 	 10.937055446999935
67 	 10.867825477880201
68 	 11.312026535234807
69 	 11.529361526886847
70 	 11.901228922478161
71 	 11.57311546091435
72 	 11.902184851116104
73 	 11.951043893867052
74 	 11.931291134547267
75 	 11.588727816833893
76 	 11.163087958816488
77 	 10.629970130609017
78 	 10.49706974802024
79 	 10.405553777497294
80 	 10.08077304483644
81 	 10.209408456627296
82 	 9.959489235378108
83 	 9.964248857313505
84 	 9.57609747563508
85 	 9.900518182859507
86 	 10.370496375501459
87 	 10.059965573049972
88 	 9.2250897006174
89 	 9.445417845678843
90 	 10.19734533327763
91 	 10.134701489572526
92 	 9.26895769285533
93 	 8.951052501427183
94 	 9.055133135264562
95 	 9.456445168639508
96 	 8.969252539877978
97 	 8.543386105635651
98 	 8.704329918207813
99 	 8.838683668264755
100 	 9.03156558570862
101 	 9.078848139752083
102 	 9.389621273757836
103 	 9.913789076848499
104 	 10.14673025452658
105 	 9.393711462776672
106 	 8.746982842495298
107 	 8.71967650112887
108 	 8.602139605052916
109 	 7.906335876226064
