DIST	PDF	PMF_APP	SP	PMF_RE
10.55	0.0001	5.490542771458650483	0.5906776253295789913	-1.25066475827061832
10.6	0.0001	5.490542771458650483	0.5836659648543634146	-1.2229328694091111346
10.7	0.0002	5.0773382547873752682	0.5731484741415398627	-1.3425583112403013866
10.8	0.0001	5.490542771458650483	0.5626309834287161239	-1.2229328694091127727
10.85	0.0001	5.490542771458650483	0.5556193229535005472	-1.2506647582706183179
10.9	0.0002	5.0773382547873752682	0.55036057759708867783	-1.4512453157707723442
10.95	0.0002	5.0773382547873752682	0.5468547473594808895	-1.4512453157707723382
11.0	0.0001	5.490542771458650483	0.54159600200306902006	-1.2506647582706198265
11.05	0.0001	5.490542771458650483	0.53458434152785319426	-1.2797499464808029384
11.1	0.0003	4.8356291074060695303	0.5299099012110428096	-1.4127720893316377884
11.15	0.0001	5.490542771458650483	0.52523546089423225886	-1.3766320482860942119
11.2	0.0002	5.0773382547873752682	0.51997671553782057635	-1.5140536805302672554
11.25	0.0004	4.664133738116100054	0.51734734285961464165	-1.7557628279115766047
11.3	0.0002	5.0773382547873752682	0.514717970181408707	-1.7759724957388916049
11.35	0.0005	4.5311115952652630855	0.5122638890150832551	-1.9141559531437116609
11.4	0.0004	4.664133738116100054	0.51068626540815969427	-1.977925040282100956
11.45	0.0003	4.8356291074060695303	0.50864119776955515087	-1.6096384410029117126
11.5	0.0001	5.490542771458650483	0.50396675745274460023	-1.4127720893316377969
11.55	0.0003	4.8356291074060695303	0.4992923171359340495	-1.5365517508110612158
11.6	0.0002	5.0773382547873752682	0.49637079193792755903	-1.6929544631520760104
11.65	0.0003	4.8356291074060695303	0.49344926673992096477	-1.5365517508110563317
11.7	0.0001	5.490542771458650483	0.48877482642311058015	-1.2797499464808029362
11.75	0.0001	5.490542771458650483	0.48176316594789475432	-1.2506647582706198265
11.8	0.0002	5.0773382547873752682	0.4765044205914828849	-1.4923739056519286626
11.85	0.0003	4.8356291074060695303	0.47358289539347639445	-1.825976606002910338
11.9	0.0006	4.4224245907347943156	0.47182998027467243777	-1.9974719752928823472
11.95	0.0003	4.8356291074060695303	0.47007706515586854335	-1.9055784223232022941
12.0	0.0003	4.8356291074060695303	0.46773984499746326773	-1.8259766060029129484
12.05	0.0003	4.8356291074060695303	0.46540262483905799217	-1.9178701589725962889
12.1	0.0007	4.330531037765112711	0.463733181868768569	-2.081142941249543808
12.15	0.0004	4.664133738116100054	0.46235589141827974598	-1.7015319939725836208
12.2	0.0001	5.490542771458650483	0.45797360362127001053	-1.3944282386990821187
12.25	0.0002	5.0773382547873752682	0.45271485826485814117	-1.3425583112403013891
12.3	0.0001	5.490542771458650483	0.4474561129084462718	-1.3944282386990821214
12.35	0.0004	4.664133738116100054	0.44307382511143653635	-1.7015319939725836208
12.4	0.0007	4.330531037765112711	0.4416965346609477134	-2.1412354557213437267
12.45	0.0004	4.664133738116100054	0.44031924421045893933	-1.9178701589725978955
12.5	0.0002	5.0773382547873752682	0.43768987153225300468	-1.7759724957388912388
12.55	0.0005	4.5311115952652630855	0.43523579036592746562	-1.9589987488537532994
12.6	0.0006	4.4224245907347943156	0.43395031927880460976	-2.278377366918231994
12.65	0.0011	4.061090001522298781	0.43304730239942075334	-2.3034967653721546198
12.7	0.0004	4.664133738116100054	0.43185213300023628005	-2.1820122438176809726
12.75	0.0007	4.330531037765112711	0.43047484254974745707	-2.2286299072819019348
12.8	0.0007	4.330531037765112711	0.4294731767675737676	-2.3966493010844967376
12.85	0.0012	4.009220074063519101	0.42868019135668629157	-2.4397616801743391272
12.9	0.0006	4.4224245907347943156	0.42780373379728431327	-2.3629607841536083746
12.95	0.0008	4.2509292214448248393	0.42678119997798204157	-2.4183685742638022793
13.0	0.0013	3.9615043662529706673	0.42607329194923428988	-2.602908842788602024
13.05	0.0012	4.009220074063519101	0.4255114601803868679	-2.5286059778660400865
13.1	0.0006	4.4224245907347943156	0.4246350026209849207	-2.3784455016935267164
13.15	0.0009	4.18071544335348846	0.42366116088831605587	-2.4352625787652169428
13.2	0.0011	4.061090001522298781	0.4229529123554659976	-2.5801680674108933434
13.25	0.0012	4.009220074063519101	0.42234204799588280063	-2.610534907514006318
13.3	0.001	4.1179070785939878713	0.42169931245232134985	-2.5520362267684824234
13.35	0.0009	4.18071544335348846	0.42095919273549303895	-2.5354760478019750388
13.4	0.0012	4.009220074063519101	0.42027750352262483358	-2.5922931248736650913
13.45	0.0011	4.061090001522298781	0.4196666391630416583	-2.6369543694325219964
13.5	0.0013	3.9615043662529706673	0.41907824807421235823	-2.7009487220066879757
13.55	0.0016	3.8377247047735496249	0.4185894544353151011	-2.7113848658597541489
13.6	0.001	4.1179070785939878713	0.41801975702170383547	-2.641593125383975482
13.65	0.0013	3.9615043662529706673	0.41739949474889628163	-2.6905352641623879774
13.7	0.0017	3.8015846637280067191	0.41692359019175495287	-2.7447698327601876256
13.75	0.0011	4.061090001522298781	0.41639865304387783216	-2.691679162980566133
13.8	0.0014	3.9173265210938374961	0.4158295247585518723	-2.7367994441609590373
13.85	0.0018	3.767510926682213246	0.41538433996647469276	-2.8144929704064814266
13.9	0.0014	3.9173265210938374961	0.41493915517439749748	-2.8068711373565034815
13.95	0.0017	3.8015846637280067191	0.4144825134207595082	-2.7373068542708459126
14.0	0.001	4.1179070785939878713	0.41392570508890413374	-2.6928554512757489011
14.05	0.0019	3.7352799364115818225	0.41339060468421661018	-2.7634079385279455051
14.1	0.0014	3.9173265210938374961	0.41295567085774647102	-2.7588357628007449632
14.15	0.0012	4.009220074063519101	0.41241310189240238917	-2.7442791923151458088
14.2	0.0021	3.675617373712531708	0.41195400507557279778	-2.8238810086354323263
14.25	0.0014	3.9173265210938374961	0.41153664433300042718	-2.8334192618348337405
14.3	0.0018	3.767510926682213246	0.41109145954092323182	-2.8257764891102247
14.35	0.0015	3.8761979312126820518	0.41066296917854894658	-2.829360885370839823
14.4	0.0017	3.8015846637280067191	0.4102230218546138359	-2.8315275519482293138
14.45	0.0016	3.8377247047735496249	0.40979768215666877336	-2.863758542218860165
14.5	0.002	3.7047025619227126564	0.40940327625493788314	-2.8757509360942126073
14.55	0.0015	3.8761979312126820518	0.40899426272721695993	-2.8339002042627549887
14.6	0.0016	3.8377247047735496249	0.40854142632152595392	-2.844090676462746779
14.65	0.002	3.7047025619227126564	0.40814702041979506375	-2.9540440183936314358
14.7	0.0026	3.5482998495816954528	0.4078368892833912978	-3.0380667400047320689
14.75	0.0021	3.675617373712531708	0.4075351053618389683	-2.9558123403729898737
14.8	0.0015	3.8761979312126820518	0.40713443904896949252	-2.8182304629443651232
14.85	0.0014	3.9173265210938374961	0.4066503005875855598	-2.7816624623974719448
14.9	0.0017	3.8015846637280067191	0.4061936588339475543	-2.8964831074657594015
14.95	0.0031	3.443446479530626798	0.40587434222786563046	-3.050432864121709811
15.0	0.0021	3.675617373712531708	0.40559430663284933016	-3.0361126491961000246
15.05	0.0021	3.675617373712531708	0.4052604180387914337	-2.999090583754283029
15.1	0.0023	3.6213865397735442268	0.40494104634012737009	-3.037952524109663903
15.15	0.0025	3.571680419071875672	0.40464838572898792694	-3.0229199637490052233
15.2	0.0018	3.767510926682213246	0.40431338417294984935	-3.0014676477499578925
15.25	0.0029	3.4832030823687215213	0.40399772512856752766	-3.119331758818645115
15.3	0.0036	3.3543064100109380315	0.40377945025745209243	-3.2393739277601814478
15.35	0.0029	3.4832030823687215213	0.403561175386336665	-3.2025406696375333787
15.4	0.0028	3.5041220044225622817	0.40331507646571640506	-3.1229948409300652187
15.45	0.0022	3.647885484851023567	0.40303051232305343524	-3.0657450145984838556
15.5	0.0025	3.571680419071875672	0.40273092319365784994	-3.0807136932323234148
15.55	0.0027	3.525801779300907379	0.40246084441979768483	-3.1060094916713678053
15.6	0.0024	3.5960155573922438865	0.40218492259554151626	-3.1219933989120892213
15.65	0.0032	3.4245201881022744102	0.40192928914071593925	-3.1584398088017552242
15.7	0.0026	3.5482998495816954528	0.40168489232126731938	-3.1290357502405245513
15.75	0.0024	3.5960155573922438865	0.40140397643684360836	-3.135954795327929835
15.8	0.0038	3.322075419740306608	0.40116564148647991254	-3.1943137491522642475
15.85	0.0025	3.571680419071875672	0.40093314958651223812	-3.1710230414476086255
15.9	0.003	3.4629934145414068376	0.40067605536908765785	-3.1901564392602778128
15.95	0.0035	3.3710998615717252787	0.40045902778295003284	-3.2810282578194978145
16.0	0.0039	3.3065907022003896338	0.40026896812171707638	-3.3578604968359539612
16.05	0.0045	3.221284267160101076	0.40010116770008797966	-3.4111854783540941788
16.1	0.0043	3.2483856661615943709	0.39994172942571614693	-3.4003736338667129877
16.15	0.0038	3.322075419740306608	0.3997679397994944696	-3.3951424695828874851
16.2	0.005	3.1584759024006004578	0.3996055645042789452	-3.4550201967775709734
16.25	0.0049	3.170519304071574917	0.39946390034365723766	-3.4735328785823250408
16.3	0.0043	3.2483856661615943709	0.39931082185202936488	-3.4386262940912427869
16.35	0.0045	3.221284267160101076	0.39915138357765753211	-3.3639777621440109592
16.4	0.003	3.4629934145414068376	0.398956615231123773	-3.3329431757392819716
16.45	0.0057	3.0803662723590007663	0.39877824842956126515	-3.4253580475940243791
16.5	0.0044	3.2346809681797483523	0.39863706467597338667	-3.4619219961809907175
16.55	0.0044	3.2346809681797483523	0.3984777087560821179	-3.4619219961809908034
16.6	0.0057	3.0803662723590007663	0.39833652500249423946	-3.5598395821915368533
16.65	0.0067	2.9840073194306994922	0.39822269338441009431	-3.6274740844786338022
16.7	0.0057	3.0803662723590007663	0.3981088617663259411	-3.6091796194020352494
16.75	0.0059	3.0598080934974543244	0.3979879351211988171	-3.577028214465745142
16.8	0.0052	3.1350953329104202384	0.39786109445745224656	-3.581739700835967588
16.85	0.0068	2.9751756303854562903	0.39774211831816691013	-3.6161269237029840058
16.9	0.0057	3.0803662723590007663	0.3976290561975010283	-3.5942406114043967417
16.95	0.0053	3.1237401684993527688	0.39750140266352655948	-3.5750763870656137916
17.0	0.0064	3.011315671430999196	0.39738047632573171103	-3.6285275691585919789
17.05	0.0068	2.9751756303854562903	0.39727414140124544162	-3.6631535306908850362
17.1	0.0062	3.0302419628593515834	0.39716603942522811982	-3.6699001629665721049
17.15	0.0074	2.9247685947211171148	0.39706211769194245235	-3.6513704556914795551
17.2	0.0052	3.1350953329104202384	0.39694732179538876288	-3.6172703942275259697
17.25	0.0071	2.9494394852931513494	0.39683052409245653827	-3.6724404432841575182
17.3	0.0078	2.8933861855291144191	0.39673619966027821052	-3.732689901605877919
17.35	0.0068	2.9751756303854562903	0.39663969679174677097	-3.7012021548036462973
17.4	0.0066	2.9929718207984425723	0.39653502182475937636	-3.670728061155403065
17.45	0.0065	3.002073190059583254	0.3964279673349862676	-3.6382244075054893918
17.5	0.0056	3.090917487751287067	0.39631142737379105952	-3.5799307070291115469
17.55	0.0052	3.1350953329104202384	0.3961814034501435133	-3.5643531170776798702
17.6	0.0063	3.0207037096599506332	0.39605833553887217322	-3.592745535765299563
17.65	0.0056	3.090917487751287067	0.39594008332847667662	-3.5726395468994322246
17.7	0.0051	3.1466709996754256096	0.39580873744772596	-3.508406088480173559
17.75	0.0045	3.221284267160101076	0.39566208833974758977	-3.5073406224108835377
17.8	0.0065	3.002073190059583254	0.39553024515132472808	-3.5577853888962785605
17.85	0.005	3.1584759024006004578	0.3954061926967632173	-3.5212348760951546194
17.9	0.0045	3.221284267160101076	0.39525816875339756038	-3.4949072239953620788
17.95	0.006	3.049788897870131623	0.39512183091082391933	-3.5617739944006263416
18.0	0.0059	3.0598080934974543244	0.39500397955537890754	-3.5634256466543078623
18.05	0.0046	3.2081820231022690122	0.3948683450030764643	-3.4872003288628913738
18.1	0.0046	3.2081820231022690122	0.39471591760144133766	-3.4355205998473404545
18.15	0.0041	3.2767780848492135527	0.39455419584604798305	-3.4437659333301540187
18.2	0.0056	3.090917487751287067	0.3944060836800863247	-3.5160380140427603965
18.25	0.0055	3.1016588253289114384	0.39427973720074396165	-3.4991448638545947444
18.3	0.0038	3.322075419740306608	0.394123736142324088	-3.4373576929677101684
18.35	0.0054	3.1125972626296321646	0.3939665546696827975	-3.4439274012515738348
18.4	0.004	3.2914980452514374422	0.39381398613156468625	-3.4400680442866924098
18.45	0.0049	3.170519304071574917	0.39365479281975493915	-3.4692083263065979636
18.5	0.0053	3.1237401684993527688	0.39351709752355316514	-3.4432920514697393838
18.55	0.0033	3.406176337469717787	0.39334471250329342782	-3.3325609548472391308
18.6	0.0037	3.3379731113923923295	0.3931437230547819177	-3.3469281682117370295
18.65	0.0051	3.1466709996754256096	0.39298022911683307061	-3.420567596604587888
18.7	0.0039	3.3065907022003896338	0.39282159426445262208	-3.4025741933238544841
18.75	0.0042	3.2624128570412564932	0.39264822903292256038	-3.40069003950817985
18.8	0.0046	3.2081820231022690122	0.39248854318359052297	-3.4095127004754953895
18.85	0.0038	3.322075419740306608	0.3923200707923095935	-3.3195366534237462604
18.9	0.0029	3.4832030823687215213	0.39210692140399769378	-3.2091569594038019473
18.95	0.0028	3.5041220044225622817	0.39186082248337743384	-3.1727520853491942368
19.0	0.003	3.4629934145414068376	0.39161875325268545887	-3.1776933768137348958
19.05	0.0028	3.5041220044225622817	0.39137668402199348396	-3.182353251741568511
19.1	0.0031	3.443446479530626798	0.39113838450123442073	-3.1751230324267315551
19.15	0.0026	3.5482998495816954528	0.39089045357872370502	-3.1179221552362408204
19.2	0.0023	3.6213865397735442268	0.39060318655256519708	-3.070072945235046705
19.25	0.0025	3.571680419071875672	0.3903105259414257539	-3.0121367242774563086
19.3	0.0017	3.8015846637280067191	0.38996406742382685426	-2.9686163492490186262
19.35	0.0026	3.5482998495816954528	0.38962300249120888985	-3.03920850127059424
19.4	0.0026	3.5482998495816954528	0.38935332324216214643	-3.0392085012705942607
19.45	0.0017	3.8015846637280067191	0.38901225830954418205	-2.9522620979138195474
19.5	0.0022	3.647885484851023567	0.38864667708155833012	-2.896947898840330532
19.55	0.0014	3.9173265210938374961	0.38823690471612363898	-2.8121267088649231586
19.6	0.0015	3.8761979312126820518	0.3877527662547396891	-2.7527459701196262392
19.65	0.0013	3.9615043662529706673	0.38724936498985243477	-2.741229937037167259
19.7	0.0015	3.8761979312126820518	0.3867459637249651447	-2.7800372223850554046
19.75	0.0017	3.8015846637280067191	0.38630601640103003403	-2.766581119431516584
19.8	0.0011	4.061090001522298781	0.38578107925315291334	-2.620322454313680974
19.85	0.0009	4.18071544335348846	0.3850728307203028299	-2.524443133741612031
19.9	0.001	4.1179070785939878713	0.38433271100347454527	-2.4682510381429396088
19.95	0.0007	4.330531037765112711	0.38348129508862690925	-2.439219991716280537
20.0	0.0011	4.061090001522298781	0.382661750357757527	-2.381960080819294094
20.05	0.0005	4.5311115952652630855	0.3816418724704534069	-2.2999856935904558998
20.1	0.0009	4.18071544335348846	0.38055116972986427834	-2.3952226546908776555
20.15	0.0011	4.061090001522298781	0.37984292119701424523	-2.5377073471271831132
20.2	0.0009	4.18071544335348846	0.37913467266416416178	-2.5377073471271831132
20.25	0.0011	4.061090001522298781	0.37842642413131407833	-2.517559779212115351
20.3	0.0008	4.2509292214448248393	0.3776694835118305517	-2.4303524729992698964
20.35	0.0007	4.330531037765112711	0.37673042184104271786	-2.4323562668425050947
20.4	0.0014	3.9173265210938374961	0.3759791725044125041	-2.427956777449166274
20.45	0.0005	4.5311115952652630855	0.37502759001134749914	-2.265293097204437655
20.5	0.0006	4.4224245907347943156	0.37374211892422459766	-2.2697584971630573626
20.55	0.001	4.1179070785939878713	0.37280723086086248747	-2.4206956875914802806
20.6	0.0008	4.2509292214448248393	0.37201841905740070702	-2.4192540227846688918
20.65	0.0007	4.330531037765112711	0.3710793573866129399	-2.398037260051600674
20.7	0.001	4.1179070785939878713	0.3702279414717653039	-2.4502862832987213541
20.75	0.0008	4.2509292214448248393	0.3694391296683035235	-2.5125892405611618637
20.8	0.0014	3.9173265210938374961	0.36875048444305911198	-2.6212762450916306698
20.85	0.0012	4.009220074063519101	0.36820791547771503018	-2.3310746756438600344
20.9	0.0003	4.8356291074060695303	0.36674715287871183673	-2.0493419027516640374
20.95	0.0006	4.4224245907347943156	0.36499423775990788002	-2.174084355461214223
21.0	0.0013	3.9615043662529706673	0.36414025347125979857	-2.4983391676494094956
21.05	0.0009	4.18071544335348846	0.3634810375291454901	-2.5087586507566538264
21.1	0.0008	4.2509292214448248393	0.3626532720563769551	-2.378445501693523978
21.15	0.0006	4.4224245907347943156	0.36163073823707471974	-2.3331481668024326556
21.2	0.0009	4.18071544335348846	0.36065689650440585493	-2.3131323933034093222
21.25	0.0005	4.5311115952652630855	0.35956619376381672638	-2.3139982294862299636
21.3	0.0013	3.9615043662529706673	0.35859534846724838123	-2.3867083146323390928
21.35	0.0006	4.4224245907347943156	0.3577413641786002998	-2.4487302685443488562
21.4	0.0017	3.8015846637280067191	0.35695083383090445392	-2.4721875153910009147
21.45	0.0006	4.4224245907347943156	0.3561603034832085519	-2.3905642386492052802
21.5	0.0008	4.2509292214448248393	0.35513776966390624392	-2.4017119905964145654
21.55	0.0011	4.061090001522298781	0.35438082904442271725	-2.5336229903351062407
21.6	0.001	4.1179070785939878713	0.3537115341808793884	-2.6389889383258186264
21.65	0.002	3.7047025619227126564	0.3531856596452382388	-2.6355921877846788272
21.7	0.0007	4.330531037765112711	0.35250953524227099844	-2.5052858952215408567
21.75	0.0011	4.061090001522298781	0.35168999051140161616	-2.5413212513766445337
21.8	0.0013	3.9615043662529706673	0.35110159942257231606	-2.6736024020785324705
21.85	0.0013	3.9615043662529706673	0.350562240924478791	-2.7203110149833271854
21.9	0.0015	3.8761979312126820518	0.35005883965959153664	-2.7280698417388541033
21.95	0.0012	4.009220074063519101	0.34953296512395034968	-2.7058059658760125644
22.0	0.0014	3.9173265210938374961	0.34899039615860626785	-2.5544399723926188978
22.05	0.0006	4.4224245907347943156	0.34815567467346152658	-2.4397616801743385617
22.1	0.0014	3.9173265210938374961	0.3473209531883167853	-2.6148809396946480163
22.15	0.0022	3.647885484851023567	0.3469111808228821233	-2.9058222752440453628
22.2	0.0018	3.767510926682213246	0.34655705655645708155	-2.8299331226185957871
22.25	0.0011	4.061090001522298781	0.34604357637014077108	-2.6452032861124227534
22.3	0.001	4.1179070785939878713	0.3453742815065974423	-2.5574033327968406092
22.35	0.001	4.1179070785939878713	0.34467311545907585967	-2.5955685622737762893
22.4	0.0015	3.8761979312126820518	0.34408881041947458234	-2.754298387942463713
22.45	0.0021	3.675617373712531708	0.34368814410660510655	-2.9224352801404499254
22.5	0.002	3.7047025619227126564	0.34334590829769576263	-2.9475151132573184159
22.55	0.0018	3.767510926682213246	0.34297584843928159405	-2.917287134953351055
22.6	0.0019	3.7352799364115818225	0.34259656271182108882	-2.901056268411955737
22.65	0.0017	3.8015846637280067191	0.34220582002279980119	-2.8439906770850459262
22.7	0.0014	3.9173265210938374961	0.34174917826916179572	-2.7457420841095856185
22.75	0.0012	4.009220074063519101	0.34120660930381771386	-2.721348361139072054
22.8	0.0017	3.8015846637280067191	0.34070823147592247128	-2.8153298440816293732
22.85	0.0019	3.7352799364115818225	0.3403174887869011559	-2.8922520399516071878
22.9	0.0017	3.8015846637280067191	0.33992674609787986825	-2.8664284411648641637
22.95	0.0016	3.8377247047735496249	0.33950140639993479054	-2.7676438227642132723
23.0	0.0011	4.061090001522298781	0.33896358017030175848	-2.7089835919496698287
23.05	0.0017	3.8015846637280067191	0.3384386430224246378	-2.7756750638670958764
23.1	0.0016	3.8377247047735496249	0.3380133033244795601	-2.7676438227642107895
23.15	0.0011	4.061090001522298781	0.33747547709484656625	-2.7017973030853166848
23.2	0.0016	3.8377247047735496249	0.33693765086521353414	-2.7812331363592656685
23.25	0.0019	3.7352799364115818225	0.33653401909443630732	-2.8502271721716698199
23.3	0.0014	3.9173265210938374961	0.33609908526796615266	-2.813686067692251581
23.35	0.0017	3.8015846637280067191	0.33564244351432814717	-2.772707248611924979
23.4	0.0012	4.009220074063519101	0.33514406568643294003	-2.747208574657453425
23.45	0.0017	3.8015846637280067191	0.33464568785853769745	-2.7727072486119258724
23.5	0.0014	3.9173265210938374961	0.33418904610489969193	-2.664403482993450616
23.55	0.0008	4.2509292214448248393	0.33350040087965528043	-2.5125892405611618637
23.6	0.001	4.1179070785939878713	0.33271158907619350002	-2.5894418063188068993
23.65	0.0022	3.647885484851023567	0.3322016501325414762	-2.684390866270442473
23.7	0.0008	4.2509292214448248393	0.3316040654329492183	-2.5761805735663155497
23.75	0.0012	4.009220074063519101	0.33087368413344756977	-2.6092732602556203466
23.8	0.0015	3.8761979312126820518	0.33034780959780638275	-2.6624048349727860831
23.85	0.0009	4.18071544335348846	0.32972455088889830933	-2.5604920863757800688
23.9	0.001	4.1179070785939878713	0.32898443117207002472	-2.5955685622737711708
23.95	0.0018	3.767510926682213246	0.32843907980177546046	-2.7979583111688705285
24.0	0.002	3.7047025619227126564	0.32806901994336129183	-2.8509824076369261418
24.05	0.0012	4.009220074063519101	0.32760157591168023673	-2.7003271960342861296
24.1	0.0011	4.061090001522298781	0.32699071155209703975	-2.6551014896331662017
24.15	0.0015	3.8761979312126820518	0.32643827769647401396	-2.778671799711985098
24.2	0.0022	3.647885484851023567	0.32604519976074221766	-2.7143344104346448973
24.25	0.0007	4.330531037765112711	0.32538501094976410416	-2.5398401869947481702
