X	SP	PMF_RE
13.404737340864688	1.0055167366846707	-2.573749757099084
13.469358544199956	1.0050835022957951	-2.653798434537024
13.533979747535223	1.0046608706429867	-2.7308057862283457
13.598600950870491	1.004248841726247	-2.804771812173048
13.663222154205759	1.0038474155455759	-2.875696512371135
13.727843357541026	1.003456592100973	-2.9435798868226026
13.792464560876294	1.0030763713924384	-3.0084219355274513
13.857085764211563	1.002706753419972	-3.070222658485684
13.92170696754683	1.0023477381835741	-3.128982055697298
13.986328170882098	1.0019993256832445	-3.1847001271622934
14.050949374217366	1.0016615159189832	-3.2373768728806716
14.115570577552633	1.0013343088907907	-3.2870122928524315
14.1801917808879	1.001017704598666	-3.333606387077573
14.244812984223168	1.0007117030426098	-3.3771591555560976
14.309434187558436	1.0004163042226222	-3.4176705982880042
14.374055390893703	1.0001315081387026	-3.455140715273292
14.438676594228971	0.9998573147908513	-3.4895695065119616
14.503297797564239	0.9995937241790686	-3.5209569720040146
14.567919000899506	0.999340736303354	-3.549303111749448
14.632540204234775	0.9990983511637079	-3.5746079257482655
14.697161407570043	0.99886656876013	-3.5968714140004634
14.76178261090531	0.9986453890926207	-3.616093576506044
14.826403814240578	0.9984348121611796	-3.632274413265007
14.891025017575846	0.9982348379658069	-3.645413924277352
14.955646220911113	0.9980454665065025	-3.6555121095430785
15.02026742424638	0.9978666977832662	-3.6625689690621863
15.084888627581648	0.9976985317960988	-3.6665845028346777
15.149509830916916	0.9975409685449992	-3.66755871086055
15.214131034252183	0.9973940080299682	-3.6654915931398055
15.278752237587451	0.9972576502510055	-3.660383149672442
15.343373440922718	0.9971318952081112	-3.6522333804584615
15.407994644257986	0.9970167429012854	-3.6410422854978632
15.472615847593254	0.9969121933305276	-3.626809864790646
15.537237050928521	0.9968182464958382	-3.609536118336811
15.60185825426379	0.9967349023972172	-3.589221046136357
15.666479457599058	0.9966621610346645	-3.5658646481892866
15.731100660934326	0.9966000224081802	-3.5394669244955983
15.795721864269593	0.9965484865177643	-3.510027875055292
15.86034306760486	0.9965075533634169	-3.4775474998683675
15.924964270940128	0.9964709174519351	-3.4420106588401524
15.989585474275396	0.9964135021053064	-3.4033571404587213
16.054206677610665	0.996332713337651	-3.361580716314884
16.118827880945933	0.9962285511489692	-3.3166813864086424
16.1834490842812	0.996101015539261	-3.268659150739997
16.248070287616468	0.995950106508526	-3.2175140093089447
16.312691490951735	0.9957758240567648	-3.16324596211549
16.377312694287003	0.9955781681839767	-3.105855009159629
16.44193389762227	0.9953571388901623	-3.0453411504413643
16.506555100957538	0.9951127361753214	-2.981704385960694
16.571176304292806	0.9948449600394538	-2.9149447157176196
16.635797507628073	0.9945538104825599	-2.8450621397121396
16.70041871096334	0.9942392875046393	-2.7720566579442556
16.765039914298608	0.9939013911056922	-2.695928270413967
16.829661117633876	0.9935401212857186	-2.616676977121273
16.894282320969143	0.9931487823176777	-2.5345670200967407
16.95890352430441	0.9926396487587763	-2.453060420566061
17.02352472763968	0.9919855966658346	-2.373227605352075
17.088145930974946	0.9911866260388527	-2.2950685744547834
17.152767134310213	0.9902427368778306	-2.2185833278741853
17.21738833764548	0.989153929182768	-2.143771865610281
17.28200954098075	0.9879202029536657	-2.0706341876630714
17.346630744316016	0.9865415581905228	-1.9991702940325555
17.411251947651287	0.9850179948933396	-1.9293801847187293
17.47587315098655	0.9833495130621164	-1.8612638597216047
17.540494354321822	0.9815361126968529	-1.794821319041167
17.605115557657086	0.9795777937975494	-1.7300525626774304
17.669736760992357	0.9774745563642053	-1.6669575906303806
17.73435796432762	0.9752264003968214	-1.605536402900032
17.798979167662893	0.972833325895397	-1.5457889994863703
17.86360037099816	0.9702941439824011	-1.487716258816966
17.928221574333428	0.9671691838862503	-1.4316430410331626
17.992842777668695	0.9631022746935723	-1.3778325106224387
18.057463981003963	0.9580934164043675	-1.3262846675847937
18.12208518433923	0.9521426090186352	-1.2769995119202275
18.186706387674498	0.945249852536376	-1.2299770436287403
18.251327591009765	0.9374151469575895	-1.185217262710332
18.315948794345033	0.928638492282276	-1.1427201691650024
18.3805699976803	0.9189198885104353	-1.1024857629927518
18.445191201015568	0.9082593356420675	-1.0645140441935805
18.509812404350836	0.8966568336771725	-1.0288050127674875
18.574433607686103	0.8841123826157504	-0.995358668714474
18.63905481102137	0.870625982457801	-0.9641750120345389
18.70367601435664	0.8561976332033248	-0.935254042727683
18.768297217691906	0.840827334852321	-0.9085957607939059
18.832918421027173	0.8245150874047904	-0.8842001662332077
18.89753962436244	0.8074320626830844	-0.8618856431444735
18.96216082769771	0.7899596366642011	-0.8412475458285781
19.02678203103298	0.7721118583985309	-0.8222709680298557
19.091403234368244	0.7538887278860767	-0.8049559097483091
19.156024437703515	0.7352902451268347	-0.7893023709839344
19.22064564103878	0.7163164101208087	-0.7753103517367353
19.28526684437405	0.696967222867995	-0.7629798520067086
19.349888047709314	0.6772426833683971	-0.7523108717938568
19.414509251044585	0.6571427916220115	-0.743303411098178
19.479130454379852	0.6366675476288407	-0.7359574699196731
19.54375165771512	0.6158169513888844	-0.7302730482583424
19.608372861050388	0.594591002902142	-0.7262501461141856
19.672994064385655	0.5729897021686136	-0.7238887634872024
19.737615267720923	0.5510130491882994	-0.7231889003773931
19.80223647105619	0.5286610439611992	-0.7241505567847575
19.866857674391458	0.5060426078350281	-0.7266819341634274
19.931478877726725	0.4838112688960754	-0.7302322412381915
19.996100081061993	0.4620759484920561	-0.7347096794631817
20.06072128439726	0.44083664662297023	-0.7401142488383976
20.125342487732528	0.42009336328881774	-0.7464459493638396
