T	FPT
3.495495495495496e-05	0.0
3.4989989989989996e-05	0.0
3.502502502502503e-05	0.0
3.506006006006007e-05	0.0
3.50950950950951e-05	0.0
3.513013013013014e-05	0.0
3.516516516516517e-05	0.0
3.5200200200200203e-05	0.0
3.523523523523524e-05	0.0
3.5270270270270275e-05	0.0
3.530530530530531e-05	0.0
3.5340340340340346e-05	0.0
3.537537537537538e-05	0.0
3.541041041041042e-05	0.0
3.544544544544545e-05	0.0
3.548048048048049e-05	0.0
3.5515515515515524e-05	0.0
3.555055055055055e-05	0.0
3.558558558558559e-05	0.0
3.5620620620620624e-05	0.0
3.565565565565566e-05	0.0
3.5690690690690695e-05	0.0
3.572572572572573e-05	0.0
3.576076076076077e-05	0.0
3.57957957957958e-05	0.0
3.583083083083084e-05	0.0
3.586586586586587e-05	0.0
3.59009009009009e-05	0.0
3.593593593593594e-05	0.0
3.5970970970970974e-05	0.0
3.600600600600601e-05	0.0
3.6041041041041045e-05	0.0
3.607607607607608e-05	0.0
3.6111111111111116e-05	0.0
3.614614614614615e-05	0.0
3.618118118118119e-05	0.0
3.621621621621622e-05	0.0
3.625125125125125e-05	0.0
3.628628628628629e-05	0.0
3.632132132132132e-05	0.0
3.635635635635636e-05	0.0
3.6391391391391394e-05	0.0
3.642642642642643e-05	0.0
3.6461461461461466e-05	0.0
3.64964964964965e-05	0.0
3.653153153153154e-05	0.0
3.656656656656657e-05	0.0
3.660160160160161e-05	0.0
3.6636636636636644e-05	0.0
3.667167167167167e-05	0.0
3.670670670670671e-05	0.0
3.6741741741741744e-05	0.0
3.677677677677678e-05	0.0
3.6811811811811815e-05	0.0
3.684684684684685e-05	0.0
3.6881881881881887e-05	0.0
3.691691691691692e-05	0.0
3.695195195195196e-05	0.0
3.6986986986986993e-05	0.0
3.702202202202203e-05	0.0
3.705705705705706e-05	0.0
3.7092092092092094e-05	0.0
3.712712712712713e-05	0.0
3.7162162162162165e-05	0.0
3.71971971971972e-05	0.0
3.7232232232232236e-05	0.0
3.726726726726727e-05	0.0
3.730230230230231e-05	0.0
3.733733733733734e-05	0.0
3.737237237237238e-05	0.0
3.7407407407407414e-05	0.0
3.744244244244245e-05	0.0
3.747747747747748e-05	0.0
3.7512512512512514e-05	0.0
3.754754754754755e-05	0.0
3.7582582582582586e-05	0.0
3.761761761761762e-05	0.0
3.765265265265266e-05	0.0
3.768768768768769e-05	0.0
3.772272272272273e-05	0.0
3.7757757757757764e-05	0.0
3.77927927927928e-05	0.0
3.7827827827827835e-05	0.0
3.7862862862862864e-05	0.0
3.78978978978979e-05	0.0
3.7932932932932935e-05	0.0
3.796796796796797e-05	0.0
3.8003003003003006e-05	0.0
3.803803803803804e-05	0.0
3.807307307307308e-05	0.0
3.810810810810811e-05	0.0
3.814314314314315e-05	0.0
3.8178178178178184e-05	0.0
3.821321321321322e-05	0.0
3.8248248248248256e-05	0.0
3.8283283283283285e-05	0.0
3.831831831831832e-05	0.0
3.8353353353353356e-05	0.0
3.838838838838839e-05	0.0
3.842342342342343e-05	0.0
3.845845845845846e-05	0.0
3.84934934934935e-05	0.0
3.8528528528528534e-05	0.0
3.856356356356357e-05	0.0
3.8598598598598605e-05	0.0
3.863363363363364e-05	0.0
3.866866866866867e-05	0.0
3.8703703703703705e-05	0.0
3.873873873873874e-05	0.0
3.8773773773773777e-05	0.0
3.880880880880881e-05	0.0
3.884384384384385e-05	0.0
3.8878878878878883e-05	0.0
3.891391391391392e-05	0.0
3.8948948948948955e-05	0.0
3.898398398398399e-05	0.0
3.9019019019019026e-05	0.0
3.905405405405406e-05	0.0
3.908908908908909e-05	0.0
3.9124124124124126e-05	0.0
3.915915915915916e-05	0.0
3.91941941941942e-05	0.0
3.922922922922923e-05	0.0
3.926426426426427e-05	0.0
3.9299299299299304e-05	0.0
3.933433433433434e-05	0.0
3.9369369369369376e-05	0.0
3.940440440440441e-05	0.0
3.943943943943945e-05	0.0
3.9474474474474476e-05	0.0
3.950950950950951e-05	0.0
3.954454454454455e-05	0.0
3.957957957957958e-05	0.0
3.961461461461462e-05	0.0
3.9649649649649654e-05	0.0
3.968468468468469e-05	0.0
3.9719719719719725e-05	0.0
3.975475475475476e-05	0.0
3.9789789789789796e-05	0.0
3.982482482482483e-05	0.0
3.985985985985987e-05	0.0
3.9894894894894896e-05	0.0
3.992992992992993e-05	0.0
3.996496496496497e-05	0.0
4e-05	0.0
