#X	PMF_FIT
17.715430861723448	-1.7276394411670917
17.741482965931866	-1.7072253558505743
17.76753507014028	-1.6869917321424064
17.793587174348698	-1.6669413371424233
17.819639278557112	-1.6470768499849955
17.84569138276553	-1.6274008643634656
17.871743486973948	-1.607915891002524
17.897795591182366	-1.588624360077472
17.92384769539078	-1.569528623579709
17.949899799599198	-1.5506309576278254
17.975951903807616	-1.5319335647240209
18.00200400801603	-1.5134385759555655
18.028056112224448	-1.495148053141302
18.054108216432866	-1.4770639909232908
18.080160320641284	-1.459188318803786
18.106212424849698	-1.4415229031278676
18.132264529058116	-1.4240695490121809
18.158316633266534	-1.4068300022202909
18.184368737474948	-1.3898059509852265
18.210420841683366	-1.3729990277798976
18.236472945891784	-1.35641081103613
18.2625250501002	-1.3400428268130509
18.288577154308616	-1.323896550415693
18.314629258517034	-1.3079734079646568
18.34068136272545	-1.292274777917755
18.366733466933866	-1.276801992544531
18.392785571142284	-1.2615563393546114
18.4188376753507	-1.246539062480881
18.44488977955912	-1.2317513640184037
18.470941883767534	-1.2171944053201242
18.49699398797595	-1.2028693082502968
18.52304609218437	-1.188777156396673
18.549098196392784	-1.1749189962423954
18.5751503006012	-1.1612958382986005
18.60120240480962	-1.147908658198725
18.627254509018037	-1.134758397755439
18.65330661322645	-1.1218459659812088
18.67935871743487	-1.1091722400733932
18.705410821643287	-1.096738066364849
18.7314629258517	-1.0845442612409137
18.75751503006012	-1.0725916120236827
18.783567134268537	-1.0608808778244783
18.809619238476955	-1.04941279036534
18.83567134268537	-1.0381880547703963
18.861723446893787	-1.0272073503279358
18.887775551102205	-1.0164713312239841
18.91382765531062	-1.0059806272481557
18.939879759519037	-0.9957358444725428
18.965931863727455	-0.9857375659043924
18.991983967935873	-0.9759863521132661
19.018036072144287	-0.9664827418333867
19.044088176352705	-0.9572272525418414
19.070140280561123	-0.9482203810132996
19.096192384769537	-0.9394626038518568
19.122244488977955	-0.9309543780006125
19.148296593186373	-0.9226961412295887
19.17434869739479	-0.914688312602512
19.200400801603205	-0.9069312929230394
19.226452905811623	-0.8994254651609065
19.252505010020037	-0.8921711948585351
19.278557114228455	-0.8851688305185462
19.304609218436873	-0.8784187039726458
19.33066132264529	-0.8719211307323179
19.35671342685371	-0.8656764103217345
19.382765531062123	-0.859684826593283
19.40881763527054	-0.853946648026073
19.434869739478955	-0.8484621280077881
19.460921843687373	-0.8432315051002083
19.48697394789579	-0.8382550032887227
19.51302605210421	-0.8335328322161183
19.539078156312627	-0.8290651874009339
19.56513026052104	-0.8248522504406208
19.59118236472946	-0.8208941891997579
19.617234468937873	-0.8171911579835447
19.64328657314629	-0.8137432976967498
19.66933867735471	-0.8105507359883289
19.695390781563127	-0.8076135873818451
19.721442885771545	-0.8049319533918611
19.74749498997996	-0.8025059226264117
19.773547094188377	-0.8003355708756734
19.79959919839679	-0.7984209611869303
19.82565130260521	-0.7967621439258812
19.851703406813627	-0.795359156824376
19.877755511022045	-0.7942120250145878
19.903807615230463	-0.793320761049658
19.929859719438877	-0.792685364910798
19.955911823647295	-0.7923058240008369
19.98196392785571	-0.7921821131241761
20.008016032064127	-0.792314194453085
20.034068136272545	-0.7927020174802696
20.060120240480963	-0.7933455189576132
20.08617234468938	-0.7942446228209763
20.112224448897795	-0.7953992401009146
20.138276553106213	-0.7968092688191671
20.164328657314627	-0.7984745938707302
20.190380761523045	-0.8003950868913239
20.216432865731463	-0.8025706061100337
20.24248496993988	-0.8050009961868826
20.268537074148295	-0.8076860880350735
20.294589178356713	-0.8106256986276195
20.32064128256513	-0.8138196307880431
20.346693386773545	-0.8172676729648292
20.372745490981963	-0.8209695989892556
20.39879759519038	-0.8249251678162322
20.4248496993988	-0.8291341232477386
20.450901803607213	-0.833596193638421
20.47695390781563	-0.8383110915828935
20.50300601202405	-0.8432785135842495
20.529058116232463	-0.8484981397032634
20.55511022044088	-0.8539696331877472
20.5811623246493	-0.8596926400814562
20.607214428857716	-0.8656667888119686
20.63326653306613	-0.8718916897568592
20.65931863727455	-0.8783669347875278
20.685370741482966	-0.8850920967899228
20.71142284569138	-0.8920667291614653
20.7374749498998	-0.8992903652833497
20.763527054108216	-0.9067625179674024
20.789579158316634	-0.9144826788766584
20.81563126252505	-0.922450317918714
20.841683366733466	-0.9306648826109515
20.867735470941884	-0.9391257974165953
20.8937875751503	-0.9478324630506074
20.919839679358716	-0.9567842557543148
20.945891783567134	-0.9659805265376359
20.971943887775552	-0.9754206003877341
20.997995991983966	-0.985103775442859
21.024048096192384	-0.9950293221300908
21.0501002004008	-1.0051964822656305
21.076152304609217	-1.015604468116268
21.102204408817634	-1.0262524614205308
21.128256513026052	-1.0371396123680312
21.15430861723447	-1.0482650385354
21.180360721442884	-1.059627823777193
21.206412825651302	-1.071227017070035
21.232464929859717	-1.0830616313082264
21.258517034068134	-1.095130642048994
21.284569138276552	-1.10743298620542
21.31062124248497	-1.119967560685105
21.336673346693388	-1.132733220972474
21.362725450901802	-1.1457287796525892
21.38877755511022	-1.1589530048742664
21.414829659318634	-1.17240461875017
21.440881763527052	-1.1860822956915522
21.46693386773547	-1.1999846606751376
21.492985971943888	-1.214110287439656
21.519038076152306	-1.2284576966093788
21.54509018036072	-1.2430253537419633
21.571142284569138	-1.2578116672978417
21.597194388777552	-1.2728149865282572
21.62324649298597	-1.2880335992790433
21.649298597194388	-1.3034657297070822
21.675350701402806	-1.3191095359063818
21.701402805611224	-1.3349631074405655
21.727454909819638	-1.351024462778539
21.753507014028056	-1.367291546630036
21.77955911823647	-1.3837622271776113
21.805611222444888	-1.4004342932017297
21.831663326653306	-1.4173054510953702
21.857715430861724	-1.434373321764688
21.88376753507014	-1.4516354374121392
21.909819639278556	-1.469089238198469
21.935871743486974	-1.4867320687799983
21.961923847695388	-1.5045611747175576
21.987975951903806	-1.522573698753559
22.014028056112224	-1.5407666769535735
22.04008016032064	-1.559137034708997
22.06613226452906	-1.5776815825973498
22.092184368737474	-1.5963970120968898
22.118236472945892	-1.6152798911523998
22.144288577154306	-1.6343266595890398
22.170340681362724	-1.6535336243715313
22.196392785571142	-1.6728969547059827
22.22244488977956	-1.692412676982093
22.248496993987978	-1.7120766695536807
22.274549098196392	-1.7318846573559128
22.30060120240481	-1.7518322063580285
22.326653306613224	-1.7719147178507737
22.352705410821642	-1.7921274225684356
22.37875751503006	-1.8124653746458212
22.404809619238478	-1.832923445411398
22.430861723446895	-1.8534963170184304
22.45691382765531	-1.8741784759169402
22.482965931863728	-1.8949642061702252
22.509018036072142	-1.9158475826207202
22.53507014028056	-1.9368224639112575
22.561122244488978	-1.9578824853689538
22.587174348697395	-1.9790210517604931
22.613226452905813	-2.0002313299290546
22.639278557114228	-2.0215062413248575
22.665330661322646	-2.042838454443161
22.69138276553106	-2.0642203771854652
22.717434869739478	-2.0856441491619737
22.743486973947896	-2.107101633955489
22.769539078156313	-2.1285844113696064
22.79559118236473	-2.1500837696865793
22.821643286573146	-2.171590697963121
22.84769539078156	-2.193095878395432
22.873747494989978	-2.2145896787878723
22.899799599198396	-2.236062145163053
22.925851703406813	-2.2575029945546774
22.95190380761523	-2.278901608028023
22.97795591182365	-2.300247023976812
23.004008016032063	-2.3215279317490785
23.030060120240478	-2.342732665658697
23.056112224448896	-2.3638491994431954
23.082164328657313	-2.384865141232691
23.10821643286573	-2.405767729098804
23.13426853707415	-2.4265438272564728
23.160320641282567	-2.447179922995512
23.18637274549098	-2.46766212442256
23.212424849699396	-2.4879761590975926
23.238476953907814	-2.5081073736524058
23.26452905811623	-2.528040734481369
23.29058116232465	-2.5477608295971184
23.316633266533067	-2.5672518717456754
23.34268537074148	-2.5864977028766147
23.3687374749499	-2.6054818000643434
23.394789579158314	-2.6241872829759076
23.42084168336673	-2.6425969229794126
23.44689378757515	-2.660693153984295
23.472945891783567	-2.678458085101027
23.498997995991985	-2.695873515202451
23.5250501002004	-2.7129209494624202
23.551102204408817	-2.7295816179391723
23.57715430861723	-2.745836496261045
23.60320641282565	-2.761666328460751
23.629258517034067	-2.7770516519910915
23.655310621242485	-2.7919728249401956
23.681362725450903	-2.8064100554476137
23.707414829659317	-2.8203434333043407
23.733466933867735	-2.833752963699892
23.75951903807615	-2.846618603058222
23.785571142284567	-2.858920296881663
23.811623246492985	-2.870638019498253
23.837675350701403	-2.8817518155834287
23.86372745490982	-2.8922418433019477
23.889779559118235	-2.9020884188907696
23.915831663326653	-2.9112720624787265
23.941883767535067	-2.9197735449144706
23.967935871743485	-2.9275739353511545
23.993987975951903	-2.9346546493146035
24.02004008016032	-2.9409974969623662
24.04609218436874	-2.9465847312239757
24.072144288577153	-2.951399095498852
24.09819639278557	-2.9554238705777505
24.124248496993985	-2.9586429204469487
24.150300601202403	-2.9610407366318654
24.17635270541082	-2.96260248073869
24.20240480961924	-2.963314024859109
24.228456913827657	-2.9631619895144756
24.25450901803607	-2.9621337788316726
24.28056112224449	-2.9602176126634894
24.306613226452903	-2.9574025553912566
24.33266533066132	-2.9536785411765094
24.35871743486974	-2.9490363954611447
24.384769539078157	-2.9434678525513576
24.410821643286575	-2.936965569159104
24.43687374749499	-2.92952313381517
24.462925851703407	-2.9211350721095037
24.48897795591182	-2.911796847756577
24.51503006012024	-2.901504859525327
24.541082164328657	-2.890256434114142
24.567134268537075	-2.878049815090488
24.593186372745492	-2.8648841480516296
24.619238476953907	-2.8507594621968217
24.645290581162325	-2.8356766485317406
24.67134268537074	-2.8196374349526123
24.697394789579157	-2.802644358479733
24.723446893787575	-2.784700734928175
24.749498997995993	-2.7658106263167217
24.77555110220441	-2.745978806325014
24.801603206412825	-2.7252107241131616
24.827655310621243	-2.7035124668180903
24.853707414829657	-2.680890721036886
24.879759519038075	-2.6573527335994767
24.905811623246493	-2.6329062719219225
24.93186372745491	-2.6075595842173147
24.95791583166333	-2.5813213598246714
24.983967935871743	-2.554200689897466
25.010020040080157	-2.5262070286730594
25.036072144288575	-2.4973501555229256
25.062124248496993	-2.467640137961309
25.08817635270541	-2.4370872957675096
25.11422845691383	-2.4057021663547102
25.140280561122246	-2.3734954714961756
25.16633266533066	-2.340478085498581
25.192384769539075	-2.306661004891826
25.218436873747493	-2.2720553196857325
25.24448897795591	-2.2366721862262224
25.27054108216433	-2.2005228016672205
25.296593186372746	-2.1636183800599067
25.322645290581164	-2.125970130047583
25.34869739478958	-2.087589234142969
25.374749498997993	-2.0484868295544945
25.40080160320641	-2.008673990519836
25.42685370741483	-1.968161712097661
25.452905811623246	-1.9269608953628752
25.478957915831664	-1.885082333946272
25.50501002004008	-1.8425367018561012
25.531062124248496	-1.7993345425168548
25.55711422845691	-1.7554862589594367
25.58316633266533	-1.711002105096082
25.609218436873746	-1.6658921780141893
25.635270541082164	-1.6201664112236012
25.661322645290582	-1.5738345687937145
25.687374749498996	-1.52690624031845
25.713426853707414	-1.4793908366493402
25.73947895791583	-1.431297586339623
25.765531062124246	-1.3826355327445663
25.791583166332664	-1.3334135317265057
25.817635270541082	-1.2836402499154866
25.8436873747495	-1.2333241634796561
25.869739478957914	-1.1824735573622709
25.895791583166332	-1.1310965249450198
25.921843687374746	-1.0792009681003416
25.947895791583164	-1.0267945975976842
25.973947895791582	-0.9738849338317426
26.0	-0.920479307842655
