#X	PMF_FIT
13.0	-1.332136265796847
13.066683417085427	-1.488849927232475
13.133366834170854	-1.6412853443648237
13.20005025125628	-1.7892245530911575
13.266733668341708	-1.9324464821919711
13.333417085427136	-2.0707304121329506
13.400100502512563	-2.203859907523923
13.46678391959799	-2.3316271156007744
13.533467336683417	-2.4538372781927023
13.600150753768844	-2.5703132640176367
13.66683417085427	-2.680899897497373
13.733517587939698	-2.785467845190084
13.800201005025126	-2.8839168258798074
13.866884422110553	-2.976177937679605
13.93356783919598	-3.0622149446132347
14.000251256281407	-3.142024432234165
14.066934673366834	-3.2156348202374896
14.133618090452261	-3.28310430112588
14.200301507537688	-3.3445178487087692
14.266984924623115	-3.399983500466895
14.333668341708542	-3.4496281578207175
14.40035175879397	-3.493593165371291
14.467035175879397	-3.5320299246613076
14.533718592964824	-3.565095773025962
14.600402010050251	-3.592950318544507
14.667085427135678	-3.6157523735989208
14.733768844221105	-3.633657577564996
14.800452261306532	-3.646816748339962
14.86713567839196	-3.6553749562053865
14.933819095477388	-3.659471274155031
15.000502512562814	-3.659239127421738
15.067185929648241	-3.6548071418336714
15.133869346733668	-3.6463003755970895
15.200552763819095	-3.6338418116152167
15.267236180904522	-3.6175539868370667
15.33391959798995	-3.597560640639111
15.400603015075376	-3.573988275064842
15.467286432160805	-3.5469675349807486
15.533969849246231	-3.5166343348287126
15.600653266331658	-3.4831306795084247
15.667336683417085	-3.4466051487469387
15.734020100502512	-3.4072130358000856
15.80070351758794	-3.3651161512279453
15.867386934673366	-3.3204823196962225
15.934070351758795	-3.2734846114351086
16.00075376884422	-3.224300359620251
16.06743718592965	-3.173110020366226
16.134120603015077	-3.120095933424242
16.200804020100502	-3.0654410395244494
16.267487437185927	-3.0093276052815634
16.334170854271356	-2.9519359994870333
16.400854271356785	-2.8934435562617646
16.46753768844221	-2.834023551704611
16.53422110552764	-2.7738443119944542
16.600904522613064	-2.7130684628920365
16.667587939698493	-2.651852323588167
16.73427135678392	-2.590345442054892
16.800954773869346	-2.5286902645418814
16.867638190954775	-2.4670219285872363
16.9343216080402	-2.4054681667716804
17.00100502512563	-2.3441493072846957
17.067688442211054	-2.283178357016679
17.134371859296483	-2.2226611531649345
17.201055276381908	-2.1626965700775562
17.267738693467336	-2.10337676910927
17.334422110552765	-2.0447874805033077
17.40110552763819	-1.9870083076418383
17.46778894472362	-1.9301130453479085
17.534472361809044	-1.8741700052172163
17.601155778894473	-1.8192423421699337
17.6678391959799	-1.7653883775175465
17.734522613065327	-1.7126619148243925
17.80120603015075	-1.6611125457049234
17.86788944723618	-1.6107859434379346
17.93457286432161	-1.5617241429047561
18.001256281407034	-1.5139658058791081
18.067939698492463	-1.467546471122602
18.134623115577888	-1.4224987890829448
18.201306532663317	-1.3788527412626368
18.267989949748745	-1.336635844535261
18.33467336683417	-1.2958733408434338
18.401356783919596	-1.2565883728263407
18.468040201005024	-1.2188021460029095
18.534723618090453	-1.1825340781858116
18.60140703517588	-1.1478019368275054
18.668090452261307	-1.1146219650071585
18.734773869346732	-1.0830089967607148
18.80145728643216	-1.0529765624388137
18.86814070351759	-1.0245369847517776
18.934824120603015	-0.9977014661293546
19.00150753768844	-0.9724801679874585
19.06819095477387	-0.9488822824559736
19.134874371859297	-0.9269160970820363
19.201557788944722	-0.906589052982777
19.26824120603015	-0.8879077968811309
19.334924623115576	-0.8708782274181719
19.401608040201005	-0.855505536096056
19.468291457286433	-0.8417942431670818
19.53497487437186	-0.8297482287467515
19.601658291457287	-0.8193707593920266
19.668341708542712	-0.8106645103501975
19.73502512562814	-0.8036315836487158
19.80170854271357	-0.7982735221620312
19.868391959798995	-0.794591319757444
19.93507537688442	-0.7925854275883571
20.00175879396985	-0.7922557565695462
20.068442211055277	-0.7936016760351009
20.135125628140703	-0.7966220085451473
20.20180904522613	-0.8013150207720431
20.268492462311556	-0.8076784103601422
20.335175879396985	-0.8157092886150581
20.401859296482414	-0.8254041588382803
20.46854271356784	-0.8367588900806004
20.535226130653264	-0.8497686860426305
20.601909547738693	-0.8644280488023581
20.66859296482412	-0.8807307369976395
20.735276381909546	-0.898669718035338
20.801959798994975	-0.9182371138378923
20.8686432160804	-0.9394241395719509
20.93532663316583	-0.9622210347318083
21.002010050251258	-0.9866169858720278
21.068693467336683	-1.0126000401985624
21.135376884422108	-1.040157009135067
21.202060301507537	-1.0692733608807887
21.268743718592965	-1.0999331008678797
21.335427135678394	-1.132118638909195
21.40211055276382	-1.1658106417025076
21.468793969849244	-1.2009878692241465
21.535477386934673	-1.2376269934049824
21.6021608040201	-1.2757023973360178
21.668844221105527	-1.3151859531016379
21.735527638190952	-1.3560467761891433
21.80221105527638	-1.3982509542779744
21.86889447236181	-1.4417612480773803
21.935577889447238	-1.4865367617655152
22.002261306532663	-1.5325325804970813
