#X	PMF_FIT
25.0	-2.2802677508273055
25.031062124248496	-2.3081147514966673
25.062124248496993	-2.3347600788026184
25.093186372745492	-2.3602359556714414
25.12424849699399	-2.384575471101329
25.155310621242485	-2.407812395223831
25.18637274549098	-2.42998099986946
25.217434869739478	-2.451115886249376
25.248496993987978	-2.4712518211142633
25.279559118236474	-2.490423582497845
25.31062124248497	-2.5086658159028823
25.341683366733466	-2.526012901547762
25.372745490981963	-2.542498833067008
25.403807615230463	-2.5581571078525713
25.43486973947896	-2.5730206290375546
25.465931863727455	-2.587121618961397
25.49699398797595	-2.600491543816364
25.528056112224448	-2.6131610490593253
25.559118236472948	-2.6251599050794368
25.590180360721444	-2.6365169625403526
25.62124248496994	-2.647260116763294
25.652304609218437	-2.6574162804827717
25.683366733466933	-2.6670113642880855
25.71442885771543	-2.6760702640587217
25.74549098196393	-2.684616854708393
25.776553106212425	-2.692673989568771
25.80761523046092	-2.7002635047680066
25.838677354709418	-2.707406227989248
25.869739478957914	-2.714121991028968
25.900801603206414	-2.720429645612688
25.93186372745491	-2.7263470819653306
25.962925851703407	-2.7318912496741015
25.993987975951903	-2.737078180422466
26.0250501002004	-2.7419230122139253
26.0561122244489	-2.7464400147432295
26.087174348697395	-2.750642615610063
26.118236472945892	-2.7545434271057316
26.149298597194388	-2.758154273336773
26.180360721442884	-2.7614862174805612
26.211422845691384	-2.764549588996852
26.24248496993988	-2.7673540106456835
26.273547094188377	-2.76990842518632
26.304609218436873	-2.7722211216538675
26.33567134268537	-2.7742997611300484
26.36673346693387	-2.776151401942399
26.397795591182366	-2.7777825242420184
26.428857715430862	-2.779199053924062
26.45991983967936	-2.780406385867549
26.490981963927855	-2.7814094064819237
26.52204408817635	-2.782212515557194
26.55310621242485	-2.782819647422665
26.584168336673347	-2.7832342914261723
26.615230460921843	-2.7834595117516625
26.64629258517034	-2.7834979665978534
26.677354709418836	-2.783351926744767
26.708416833667336	-2.7830232935381827
26.739478957915832	-2.78251361632463
26.77054108216433	-2.781824109371446
26.801603206412825	-2.780955668307784
26.83266533066132	-2.7799088861233034
26.86372745490982	-2.7786840687616445
26.894789579158317	-2.7772812503457684
26.925851703406813	-2.7757002080718305
