X	SP_INTEGRAND	SP	PMF_RE
-0.020528052805280472	0.9968951270194	0.53008575916339850664	0.22665210660751830257
-0.020396039603960303	0.9969348656684581	0.5298926785206637957	0.22667587055149966495
-0.020264026402640245	0.9969743496607307	0.52969959020608248235	0.22669948127168478427
-0.020132013201320076	0.9970135789628626	0.52950649426897855587	0.22672293876556563088
-0.019999999999999907	0.9970525535417123	0.52931339075868355515	0.22674624303100544904
-0.01986798679867985	0.9970912733643549	0.5291202797245352363	0.22676939406733124426
-0.01973597359735968	0.9971297383980781	0.5289271612158769065	0.22679239187220056643
-0.01960396039603951	0.997167948610384	0.5287340352820589784	0.2268152364434696686
-0.019471947194719452	0.9972059039689896	0.52854090197243830396	0.22683792778011566466
-0.019339933993399283	0.9972436044418259	0.5283477613363770642	0.22686046588013251251
-0.019207920792079114	0.9972810499970397	0.5281546134232443235	0.22688285074205475325
-0.019075907590759056	0.9973182406029887	0.5279614582824151414	0.2269050823639952295
-0.018943894389438887	0.9973551762282495	0.52776829596327068383	0.22692716074394146271
-0.018811881188118718	0.9973918568416117	0.52757512651519800073	0.22694908588076309947
-0.01867986798679866	0.9974282824120778	0.52738194998759069243	0.22697085777273676528
-0.01854785478547849	0.9974644529088671	0.5271887664298475773	0.22699247641818581543
-0.01841584158415832	0.9975003683014132	0.526995575891373802	0.22701394181528691047
-0.018283828382838263	0.9975360285593634	0.5268023784215808414	0.22703525396247984873
-0.018151815181518094	0.9975714336525807	0.52660917406988527745	0.22705641285825259062
-0.018019801980197925	0.9976065835511434	0.52641596288570979834	0.22707741850111635286
-0.017887788778877867	0.997641478225343	0.52622274491848319844	0.2270982708895026124
-0.017755775577557698	0.9976761176456885	0.5260295202176393792	0.22711897002154961672
-0.01762376237623753	0.997710501782902	0.5258362888326183482	0.22713951589576036895
-0.01749174917491747	0.9977446306079191	0.5256430508128659973	0.22715990851090039746
-0.0173597359735973	0.9977785040918946	0.5254498062078331033	0.22718014786510067934
-0.017227722772277132	0.9978121222061953	0.5252565550669765493	0.22720023395702683777
-0.017095709570957074	0.997845484922405	0.52506329743975876934	0.22722016678509334518
-0.016963696369636905	0.9978785922123199	0.5248700333756474157	0.22723994634776585998
-0.016831683168316736	0.9979114440479542	0.52467676292411546957	0.22725957264370152094
-0.016699669966996677	0.9979440404015365	0.5244834861346420185	0.22727904567130572953
-0.01656765676567651	0.9979763812455101	0.5242902030567105909	0.22729836542920759313
-0.01643564356435634	0.9980084665525353	0.52409691373981048823	0.22731753191605518231
-0.01630363036303628	0.9980402962954844	0.5239036182334364522	0.22733654513007383131
-0.016171617161716112	0.998071870447449	0.52371031658708822043	0.22735540506971305523
-0.016039603960395943	0.9981031889817344	0.5235170088502706376	0.22737411173429677916
-0.015907590759075885	0.9981342518718608	0.52332369507249398843	0.22739266512169858783
-0.015775577557755716	0.998165059091564	0.52313037530327355373	0.22741106523087326992
-0.015643564356435546	0.9981956106147969	0.52293704959212916616	0.22742931206062175263
-0.015511551155115488	0.9982259064157262	0.52274371798858676463	0.22744740560897926654
-0.01537953795379532	0.998255946468737	0.52255038054217628485	0.22746534587506328047
-0.01524752475247515	0.9982857307484261	0.52235703730243288057	0.22748313285732291888
-0.015115511551155092	0.9983152592296085	0.52216368831889714563	0.22750076655429705874
-0.014983498349834923	0.9983445318873146	0.52197033364111378173	0.22751824696509451542
-0.014851485148514754	0.9983735486967908	0.5217769733186323755	0.22753557408849683284
-0.014719471947194696	0.9984023096334991	0.5215836074010078427	0.2275527479225196442
-0.014587458745874526	0.9984308146731162	0.5213902359377994289	0.22756976846574919276
-0.014455445544554357	0.9984590637915369	0.52119685897857115364	0.2275866357179841065
-0.0143234323432343	0.998487056964871	0.5210034765728915884	0.22760334967757198322
-0.01419141914191413	0.9985147941694421	0.52081008877033396764	0.22761991034223453513
-0.014059405940593961	0.9985422753817939	0.52061669562047629967	0.2276363177117599631
-0.013927392739273903	0.9985695005786825	0.5204232971729009227	0.22765257178517022813
-0.013795379537953734	0.9985964697370823	0.5202298934771943939	0.22766867256034878666
-0.013663366336633564	0.9986231828341828	0.52003648458294815526	0.22768462003656010635
