X	SP_INTEGRAND	SP	PMF_RE
-14.799594594594602	0.00959134963213003	0.78844959085251231645	-2.7302953316968261329
-14.666018018018022	0.009630740992000399	0.7870766797070386511	-2.7278519658615355183
-14.53244144144145	0.00967006188212423	0.7856981466483496934	-2.7254229178405189298
-14.39886486486487	0.009709309807929832	0.7843140019210246283	-2.7230082069305144952
-14.265288288288296	0.009748482270089964	0.7829242561263249911	-2.7206078521862452934
-14.131711711711716	0.009787576764789087	0.78152892022285402884	-2.7182218724237380502
-13.998135135135144	0.009826590783992327	0.78012800552718075675	-2.7158502862210936039
-13.864558558558564	0.009865521815716463	0.77872152371442071583	-2.7134931119212526325
-13.73098198198199	0.009904367344302528	0.77730948681878275774	-2.711150367633305381
-13.59740540540541	0.009943124850690247	0.775891907234072864	-2.7088220712350110546
-13.463828828828838	0.00998179181269431	0.77446879771416177185	-2.7065082403738784777
-13.330252252252258	0.010020365705282114	0.7730401713734099678	-2.7042088924697412478
-13.196675675675685	0.010058844000853216	0.7716060416870557104	-2.7019240447159729793
-13.063099099099105	0.01009722416952053	0.7701664224915610868	-2.6996537140818956091
-12.929522522522532	0.010135503679392756	0.76872132798491898953	-2.6973979173137045725
-12.795945945945952	0.010173679996858736	0.7672707727269181266	-2.695156670937233542
-12.66236936936938	0.010211750586872787	0.76581477163937006214	-2.6929299912585807708
-12.5287927927928	0.010249712913241865	0.764353340006291071	-2.6907178943668501486
-12.395216216216227	0.010287564438913849	0.76288649347404857703	-2.68852039613497284
-12.261639639639647	0.010325302626267293	0.7614142480514601852	-2.6863375122218714308
-12.128063063063074	0.010362924937402391	0.7599366201098561868	-2.6841692580737817344
-11.994486486486494	0.010400428834433062	0.75845362638309765657	-2.6820156489262986638
-11.860909909909914	0.010437811779780532	0.7569652839675540257	-2.6798766998053427013
-11.727333333333341	0.0104750712364677	0.7554716103220375789	-2.6777524255289778784
-11.593756756756761	0.010512204668414892	0.753972623267696207	-2.6756428407094095825
-11.460180180180188	0.010549209540736366	0.7524683409878654139	-2.673547959753666629
-11.326603603603608	0.010586083320038114	0.7509587820278745829	-2.6714677968659147817
-11.193027027027036	0.010622823474716374	0.7494439652948146069	-2.6694023660481317232
-11.059450450450456	0.010659427475257163	0.74792391005725844533	-2.6673516811022936464
-10.925873873873883	0.01069589279453656	0.74639863594494326726	-2.6653157556313752218
-10.792297297297303	0.010732216908121948	0.74486816294840663133	-2.6632946030409690888
-10.65872072072073	0.010768397294573783	0.7433325114185800331	-2.6612882365402969278
-10.52514414414415	0.010804431435748227	0.7417917020663404859	-2.6592966691443599625
-10.391567567567577	0.010840316817100348	0.7402457559620180261	-2.6573199136743199894
-10.257990990990997	0.010876050927987938	0.73869469453485925303	-2.6553579827597369322
-10.124414414414424	0.01091163126197581	0.7371385395724491252	-2.6534108888390677626
-9.990837837837844	0.010947055317140781	0.73557731322008690356	-2.6514786441617202337
-9.857261261261272	0.010982320596376698	0.73401103798012123924	-2.6495612607887200738
-9.723684684684692	0.011017424607700325	0.7324397367112392976	-2.6476587505944661335
-9.590108108108119	0.011052364864557247	0.73086343262771358287	-2.6457711252673015536
-9.456531531531539	0.011087138886127982	0.729282149298603688	-2.6438983963116993226
-9.322954954954966	0.011121744197634764	0.72769591064691718785	-2.6420405750484086608
-9.189378378378386	0.011156178330647894	0.72610474094872179407	-2.6401976726164669035
-9.055801801801806	0.011190438823392705	0.72450866483221953995	-2.6383696999739389753
-8.922225225225233	0.01122452322105627	0.72290770727677222673	-2.6365566678990461525
-8.788648648648653	0.011258429076094366	0.7213018936118859026	-2.6347585869916590332
-8.65507207207208	0.011292153948538074	0.71969124951615037755	-2.6329754676738429935
-8.5214954954955	0.011325695406300736	0.71807580101613532886	-2.6312073201916258466
-8.387918918918928	0.011359051025484174	0.7164555744852425523	-2.6294541546153002605
-8.254342342342348	0.011392218390685252	0.7148305966425138047	-2.6277159808412892952
-8.120765765765775	0.011425195095301866	0.7132008945513964582	-2.6259928085924366802
-7.987189189189195	0.011457978741838588	0.71156649561846330165	-2.6242846474196571333
-7.853612612612622	0.011490566942212174	0.7099274275920908206	-2.6225915067024071579
-7.720036036036042	0.011522957318056307	0.7082837185610922903	-2.6209133956502920187
-7.586459459459469	0.011555147501026236	0.706635396953308903	-2.619250323303179295
-7.452882882882889	0.011587135133102543	0.70498249153415459833	-2.617602298533056469
-7.319306306306316	0.01161891786689444	0.7033250314051219254	-2.6159693300443386933
-7.1857297297297364	0.011650493365942486	0.70166304600224016497	-2.6143514263752002716
-7.052153153153164	0.011681859305020473	0.69999656509449359465	-2.6127485958980473163
-6.918576576576584	0.011713013370436582	0.69832561878219434615	-2.6111608468208555597
-6.785000000000011	0.011743953260333794	0.69665023749531374	-2.609588187187673309
-6.651423423423431	0.01177467668498933	0.69497045199177065467	-2.608030624879894145
-6.517846846846858	0.011805181367113185	0.69328629335567626413	-2.6064881676164446858
-6.384270270270278	0.011835465042145712	0.69159779299553680865	-2.6049608229554557445
-6.250693693693705	0.011865525458554122	0.6899049826424147325	-2.603448598294339999
-6.117117117117125	0.011895360378127927	0.6882078943480459676	-2.6019515008709827217
-5.983540540540545	0.011924967576273161	0.6865065604829155843	-2.6004695377643368337
-5.8499639639639724	0.011954344842305488	0.68480101373429302924	-2.599002715895297568
-5.7163873873873925	0.011983489979741972	0.683091287104222733	-2.5975510420275460973
-5.58281081081082	0.012012400806591576	0.6813774139074764147	-2.596114522767919717
-5.44923423423424	0.012041075155644222	0.67965942776946075554	-2.5946931645675352682
-5.315657657657667	0.012069510874758547	0.677937362624086326	-2.5932869737221747248
-5.182081081081087	0.012097705827148043	0.67621125271159454595	-2.5918959563733781105
-5.048504504504514	0.012125657891665725	0.6744811325763439003	-2.5905201185084443262
-4.914927927927934	0.01215336496308722	0.67274703706455496466	-2.5891594659619496571
-4.781351351351361	0.012180824952392188	0.67100900132201746207	-2.5878140044155837796
-4.647774774774781	0.012208035787044075	0.6692670607917534653	-2.586483739399392896
-4.5141981981982084	0.012234995411268006	0.66752125121164485044	-2.585168676291919651
-4.3806216216216285	0.012261701786327099	0.6657716086120175625	-2.5838688203212753192
-4.247045045045056	0.012288152890796666	0.66401816931318968784	-2.5825841765651916843
-4.113468468468476	0.01231434672083668	0.66226096992297744936	-2.5813147499521602753
-3.979891891891903	0.012340281290462211	0.66050004733416556313	-2.5800605452614803026
-3.846315315315323	0.01236595463181183	0.658735438721936184	-2.5788215671242283307
-3.71273873873875	0.012391364795414007	0.65696718154126187983	-2.5775978200233869418
-3.57916216216217	0.012416509850451335	0.65519531352425930404	-2.5763893082947487288
-3.4455855855855972	0.012441387885022652	0.6534198726775057864	-2.575196036127040015
-3.3120090090090173	0.01246599700640279	0.6516408972793190646	-2.5740180075629166985
-3.1784324324324373	0.012490335341300318	0.64985842587699949036	-2.5728552264988108446
-3.0448558558558645	0.01251440103611267	0.6480724972840353759	-2.5717076966857904138
-2.9112792792792845	0.012538192257179148	0.64628315057727270254	-2.570575421730098499
-2.7777027027027117	0.012561707191031288	0.6444904250940487467	-2.5694584050931948633
