#================  DISTANCE B/W 2 ATOMS  =================
#LOG: INPUT Structure File: "dna_dummy.psf" | Frame File(s): [ "dna_gbis_pcf.dcd" ]
#LOG: ATOM1 SELECTION: "resid 1 and name C5'"
#LOG: ATOM2 SELECTION: "resid 1 and name DUM"
#LOG: DIR Unit Vector: {1.0 0.0 0.0}  |  Force Positive Distances: 0
#--------------------------
#LOG: Total Frames: 1000
#LOG: START Frame Index: 0 | END Frame Index: 999 | Frames for Calculation: 1000
#--------------------------
#Frame 	 DIST
65 	 18.370437622070313
66 	 16.53444194793701
67 	 15.124943733215332
68 	 14.585076332092285
69 	 14.74311637878418
70 	 15.459911346435547
71 	 16.55600929260254
72 	 18.015907287597656
73 	 20.193655014038086
74 	 22.197832107543945
75 	 23.811214447021484
76 	 24.972505569458008
77 	 25.85761833190918
78 	 26.08723258972168
79 	 26.002140045166016
80 	 25.12472152709961
81 	 23.704435348510742
82 	 21.83925437927246
83 	 19.70138931274414
84 	 17.792903900146484
85 	 16.345149993896484
86 	 15.232357025146484
87 	 14.653887748718262
88 	 14.5652494430542
89 	 14.936466217041016
90 	 16.27998638153076
91 	 18.040403366088867
92 	 19.814544677734375
93 	 21.959174156188965
94 	 23.680891036987305
95 	 25.34975528717041
96 	 26.5686616897583
97 	 26.88794708251953
98 	 26.123449325561523
99 	 24.88063335418701
100 	 22.99290943145752
101 	 21.132628440856934
102 	 19.31861972808838
103 	 17.455904960632324
104 	 16.06217384338379
105 	 14.842658042907715
106 	 14.480325698852539
107 	 14.669758796691895
108 	 15.38003158569336
109 	 16.78665256500244
110 	 18.47847080230713
111 	 20.47850799560547
112 	 22.470218658447266
113 	 24.360628128051758
114 	 25.381985664367676
115 	 26.203847885131836
116 	 25.90480136871338
117 	 25.292924880981445
118 	 23.918221473693848
119 	 22.24330425262451
120 	 19.99959087371826
121 	 17.967644691467285
122 	 16.392931938171387
123 	 15.146415710449219
124 	 14.484896659851074
125 	 14.77133846282959
126 	 15.579059600830078
127 	 17.20246696472168
128 	 19.07509422302246
129 	 21.084630012512207
130 	 22.755779266357422
131 	 24.413677215576172
132 	 25.093117713928223
133 	 25.35076332092285
134 	 24.90121364593506
135 	 24.24094295501709
136 	 23.28361701965332
137 	 21.721121788024902
138 	 20.26802921295166
139 	 18.737143516540527
140 	 17.262948036193848
141 	 16.197148323059082
142 	 15.057319641113281
143 	 15.165647506713867
144 	 15.918691635131836
145 	 16.85520362854004
146 	 18.605195999145508
147 	 20.28107261657715
148 	 22.064237594604492
149 	 23.661603927612305
150 	 25.219181060791016
151 	 25.810644149780273
152 	 25.813772201538086
153 	 25.465587615966797
154 	 24.389345169067383
155 	 22.91953182220459
156 	 20.905397415161133
157 	 18.68238353729248
158 	 16.77922248840332
159 	 15.15085220336914
160 	 14.163034439086914
161 	 13.980253219604492
162 	 14.587663650512695
163 	 16.03919792175293
164 	 17.61372947692871
165 	 19.727169036865234
166 	 21.707380294799805
167 	 23.926651000976563
168 	 25.794572830200195
169 	 27.121217727661133
170 	 27.44347381591797
171 	 26.892881393432617
172 	 25.465728759765625
173 	 23.262264251708984
174 	 20.69246482849121
175 	 18.09709930419922
176 	 15.811117172241211
177 	 14.07547378540039
178 	 13.260967254638672
179 	 13.316431045532227
180 	 14.314764022827148
181 	 15.959724426269531
182 	 18.124042510986328
183 	 20.376609802246094
184 	 22.61901092529297
185 	 24.62293243408203
186 	 26.118236541748047
187 	 26.75929069519043
188 	 26.872966766357422
189 	 26.344280242919922
190 	 25.372821807861328
191 	 23.658206939697266
192 	 21.759716033935547
193 	 19.606593132019043
194 	 17.23900318145752
195 	 15.49361515045166
196 	 14.359749794006348
197 	 13.456860542297363
198 	 13.415262222290039
199 	 14.390209197998047
200 	 15.833971977233887
201 	 17.73940372467041
202 	 19.737072944641113
203 	 22.04331874847412
204 	 24.043761253356934
205 	 25.347312927246094
206 	 26.19870662689209
207 	 26.31890296936035
208 	 25.996891021728516
209 	 24.783842086791992
210 	 23.33738899230957
211 	 21.507396697998047
212 	 19.626562118530273
213 	 18.038284301757813
214 	 16.72418212890625
215 	 15.714544296264648
216 	 15.6796293258667
217 	 15.97740650177002
218 	 16.918017387390137
219 	 18.567325592041016
220 	 20.0966739654541
221 	 21.273391723632813
222 	 22.48030376434326
223 	 23.25420570373535
224 	 23.696773529052734
225 	 23.55422306060791
226 	 22.852739334106445
227 	 21.952065467834473
228 	 20.68138599395752
229 	 19.39982318878174
230 	 18.447402000427246
231 	 17.59976577758789
232 	 17.484886169433594
233 	 17.690876960754395
234 	 18.388145446777344
235 	 19.470667839050293
236 	 20.84232521057129
237 	 21.994349479675293
238 	 22.9129581451416
239 	 23.059398651123047
240 	 22.744585037231445
241 	 21.927927017211914
242 	 20.993090629577637
243 	 20.033530235290527
244 	 19.373458862304688
245 	 18.338451385498047
246 	 18.035489082336426
247 	 18.249832153320313
248 	 18.72381591796875
249 	 19.621012687683105
250 	 20.54201889038086
251 	 21.4718656539917
252 	 21.976497650146484
253 	 22.501487731933594
254 	 22.53152847290039
255 	 22.41277503967285
256 	 22.116328239440918
257 	 21.427578926086426
258 	 20.716792106628418
259 	 19.40762233734131
260 	 18.365302085876465
261 	 17.259214401245117
262 	 16.864933013916016
263 	 16.99440574645996
264 	 17.371156692504883
265 	 18.345325469970703
266 	 19.463642120361328
267 	 20.705036163330078
268 	 21.739994049072266
269 	 22.679511070251465
270 	 23.598214149475098
271 	 24.06291961669922
272 	 24.186530113220215
273 	 23.768842697143555
274 	 22.72604751586914
275 	 21.396889686584473
276 	 20.066624641418457
277 	 18.532806396484375
278 	 17.744731903076172
279 	 17.067091941833496
280 	 16.55534267425537
281 	 16.910594940185547
282 	 17.4190092086792
283 	 18.631418228149414
284 	 19.807363510131836
285 	 21.357609748840332
286 	 23.148306846618652
287 	 23.917396545410156
288 	 23.844393730163574
289 	 23.69154167175293
290 	 23.018341064453125
291 	 22.068270683288574
292 	 20.700729370117188
293 	 18.978515625
294 	 17.779048919677734
295 	 16.627197265625
296 	 16.3429536819458
297 	 16.50431251525879
298 	 17.08092498779297
299 	 18.24663257598877
300 	 19.46648120880127
301 	 20.962536811828613
302 	 22.445902824401855
303 	 23.26667022705078
304 	 23.972475051879883
305 	 24.090712547302246
306 	 24.117188453674316
307 	 23.35170269012451
308 	 22.348426818847656
309 	 21.210222244262695
310 	 19.983091354370117
311 	 18.640426635742188
312 	 17.355154991149902
313 	 16.46646499633789
314 	 16.0413179397583
315 	 16.436341285705566
316 	 17.407755851745605
317 	 18.449663162231445
318 	 19.879820823669434
319 	 21.621931076049805
320 	 23.170939445495605
321 	 24.104058265686035
322 	 24.36583137512207
323 	 24.24752712249756
324 	 23.699193954467773
325 	 23.269843101501465
326 	 21.989418029785156
327 	 20.49103355407715
328 	 18.94486904144287
329 	 17.57022476196289
330 	 16.321648597717285
331 	 15.840413093566895
332 	 15.5830717086792
333 	 15.92127799987793
334 	 17.13331127166748
335 	 18.55172348022461
336 	 20.53232192993164
337 	 22.227856636047363
338 	 23.903345108032227
339 	 25.076537132263184
340 	 25.47230339050293
341 	 25.59673500061035
342 	 24.76496982574463
343 	 23.567511558532715
344 	 21.88093376159668
345 	 20.153801918029785
346 	 18.379770278930664
347 	 16.64448642730713
348 	 15.348092079162598
349 	 14.438385009765625
350 	 14.317085266113281
351 	 15.058280944824219
352 	 16.553322792053223
353 	 18.306577682495117
354 	 20.501230239868164
355 	 22.332953453063965
356 	 24.231468200683594
357 	 25.458550453186035
358 	 26.46245002746582
359 	 26.3182954788208
360 	 25.766255378723145
361 	 24.78047275543213
362 	 22.9163818359375
363 	 20.75765037536621
364 	 18.841062545776367
365 	 16.9119815826416
366 	 15.552663803100586
367 	 14.70743179321289
368 	 14.594412803649902
369 	 15.29741096496582
370 	 16.755763053894043
371 	 18.57429790496826
372 	 20.117091178894043
373 	 21.779569625854492
374 	 23.37107753753662
375 	 24.366479873657227
376 	 24.810302734375
377 	 24.689148902893066
378 	 24.122254371643066
379 	 23.206581115722656
380 	 22.03946304321289
381 	 20.989678382873535
382 	 19.738661766052246
383 	 18.708191871643066
384 	 17.73656940460205
385 	 16.93455219268799
386 	 16.584136962890625
387 	 16.698760986328125
388 	 17.59649658203125
389 	 18.587903022766113
390 	 19.369892120361328
391 	 20.389657974243164
392 	 21.05977153778076
393 	 21.861413955688477
394 	 22.50835418701172
395 	 22.479095458984375
396 	 22.80759048461914
397 	 23.044578552246094
398 	 22.4931583404541
399 	 22.143857955932617
400 	 21.05281639099121
401 	 19.9527645111084
402 	 19.074874877929688
403 	 18.605104446411133
404 	 17.881256103515625
405 	 17.24007797241211
406 	 17.170303344726563
407 	 17.624204635620117
408 	 18.468698501586914
409 	 19.516462326049805
410 	 20.52303123474121
411 	 21.747272491455078
412 	 22.802871704101563
413 	 23.57965850830078
414 	 23.98633575439453
415 	 24.076845169067383
416 	 23.719491958618164
417 	 22.993892669677734
418 	 22.12740707397461
419 	 20.822017669677734
420 	 19.372386932373047
421 	 18.117647171020508
422 	 16.99857521057129
423 	 16.312150955200195
424 	 16.278003692626953
425 	 16.621797561645508
426 	 17.177900314331055
427 	 18.276142120361328
428 	 19.565168380737305
429 	 20.973289489746094
430 	 22.3634033203125
431 	 23.639123916625977
432 	 24.75103759765625
433 	 25.064512252807617
434 	 25.057310104370117
435 	 24.324703216552734
436 	 23.250642776489258
437 	 21.57527732849121
438 	 19.89705467224121
439 	 18.03241539001465
440 	 16.18467140197754
441 	 14.984479904174805
442 	 14.484756469726563
443 	 14.649374008178711
444 	 15.56718635559082
445 	 16.964500427246094
446 	 19.06833839416504
447 	 21.485122680664063
448 	 23.802608489990234
449 	 25.67829132080078
450 	 26.764068603515625
451 	 27.159025192260742
452 	 26.433408737182617
453 	 25.128768920898438
454 	 23.44757843017578
455 	 21.37565803527832
456 	 19.07527732849121
457 	 16.730121612548828
458 	 14.816352844238281
459 	 13.56338119506836
460 	 13.344579696655273
461 	 13.755258560180664
462 	 15.172645568847656
463 	 17.059038162231445
464 	 19.54886817932129
465 	 21.842151641845703
466 	 24.005945205688477
467 	 25.84429168701172
468 	 26.901445388793945
469 	 27.173322677612305
470 	 26.886655807495117
471 	 25.802398681640625
472 	 24.337093353271484
473 	 22.04061222076416
474 	 19.119571685791016
475 	 16.483108520507813
476 	 14.44544792175293
477 	 13.389759063720703
478 	 12.967531204223633
479 	 13.343740463256836
480 	 14.544404983520508
481 	 16.537246704101563
482 	 19.14789390563965
483 	 21.63801383972168
484 	 23.90311050415039
485 	 25.819360733032227
486 	 27.336505889892578
487 	 28.215744972229004
488 	 27.96089744567871
489 	 26.359296798706055
490 	 24.15152931213379
491 	 21.497536659240723
492 	 19.21860408782959
493 	 16.314690589904785
494 	 14.120336532592773
495 	 12.64869213104248
496 	 12.279144287109375
497 	 12.82347583770752
498 	 13.92340087890625
499 	 15.94852352142334
500 	 18.347522735595703
501 	 21.438865661621094
502 	 24.251994132995605
503 	 26.61978530883789
504 	 27.988693237304688
505 	 28.71405029296875
506 	 28.29958152770996
507 	 27.12700843811035
508 	 25.363261222839355
509 	 22.669931411743164
510 	 19.60701560974121
511 	 16.5876407623291
512 	 14.287614822387695
513 	 12.61384391784668
514 	 11.81961441040039
515 	 12.036426544189453
516 	 13.460775375366211
517 	 15.5167236328125
518 	 18.682575225830078
519 	 21.5363826751709
520 	 24.429150581359863
521 	 26.719955444335938
522 	 28.149621963500977
523 	 28.559049606323242
524 	 28.259273529052734
525 	 26.783845901489258
526 	 24.4721622467041
527 	 22.013267517089844
528 	 19.211413383483887
529 	 16.58426284790039
530 	 14.658681869506836
531 	 12.744864463806152
532 	 11.801812171936035
533 	 11.70755386352539
534 	 12.510740280151367
535 	 14.411811828613281
536 	 17.03422737121582
537 	 19.946741104125977
538 	 23.334949493408203
539 	 26.1474666595459
540 	 28.511634826660156
541 	 29.916309356689453
542 	 30.048372268676758
543 	 29.050081253051758
544 	 26.974576950073242
545 	 24.00589942932129
546 	 20.44280242919922
547 	 16.72846221923828
548 	 13.663290023803711
549 	 11.155704498291016
550 	 9.864898681640625
551 	 9.860189437866211
552 	 11.128549575805664
553 	 13.514347076416016
554 	 16.861610412597656
555 	 20.599563598632813
556 	 24.39969825744629
557 	 27.69667625427246
558 	 30.14775848388672
559 	 31.257497787475586
560 	 31.317562103271484
561 	 29.994306564331055
562 	 27.56572151184082
563 	 24.143251419067383
564 	 20.195528030395508
565 	 16.134328842163086
566 	 12.357629776000977
567 	 9.608695983886719
568 	 8.066072463989258
569 	 8.017284393310547
570 	 9.588764190673828
571 	 12.1451416015625
572 	 15.91032600402832
573 	 19.877037048339844
574 	 23.991483688354492
575 	 27.628551483154297
576 	 30.3037052154541
577 	 31.95494842529297
578 	 32.10864067077637
579 	 30.7766056060791
580 	 28.343889236450195
581 	 24.999574661254883
582 	 21.392040252685547
583 	 17.68193244934082
584 	 14.468278884887695
585 	 11.858274459838867
586 	 10.210256576538086
587 	 9.52398681640625
588 	 10.154882431030273
589 	 11.926395416259766
590 	 14.474756240844727
591 	 18.083847045898438
592 	 22.061965942382813
593 	 25.786474227905273
594 	 28.726152420043945
595 	 30.651309967041016
596 	 31.19843292236328
597 	 30.687177658081055
598 	 29.065540313720703
599 	 26.305505752563477
600 	 23.11518096923828
601 	 19.20366859436035
602 	 15.75584602355957
603 	 12.698373794555664
604 	 10.426753044128418
605 	 9.064181327819824
606 	 9.223967552185059
607 	 10.53695011138916
608 	 13.123647689819336
609 	 16.746423721313477
610 	 20.779720306396484
611 	 25.006205558776855
612 	 28.78903102874756
613 	 31.41301441192627
614 	 32.626784324645996
615 	 32.36734485626221
616 	 30.564467430114746
617 	 27.637540817260742
618 	 23.80771541595459
619 	 19.586966514587402
620 	 15.668876647949219
621 	 12.262020111083984
622 	 9.765151023864746
623 	 8.264256477355957
624 	 8.256661415100098
625 	 9.982266426086426
626 	 12.448399543762207
627 	 16.025002479553223
628 	 20.04780101776123
629 	 24.400063514709473
630 	 28.168004035949707
631 	 30.990788459777832
632 	 32.44160842895508
633 	 32.33709144592285
634 	 30.862980842590332
635 	 28.062213897705078
636 	 24.43711566925049
637 	 20.3939208984375
638 	 16.138680458068848
639 	 12.446100234985352
640 	 9.760393142700195
641 	 8.306964874267578
642 	 8.26644229888916
643 	 9.648770332336426
644 	 12.374838829040527
645 	 15.732712745666504
646 	 19.56430721282959
647 	 23.559195518493652
648 	 27.418081283569336
649 	 30.583816528320313
650 	 32.63831806182861
651 	 33.22896671295166
652 	 32.12899589538574
653 	 29.661579132080078
654 	 25.985313415527344
655 	 21.67475128173828
656 	 17.23887825012207
657 	 13.285496711730957
658 	 10.128114700317383
659 	 7.978109359741211
660 	 7.049162864685059
661 	 7.842136383056641
662 	 10.208745956420898
663 	 13.687911987304688
664 	 18.024517059326172
665 	 22.621078491210938
666 	 27.098255157470703
667 	 30.884876251220703
668 	 33.39259719848633
669 	 34.372697830200195
670 	 33.7535343170166
671 	 31.42625617980957
672 	 27.79509735107422
673 	 23.280224800109863
674 	 18.29532527923584
675 	 13.371028900146484
676 	 9.366655349731445
677 	 6.580841064453125
678 	 5.521093368530273
679 	 6.331197738647461
680 	 9.171998023986816
681 	 13.255141258239746
682 	 18.66457176208496
683 	 23.597071647644043
684 	 28.357236862182617
685 	 32.28653430938721
686 	 34.82260990142822
687 	 35.3352165222168
688 	 34.02331829071045
689 	 31.29642963409424
690 	 27.076395988464355
691 	 22.249231338500977
692 	 17.115428924560547
693 	 12.003779411315918
694 	 8.060503005981445
695 	 5.520415306091309
696 	 4.969294548034668
697 	 6.615419387817383
698 	 9.754850387573242
699 	 14.375737190246582
700 	 19.685131072998047
701 	 25.01898765563965
702 	 29.703429222106934
703 	 33.37228202819824
704 	 35.54477310180664
705 	 36.05080318450928
706 	 34.49874401092529
707 	 31.21315860748291
708 	 26.8484468460083
709 	 21.630210876464844
710 	 16.30438995361328
711 	 11.53127384185791
712 	 7.566628456115723
713 	 4.986899375915527
714 	 4.341095924377441
715 	 5.863913536071777
716 	 9.076265335083008
717 	 13.97736644744873
718 	 19.742538452148438
719 	 25.741670608520508
720 	 31.07841205596924
721 	 35.38272666931152
722 	 38.09159278869629
723 	 38.09865856170654
724 	 36.150938987731934
725 	 32.60759162902832
726 	 27.571249961853027
727 	 21.408392906188965
728 	 14.705891609191895
729 	 8.829318046569824
730 	 4.212231636047363
731 	 1.6309385299682617
732 	 2.819930076599121
733 	 6.745456695556641
734 	 12.364139556884766
735 	 18.883329391479492
736 	 25.9223690032959
737 	 32.00209426879883
738 	 36.700347900390625
739 	 39.33559322357178
740 	 39.70816612243652
741 	 37.909268379211426
742 	 33.9422550201416
743 	 28.21394443511963
744 	 21.48639488220215
745 	 14.824758529663086
746 	 8.788830757141113
747 	 4.136892318725586
748 	 1.5619802474975586
749 	 2.3557357788085938
750 	 6.065899848937988
751 	 11.451302528381348
752 	 17.973066329956055
753 	 24.65252113342285
754 	 30.928241729736328
755 	 35.98761463165283
756 	 39.40531349182129
757 	 40.423781394958496
758 	 39.2982234954834
759 	 35.78139305114746
760 	 30.729948043823242
761 	 24.413240432739258
762 	 17.51750946044922
763 	 11.182368278503418
764 	 5.718635559082031
765 	 2.0059757232666016
766 	 1.6862850189208984
767 	 4.822073936462402
768 	 10.135128021240234
769 	 16.591248512268066
770 	 23.30796241760254
771 	 29.344453811645508
772 	 34.18107032775879
773 	 37.41822147369385
774 	 38.54282855987549
775 	 37.64515972137451
776 	 34.94336700439453
777 	 30.18237018585205
778 	 24.306221961975098
779 	 17.971501350402832
780 	 11.480344772338867
781 	 6.520770072937012
782 	 2.869563102722168
783 	 1.8959360122680664
784 	 3.7922630310058594
785 	 7.689427375793457
786 	 13.242424011230469
787 	 19.787166595458984
788 	 26.467910766601563
789 	 32.44998359680176
790 	 36.75811767578125
791 	 39.578518867492676
792 	 39.98164367675781
793 	 37.92192077636719
794 	 34.06705856323242
795 	 28.287121772766113
796 	 21.61861228942871
797 	 14.987343788146973
798 	 8.806620597839355
799 	 4.245194435119629
800 	 1.5911264419555664
801 	 2.393540382385254
802 	 5.540613174438477
803 	 10.259796142578125
804 	 16.204257011413574
805 	 22.879838943481445
806 	 28.94794273376465
807 	 34.135830879211426
808 	 37.58842945098877
809 	 39.148956298828125
810 	 38.598151206970215
811 	 35.793880462646484
812 	 31.32819938659668
813 	 25.50898265838623
814 	 19.26834487915039
815 	 13.289339065551758
816 	 8.149422645568848
817 	 4.081002235412598
818 	 2.2217445373535156
819 	 2.9088563919067383
820 	 5.953614234924316
821 	 10.79514217376709
822 	 16.969019889831543
823 	 23.398679733276367
824 	 29.599454879760742
825 	 34.567434310913086
826 	 37.86711025238037
827 	 38.98466110229492
828 	 38.404160499572754
829 	 35.67236804962158
830 	 30.50142002105713
831 	 24.117365837097168
832 	 17.451375007629395
833 	 11.513028144836426
834 	 6.623377799987793
835 	 3.295379638671875
836 	 2.243838310241699
837 	 3.1803359985351563
838 	 5.9897050857543945
839 	 10.808984756469727
840 	 17.06465244293213
841 	 23.453794479370117
842 	 29.466245651245117
843 	 34.49470233917236
844 	 37.63237285614014
845 	 39.128403663635254
846 	 38.34297466278076
847 	 35.67241287231445
848 	 30.826769828796387
849 	 24.749732971191406
850 	 18.342217445373535
851 	 12.344828605651855
852 	 6.901984214782715
853 	 2.9649229049682617
854 	 1.396036148071289
855 	 3.6619834899902344
856 	 7.788841247558594
857 	 13.716279029846191
858 	 20.349573135375977
859 	 26.951080322265625
860 	 32.573784828186035
861 	 36.78335189819336
862 	 39.23276424407959
863 	 39.482563972473145
864 	 37.393545150756836
865 	 33.37507724761963
866 	 27.74805450439453
867 	 21.40085506439209
868 	 14.505722045898438
869 	 8.547234535217285
870 	 4.11061954498291
871 	 1.7052125930786133
872 	 2.988130569458008
873 	 6.666213035583496
874 	 12.153963088989258
875 	 18.609644889831543
876 	 24.954599380493164
877 	 30.85349750518799
878 	 35.57535362243652
879 	 38.609076499938965
880 	 39.48782539367676
881 	 38.064781188964844
882 	 34.695197105407715
883 	 29.548114776611328
884 	 23.28121566772461
885 	 16.339984893798828
886 	 10.441065788269043
887 	 5.331669807434082
888 	 2.482074737548828
889 	 1.8081588745117188
890 	 3.3952035903930664
891 	 7.6136579513549805
892 	 13.60830307006836
893 	 20.583477020263672
894 	 27.82180881500244
895 	 33.648911476135254
896 	 37.91610336303711
897 	 39.4039363861084
898 	 38.88030242919922
899 	 36.32994079589844
900 	 32.36559200286865
901 	 26.659798622131348
902 	 20.21994113922119
903 	 13.970803260803223
904 	 8.164578437805176
905 	 3.841761589050293
906 	 1.794769287109375
907 	 2.4403934478759766
908 	 5.49787712097168
909 	 10.652406692504883
910 	 17.007442474365234
911 	 23.77725124359131
912 	 30.25260829925537
913 	 35.29258728027344
914 	 38.77752113342285
915 	 40.29117393493652
916 	 39.538880348205566
917 	 36.400753021240234
918 	 31.39822006225586
919 	 25.07941722869873
920 	 18.235116004943848
921 	 11.560687065124512
922 	 5.845820426940918
923 	 2.2787771224975586
924 	 1.5058317184448242
925 	 4.646623611450195
926 	 10.006979942321777
927 	 16.146218299865723
928 	 22.32677936553955
929 	 28.770713806152344
930 	 34.31471920013428
931 	 37.48708248138428
932 	 38.73518180847168
933 	 37.78158664703369
934 	 34.951096534729004
935 	 30.721205711364746
936 	 24.87583065032959
937 	 18.42184543609619
938 	 12.223246574401855
939 	 6.858501434326172
940 	 3.572268486022949
941 	 2.460643768310547
942 	 3.755399703979492
943 	 6.997897148132324
944 	 12.258399963378906
945 	 18.59223747253418
946 	 25.21587562561035
947 	 31.355165481567383
948 	 36.148244857788086
949 	 38.95193672180176
950 	 39.60940361022949
951 	 37.945547103881836
952 	 34.033066749572754
953 	 28.34780788421631
954 	 21.871259689331055
955 	 15.444899559020996
956 	 9.814452171325684
957 	 5.154445648193359
958 	 2.1415719985961914
959 	 2.1396102905273438
960 	 4.950784683227539
961 	 9.552173614501953
962 	 15.408883094787598
963 	 21.62835121154785
964 	 27.960657119750977
965 	 33.4246883392334
966 	 37.74474048614502
967 	 39.938971519470215
968 	 39.54212951660156
969 	 36.702895164489746
970 	 32.16067886352539
971 	 26.114744186401367
972 	 19.778956413269043
973 	 13.67772102355957
974 	 7.953476905822754
975 	 3.6422290802001953
976 	 1.5876655578613281
977 	 2.9085588455200195
978 	 6.692939758300781
979 	 12.078553199768066
980 	 18.214980125427246
981 	 24.680771827697754
982 	 31.219582557678223
983 	 36.683969497680664
984 	 40.06661128997803
985 	 41.097368240356445
986 	 39.56118679046631
987 	 35.406615257263184
988 	 29.95382595062256
989 	 23.521170616149902
990 	 16.668660163879395
991 	 10.18099308013916
992 	 4.678178787231445
993 	 1.344620704650879
994 	 2.4745006561279297
995 	 6.964364051818848
996 	 13.214194297790527
997 	 20.15023708343506
998 	 26.996980667114258
999 	 33.055498123168945
