EXT	PDF	PMF_APP	SP	PMF_RE
10.75	0.0003	4.8356291074060695303	1.0	5.2488336240773447294
10.85	0.0001	5.490542771458650483	0.90311453902158518136	5.273168762397712984
11.05	0.0002	5.0773382547873752682	0.68512225182014991064	5.319047402168680985
11.15	0.0001	5.490542771458650483	0.5761261082194332433	5.3190474021686811163
11.2	0.0002	5.0773382547873752682	0.5216280364190758777	5.1692318077570599093
11.25	0.0003	4.8356291074060695303	0.4913513298633207084	4.9058428854974059693
11.3	0.0003	4.8356291074060695303	0.46712996461871657104	4.835629107406069572
11.35	0.0003	4.8356291074060695303	0.44290859937411329418	4.9058428854974047927
11.4	0.0002	5.0773382547873752682	0.41263189281835812488	5.1692318077570599093
11.45	0.0001	5.490542771458650483	0.35813382101800075928	5.2562390374091817503
11.5	0.0005	4.5311115952652630855	0.31453536357771331772	4.992031819747086755
11.55	0.0003	4.8356291074060695303	0.2951582713820300086	4.7026069645552325623
11.6	0.0005	4.5311115952652630855	0.2757811791863473879	4.6013253733566015463
11.65	0.0006	4.4224245907347943156	0.26245942830181511312	4.3832283464907468174
11.7	0.0011	4.061090001522298781	0.253101173548218393	4.3061018061437712993
11.75	0.0005	4.5311115952652630855	0.24253185053239113432	4.392254546707331646
11.8	0.0007	4.330531037765112711	0.23007514840659472199	4.3701674413675787065
11.85	0.0008	4.2509292214448248393	0.2203433498708166207	4.292057811325980321
11.9	0.0007	4.330531037765112711	0.21061155133503817366	4.292057811325980321
11.95	0.0008	4.2509292214448248393	0.20087975279926007236	4.18601439475121879
12.0	0.0018	3.767510926682213246	0.19431979971217978588	3.961208594424985743
12.05	0.0014	3.9173265210938374961	0.18970620633225518861	3.840209610860460113
12.1	0.0019	3.7352799364115818225	0.18519884701042112054	3.8216735498416683449
12.15	0.0015	3.8761979312126820518	0.18086449744033406479	3.8098932038962572278
12.2	0.0019	3.7352799364115818225	0.17653014787024716304	3.743910690579935192
12.25	0.0024	3.5960155573922438865	0.1731040994968327622	3.6182553399276244533
12.3	0.0027	3.525801779300907379	0.17024463276656699617	3.5926945008524854047
12.35	0.002	3.7047025619227126564	0.16708239897074379096	3.7294160741733158467
12.4	0.0014	3.9173265210938374961	0.1626706503011908949	3.8145711884596333705
12.45	0.0021	3.675617373712531708	0.15834540650751173856	3.734199014797068033
12.5	0.0023	3.6213865397735442268	0.1550356547349571361	3.6491184286350523383
12.55	0.0021	3.675617373712531708	0.15172590296240253365	3.592704004808710973
12.6	0.0037	3.3379731113923923295	0.14901385820528479238	3.49265163273988989
12.65	0.0026	3.5482998495816954528	0.14663452450921920943	3.467091688611532169
12.7	0.0033	3.406176337469717787	0.14413616690531782262	3.4263457793712397104
12.75	0.0038	3.322075419740306608	0.14207908923502249534	3.3813507605309222647
12.8	0.003	3.4629934145414068376	0.13991191444997896748	3.4078547846801119348
12.85	0.0035	3.3710998615717252787	0.1376627876772658063	3.3840315640443368894
12.9	0.0038	3.322075419740306608	0.13566862264396945082	3.342765896454285361
12.95	0.0036	3.3543064100109380315	0.13370329256929769384	3.3817923612861052493
13.0	0.0029	3.4832030823687215213	0.13144123978064931902	3.4151912985577092235
13.05	0.0038	3.322075419740306608	0.12923230402104612874	3.4140738417589129219
13.1	0.0028	3.5041220044225622817	0.1269786243601290947	3.4106959876087523046
13.15	0.0041	3.2767780848492135527	0.12479490371307637003	3.3737650159837996018
13.2	0.0033	3.406176337469717787	0.122807785056645502766	3.3553837397890569649
13.25	0.0038	3.322075419740306608	0.120750707386350175476	3.3405455820815834775
13.3	0.0039	3.3065907022003896338	0.11886300989259054142	3.2847501975683565212
13.35	0.0047	3.1953615696935387266	0.11715839662660373156	3.2578379893596551857
13.4	0.0038	3.322075419740306608	0.115429267808749852946	3.2812671477276372915
13.45	0.0041	3.2767780848492135527	0.113587013776987665566	3.2566828380026787409
13.5	0.0052	3.1350953329104202384	0.11200217303982899915	3.1951347319203458877
13.55	0.0045	3.221284267160101076	0.11049610097013245988	3.1881525035477076872
13.6	0.0049	3.170519304071574917	0.10894725176401497148	3.2243976316088261177
13.65	0.0038	3.322075419740306608	0.1072496748765709115	3.2835813965628003262
13.7	0.0039	3.3065907022003896338	0.10536197738281134448	3.3227119687672335012
13.75	0.0036	3.3543064100109380315	0.10342116286000652588	3.303477754619656271
13.8	0.0048	3.182811040720968672	0.101655021644254140925	3.3078313438699837366
13.85	0.003	3.4629934145414068376	0.09968703571813012481	3.3939428136134043815
13.9	0.0032	3.4245201881022744102	0.09734059096005909929	3.3929912920912329627
13.95	0.0044	3.2346809681797483523	0.095379486103606845614	3.3318734725471583068
14.0	0.0033	3.406176337469717787	0.093452786595513334896	3.3427307432459326037
14.05	0.0039	3.3065907022003896338	0.091420224477085015805	3.3260949972406867539
14.1	0.0041	3.2767780848492135527	0.089602485997189835736	3.2652853115150694049
14.15	0.0047	3.1953615696935387266	0.08794331619320034656	3.2231375166539598383
14.2	0.0045	3.221284267160101076	0.08636291505667304066	3.2084638137513708182
14.25	0.0047	3.1953615696935387266	0.08478251392014567861	3.1801144954125291691
14.3	0.0055	3.1016588253289114384	0.083348908936615917407	3.104092998196871076
14.35	0.0065	3.002073190059583254	0.08212937166555896924	3.0164020697008840357
14.4	0.0071	2.9494394852931513494	0.08105869809895024907	3.0331371651443967108
14.45	0.0047	3.1953615696935387266	0.07977395681986880483	3.0714850214505586509
14.5	0.008	2.8782935285801622275	0.07854678392649191983	3.0209469441533968713
14.55	0.0058	3.069998565697446307	0.07746621870976065772	2.9866801241922846244
