DIST	PDF	PMF_APP	SP	PMF_RE
33.9	0.0009	4.18071544335348846	0.89030296220813378574	-2.473656210633122058
33.95	0.0009	4.18071544335348846	0.8895669494516663316	-2.4060977959838044146
34.0	0.0005	4.5311115952652630855	0.8885365315926120425	-2.2632220716495353736
34.05	0.0006	4.4224245907347943156	0.88732211054444091585	-2.2646197935256722254
34.1	0.0007	4.330531037765112711	0.88629694991936124775	-2.317253498292107673
34.15	0.0006	4.4224245907347943156	0.8852717892942817253	-2.0457317335596413618
34.2	0.0002	5.0773382547873752682	0.8830637510248793634	-1.8706124740393244415
34.25	0.0007	4.330531037765112711	0.8809345712650988169	-2.0399440365721818221
34.3	0.0005	4.5311115952652630855	0.8797990087265491921	-2.1101578146635274263
34.35	0.0003	4.8356291074060695303	0.8780325781110273024	-2.0447632067713198756
34.4	0.0009	4.18071544335348846	0.87656055259809260354	-2.1984623856482916505
34.45	0.0005	4.5311115952652630855	0.8755301347390381678	-2.314204243014129947
34.5	0.0009	4.18071544335348846	0.8744997168799838787	-2.1984623856482991301
34.55	0.0003	4.8356291074060695303	0.8730276913670491798	-1.9685581409921765628
34.6	0.0003	4.8356291074060695303	0.8708196530976468176	-1.9836507979411300266
34.65	0.0012	4.009220074063519101	0.86943962917927053734	-2.2947554280113070676
34.7	0.0007	4.330531037765112711	0.86869047333786616447	-2.5266109939091879475
34.75	0.0015	3.8761979312126820518	0.8679965184531969493	-2.3264959796635236498
34.8	0.0003	4.8356291074060695303	0.86667169549155572024	-2.122432677454496971
34.85	0.0008	4.2509292214448248393	0.8651536691813415963	-2.2838169907106157894
34.9	0.0014	3.9173265210938374961	0.8645030864769642071	-2.6097913010646937248
34.95	0.0009	4.18071544335348846	0.86389850456986594124	-2.612920589652461589
35.0	0.0012	4.009220074063519101	0.86325449340795701054	-2.5734676947807273643
35.05	0.0008	4.2509292214448248393	0.8625644814487688704	-2.3526774694532744617
35.1	0.0004	4.664133738116100054	0.86132245992223004186	-2.2511298090214391903
35.15	0.0015	3.8761979312126820518	0.86027364174426406904	-2.4856996123040842233
35.2	0.0012	4.009220074063519101	0.8597768331336485375	-2.6431677907143997432
35.25	0.0008	4.2509292214448248393	0.85908682117446039746	-2.4060977959838115276
35.3	0.0005	4.5311115952652630855	0.85801040251812689895	-2.2881683100819266723
35.35	0.0008	4.2509292214448248393	0.85693398386179324747	-2.3612550002737810217
35.4	0.0008	4.2509292214448248393	0.8561059695107674795	-2.4866681390924060882
35.45	0.0011	4.061090001522298781	0.85539086620760876	-2.5924542711974629255
35.5	0.0012	4.009220074063519101	0.85481376529628777007	-2.5425166893757884176
35.55	0.0006	4.4224245907347943156	0.853985750945262002	-2.4356065210552015092
35.6	0.0011	4.061090001522298781	0.85313264525026563477	-2.5093899391964617784
35.65	0.001	4.1179070785939878713	0.8525003433822095937	-2.591297863255627878
35.7	0.001	4.1179070785939878713	0.8518379319013888851	-2.3036530276218280405
35.75	0.0003	4.8356291074060695303	0.85040270702627755365	-2.1327613324159426364
35.8	0.0013	3.9615043662529706673	0.84904391424510706235	-2.3659253059179723088
35.85	0.0012	4.009220074063519101	0.8485131358149622638	-2.598141766934007756
35.9	0.0007	4.330531037765112711	0.84776397997355799733	-2.3674582623579278353
35.95	0.0005	4.5311115952652630855	0.8466284174350082112	-2.2720120879854252237
36.0	0.0008	4.2509292214448248393	0.84555199877867471273	-2.3430233619911171724
36.05	0.0007	4.330531037765112711	0.84466484054543281837	-2.2076119249314627767
36.1	0.0003	4.8356291074060695303	0.84308767035300255966	-2.0717352126655935749
36.15	0.0008	4.2509292214448248393	0.84156964404278865137	-2.222093481768368824
36.2	0.0007	4.330531037765112711	0.84068248580954663097	-2.403442432541788526
36.25	0.0008	4.2509292214448248393	0.8397953275763047366	-2.2947554280113196953
36.3	0.0004	4.664133738116100054	0.83855330604976608457	-2.2028618750416381392
36.35	0.0008	4.2509292214448248393	0.837311284523227256	-2.2028618750416381184
36.4	0.0004	4.664133738116100054	0.8360692629966886039	-2.1460447979699529347
36.45	0.0005	4.5311115952652630855	0.8345788371648420096	-2.152096911953116298
36.5	0.0006	4.4224245907347943156	0.833364416116670883	-2.2439904649227934894
36.55	0.0006	4.4224245907347943156	0.8322603969819698588	-2.335884017892470358
36.6	0.001	4.1179070785939878713	0.83137718167420891394	-2.4060977959838114983
36.65	0.0006	4.4224245907347943156	0.8304939663664480946	-2.4060977959838114983
36.7	0.001	4.1179070785939878713	0.82961075105868714976	-2.4060977959838114983
36.75	0.0006	4.4224245907347943156	0.82872753575092633047	-2.3036530276218436437
36.8	0.0005	4.5311115952652630855	0.82751311470275520384	-1.9928932793125495256
36.85	0.0002	5.0773382547873752682	0.8251946745198827238	-1.8882116298753843046
36.9	0.0014	3.9173265210938374961	0.8233020702889666826	-2.15733379576712629
36.95	0.0006	4.4224245907347943156	0.82251348519275155325	-2.3649692061026489768
37.0	0.0006	4.4224245907347943156	0.821409466058050529	-2.3358840178924750676
37.05	0.001	4.1179070785939878713	0.8205262507502897097	-2.4974271008213699255
37.1	0.0011	4.061090001522298781	0.81989394888223357874	-2.5675175207938899687
37.15	0.0008	4.2509292214448248393	0.8191788455790749609	-2.5047091560343938779
37.2	0.0009	4.18071544335348846	0.818396832025328291	-2.4964409498817249611
37.25	0.0009	4.18071544335348846	0.81766081926886094157	-2.4060977959838115276
37.3	0.0005	4.5311115952652630855	0.81663040140980665244	-2.2346024266938474068
37.35	0.0005	4.5311115952652630855	0.8153055784481652352	-2.1643886486025057162
37.4	0.0005	4.5311115952652630855	0.8139807554865240064	-2.2230715428689483836
37.45	0.0008	4.2509292214448248393	0.8129043368301903549	-2.3612550002737809943
37.5	0.0008	4.2509292214448248393	0.81207632247916458683	-2.5241728387432318067
37.55	0.0016	3.8377247047735496249	0.81145531171589526087	-2.6728834687845981818
37.6	0.0011	4.061090001522298781	0.8109472120004930127	-2.4513839892305951422
37.65	0.0004	4.664133738116100054	0.8098181015218215109	-2.2422725152984525558
37.7	0.0009	4.18071544335348846	0.80862208079256189813	-2.2253599453224261135
37.75	0.0004	4.664133738116100054	0.8074260600633024553	-2.2422725152984513328
37.8	0.0011	4.061090001522298781	0.8062969495846309535	-2.3804093583147609993
37.85	0.0008	4.2509292214448248393	0.80558184628147223405	-2.5319654739835021338
37.9	0.0011	4.061090001522298781	0.80486674297831361613	-2.5675175207938899687
37.95	0.001	4.1179070785939878713	0.80423444111025748526	-2.5543428827706909693
38.0	0.0008	4.2509292214448248393	0.80348922819433429393	-2.3877539453512548766
38.05	0.0005	4.5311115952652630855	0.8024128095380007955	-2.2720120879854252
38.1	0.0007	4.330531037765112711	0.8012772469994510093	-2.3390465086361001165
38.15	0.0009	4.18071544335348846	0.80043608956348832423	-2.3716299246379959162
38.2	0.0005	4.5311115952652630855	0.7994056717044338887	-2.3010441477158154445
38.25	0.0008	4.2509292214448248393	0.79832925304810039023	-2.4133062043363771201
38.3	0.0013	3.9615043662529706673	0.797660472226118039	-2.5460952873912944985
