#EXT	PDF
0.0	0.0
0.1	0.0
0.2	0.0
0.30000000000000004	0.0
0.4	0.0
0.5	0.0
0.6000000000000001	0.0
0.7000000000000001	0.0
0.8	0.0
0.9	0.0
1.0	0.0
1.1	0.0
1.2000000000000002	0.0
1.3	0.0
1.4000000000000001	0.0
1.5	0.0
1.6	0.0
1.7000000000000002	0.0
1.8	0.0
1.9000000000000001	0.0
2.0	0.0
2.1	0.0
2.2	0.0
2.3000000000000003	0.0
2.4000000000000004	0.0
2.5	0.0
2.6	0.0
2.7	0.0
2.8000000000000003	0.0
2.9000000000000004	0.0
3.0	0.0
3.1	0.0
3.2	0.0
3.3000000000000003	0.0
3.4000000000000004	0.0
3.5	0.0
3.6	0.0
3.7	0.0
3.8000000000000003	0.0
3.9000000000000004	0.0
4.0	0.0
4.1000000000000005	0.0
4.2	0.0
4.3	0.0
4.4	0.0
4.5	0.0
4.6000000000000005	2.500000000000009e-05
4.7	1.2499999999999933e-05
4.800000000000001	3.750000000000013e-05
4.9	1.2500000000000045e-05
5.0	1.2499999999999933e-05
5.1000000000000005	1.2500000000000045e-05
5.2	2.4999999999999866e-05
5.300000000000001	5.000000000000018e-05
5.4	0.0
5.5	6.249999999999968e-05
5.6000000000000005	1.2500000000000045e-05
5.7	8.749999999999954e-05
5.800000000000001	8.750000000000032e-05
5.9	0.00016250000000000056
6.0	4.999999999999973e-05
6.1000000000000005	0.00012500000000000044
6.2	6.249999999999968e-05
6.300000000000001	8.750000000000032e-05
6.4	8.750000000000032e-05
6.5	0.00019999999999999893
6.6000000000000005	0.0001375000000000005
6.7	7.49999999999996e-05
6.800000000000001	0.0001125000000000004
6.9	0.00015000000000000053
7.0	0.0001124999999999994
7.1000000000000005	0.00020000000000000071
7.2	0.00016249999999999915
7.300000000000001	0.00030000000000000106
7.4	0.000275000000000001
7.5	0.00019999999999999893
7.6000000000000005	0.0002625000000000009
7.7	0.00027499999999999855
7.800000000000001	0.000537500000000002
7.9	0.0003375000000000012
8.0	0.00037500000000000136
8.1	0.0004499999999999936
8.200000000000001	0.0004250000000000015
8.3	0.0004375000000000016
8.4	0.000550000000000002
8.5	0.00046250000000000165
8.6	0.0005499999999999922
8.700000000000001	0.0003625000000000013
8.8	0.000837500000000003
8.9	0.000575000000000002
9.0	0.0007500000000000027
9.1	0.0006624999999999906
9.200000000000001	0.0008000000000000029
9.3	0.0008125000000000029
9.4	0.0008000000000000029
9.5	0.0008874999999999874
9.600000000000001	0.001162500000000004
9.700000000000001	0.0010000000000000035
9.8	0.001150000000000004
9.9	0.001112500000000004
10.0	0.0009749999999999862
10.100000000000001	0.0013250000000000048
10.200000000000001	0.0013625000000000048
10.3	0.0012000000000000042
10.4	0.001687500000000006
10.5	0.0017249999999999755
10.600000000000001	0.0021875000000000076
10.700000000000001	0.002275000000000008
10.8	0.0023500000000000083
10.9	0.0024000000000000085
11.0	0.0027124999999999615
11.100000000000001	0.0027375000000000095
11.200000000000001	0.0028125000000000103
11.3	0.0032125000000000114
11.4	0.003925000000000014
11.5	0.003587499999999949
11.600000000000001	0.003425000000000012
11.700000000000001	0.0040500000000000145
11.8	0.003737500000000013
11.9	0.0043875000000000155
12.0	0.004349999999999938
12.100000000000001	0.0038500000000000136
12.200000000000001	0.003812500000000014
12.3	0.004112500000000015
12.4	0.004937500000000017
12.5	0.0040499999999999425
12.600000000000001	0.005087500000000018
12.700000000000001	0.004775000000000017
12.8	0.004425000000000016
12.9	0.004737500000000017
13.0	0.004887499999999931
13.100000000000001	0.004150000000000015
13.200000000000001	0.004412500000000016
13.3	0.004500000000000016
13.4	0.004475000000000016
13.5	0.0043874999999999375
13.600000000000001	0.004437500000000016
13.700000000000001	0.0042000000000000145
13.8	0.004412500000000016
13.9	0.004750000000000017
14.0	0.004999999999999929
14.100000000000001	0.004925000000000018
14.200000000000001	0.005050000000000018
14.3	0.0049125000000000175
14.4	0.00556250000000002
14.5	0.005649999999999919
14.600000000000001	0.00556250000000002
14.700000000000001	0.005725000000000021
14.8	0.00550000000000002
14.9	0.0061125000000000216
15.0	0.0053249999999999235
15.100000000000001	0.00561250000000002
15.200000000000001	0.005725000000000021
15.3	0.005975000000000022
15.4	0.00578750000000002
15.5	0.005774999999999918
15.600000000000001	0.0058625000000000205
15.700000000000001	0.005575000000000019
15.8	0.0056500000000000205
15.9	0.006037500000000022
16.0	0.005262499999999925
16.1	0.006037500000000129
16.2	0.005974999999999914
16.3	0.00562499999999992
16.400000000000002	0.006612500000000141
16.5	0.006274999999999912
16.6	0.006362500000000135
16.7	0.0061499999999999125
16.8	0.006424999999999909
16.900000000000002	0.0068375000000001455
17.0	0.006512499999999908
17.1	0.007300000000000155
17.2	0.007112499999999898
17.3	0.007087499999999899
17.400000000000002	0.007425000000000158
17.5	0.007124999999999899
17.6	0.00705000000000015
17.7	0.0068624999999999025
17.8	0.007224999999999897
17.900000000000002	0.00703750000000015
18.0	0.006537499999999907
18.1	0.007337500000000157
18.2	0.007524999999999893
18.3	0.007324999999999896
18.400000000000002	0.007450000000000159
18.5	0.0070499999999999
18.6	0.007687500000000164
18.7	0.007987499999999887
18.8	0.007674999999999891
18.900000000000002	0.00801250000000017
19.0	0.007812499999999889
19.1	0.007699999999999891
19.200000000000003	0.008062500000000172
19.3	0.007899999999999888
19.400000000000002	0.007762500000000166
19.5	0.007899999999999888
19.6	0.007537499999999893
19.700000000000003	0.008112500000000173
19.8	0.007637499999999892
19.900000000000002	0.00800000000000017
20.0	0.0074624999999998946
20.1	0.008287499999999882
20.200000000000003	0.007587500000000162
20.3	0.007674999999999891
20.400000000000002	0.008087500000000173
20.5	0.008274999999999883
20.6	0.00846249999999988
20.700000000000003	0.008662500000000184
20.8	0.008074999999999884
20.900000000000002	0.008212500000000175
21.0	0.008762499999999875
21.1	0.008299999999999882
21.200000000000003	0.00848750000000018
21.3	0.00841249999999988
21.400000000000002	0.00843750000000018
21.5	0.008674999999999877
21.6	0.008912499999999874
21.700000000000003	0.008812500000000188
21.8	0.008749999999999876
21.900000000000002	0.009212500000000196
22.0	0.008562499999999878
22.1	0.008312499999999882
22.200000000000003	0.008575000000000183
22.3	0.008887499999999875
22.400000000000002	0.009087500000000193
22.5	0.009449999999999866
22.6	0.00919999999999987
22.700000000000003	0.010150000000000216
22.8	0.009399999999999867
22.900000000000002	0.009225000000000197
23.0	0.009349999999999867
23.1	0.008999999999999873
23.200000000000003	0.009300000000000197
23.3	0.009224999999999869
23.400000000000002	0.009712500000000207
23.5	0.009637499999999863
23.6	0.009287499999999869
23.700000000000003	0.009550000000000204
23.8	0.010337499999999852
23.900000000000002	0.00986250000000021
24.0	0.009862499999999861
24.1	0.010249999999999855
24.200000000000003	0.010175000000000217
24.3	0.010124999999999856
24.400000000000002	0.010612500000000226
24.5	0.009999999999999858
24.6	0.010462499999999852
24.700000000000003	0.009925000000000211
24.8	0.010974999999999843
24.900000000000002	0.009512500000000203
25.0	0.010374999999999851
25.1	0.010862499999999846
25.200000000000003	0.01082500000000023
25.3	0.010037499999999857
25.400000000000002	0.011400000000000243
25.5	0.010737499999999848
25.6	0.010749999999999848
25.700000000000003	0.010862500000000231
25.8	0.01061249999999985
25.900000000000002	0.011062500000000237
26.0	0.01063749999999985
26.1	0.01124999999999984
26.200000000000003	0.011000000000000234
26.3	0.011424999999999838
26.400000000000002	0.010650000000000227
26.5	0.010737499999999848
26.6	0.010862499999999846
26.700000000000003	0.011112500000000237
26.8	0.010924999999999845
26.900000000000002	0.01030000000000022
27.0	0.010762499999999847
27.1	0.01058749999999985
27.200000000000003	0.011287500000000242
