EXT_BIN_MED	PDF_RE
25.851594937648257	99.40346958956873
27.238833070713557	119.7862321063657
29.213309336844148	40.70375896902805
30.200547469909445	11.663875358042704
31.187785602974746	4.7947282710889105
32.17502373604004	4.856418261757158
33.162261869105336	6.122749603349773
34.14950000217063	7.953462389735369
35.13673813523593	18.390023786634853
36.123976268301234	41.37170756616675
38.143301869105336	129.5642834721821
39.58569066749712	87.84603609922884
40.07292880056242	54.91637923666747
