EXT_BIN_MED	PDF_RE
14.404737340864688	338.2230422910884
15.391975473929984	451.51549869047454
16.379213606995283	182.51766231421706
17.36645174006058	27.583026811735923
18.35368987312588	6.5333549087402965
19.340928006191174	3.5404026489987572
20.32816613925647	3.65290722602298
21.315404272321768	6.529701089992212
22.302642405387065	33.980426766574894
23.28988053845236	54.689872149892274
24.27711867151766	71.17671416071607
25.26435680458296	53.11877145614885
