# -------------- DOUBLE-WELL PMF FIT SAMPLES ----------------
# INPUT pmf file: data_exp/pmf-1.1.csv | x_column: X | pmf_column: PMF
# INPUT Thermal Energy (KbT): 0.59616108
# INPUT Spring constant (Ks): 10
# Double-Well PMF FIT Parameters => depth: -0.47824924762130355 | bias: -0.0022295192210032796 | x_offset: 6.245321225283189 | x_scale: 0.00898249911886888 | phi_offset: 0.3319092339969332 | phi_scale: 0.0774716572504885
# ----------------------------------------
X	PMF
93.68430599099628	-3.679193231655732
95.26769854413726	-3.644279867872608
96.85109109727819	-3.6049994969720807
98.43448365041917	-3.5612199556115494
100.01787620356009	-3.512815314893461
101.60126875670107	-3.4596678781459396
103.184661309842	-3.40167028775999
104.76805386298298	-3.3387276549849942
106.35144641612396	-3.2707596156331467
107.93483896926489	-3.1977022096171135
109.51823152240587	-3.1195094842470215
111.1016240755468	-3.0361547307180192
112.68501662868778	-2.9476312799292725
114.2684091818287	-2.853952806573211
115.85180173496968	-2.755153117470488
117.43519428811067	-2.6512854290285
119.01858684125159	-2.5424211668732246
120.60197939439257	-2.428648345670879
122.1853719475335	-2.3100696068812576
123.76876450067448	-2.1868000053122723
125.3521570538154	-2.058964641317646
126.93554960695639	-1.9266962345283658
128.51894216009737	-1.7901327280326556
130.1023347132383	-1.6494150002812766
131.68572726637927	-1.5046847472918263
133.2691198195202	-1.3560825815628859
134.85251237266118	-1.2037463779239317
136.4359049258021	-1.0478098814909154
138.0192974789431	-0.8884015797782344
139.602690032084	-0.7256438303034295
141.186082585225	-0.5596522268746362
142.76947513836598	-0.3905351820996721
144.3528676915069	-0.21839370025593713
145.93626024464788	-0.04332131317119962
147.5196527977888	0.13459584819819376
149.1030453509298	0.3152788726255685
150.68643790407071	0.4986558020703005
152.26983045721173	0.6846613014324388
