#  ------------- Effect of Ks: Sp and PMF_RE ----------------
# INPUT TAG: SIMULATION-1.2 | param-file: "data_sim/pmf_fit/sp_traj-1.2.params.txt"
# INPUT fit-params => depth: -0.4942281975503514, bias: 0.0056908293472983, x_offset: -20.00496195481475, x_scale: 0.1939353082825816, phi_offset: 0.0529141095212163, phi_scale: 0.4804066547625805
# INPUT KbT: 0.59616108
# INPUT Ks values: [ 4  6  8 10]
# -----------------------------------------------
X1	SP1	PMF_RE1	X2	SP2	PMF_RE2	X3	SP3	PMF_RE3	X4	SP4	PMF_RE4
19.25173260562887	0.6267019126923774053	1.7909876256601789462	19.364920700452508	0.6412583423637028268	2.1936579591653524099	19.42151474786432	0.65502273950927614177	2.5316997471592213396	19.478108795276142	0.66069662249584193425	2.8321562721544843275
19.308326653040687	0.61398692184452186016	1.7974955879353950788	19.42151474786432	0.62730810145280146983	2.201606276923603636	19.478108795276142	0.6401740920347716024	2.5410556379801003287	19.534702842687956	0.6450208412093917376	2.8423944735314357571
19.364920700452508	0.601140005913103348	1.8032907917575742805	19.478108795276142	0.6131808980284157995	2.20868173848530401	19.534702842687956	0.6251032167165236908	2.549403968056661738	19.591296890099777	0.62908845681028313646	2.8515060355822018814
19.42151474786432	0.58817531945252732317	1.8083724704809208648	19.534702842687956	0.598895438242658007	2.2148834098820883464	19.591296890099777	0.6098326444743296104	2.556743622314032262	19.647890937511594	0.61292587441808521476	2.859489758060789003
19.478108795276142	0.5751074449618798212	1.8127400035821369453	19.591296890099777	0.58447112435585690804	2.220210535909787644	19.647890937511594	0.5943859106039066642	2.5630736928402465796	19.70448498492341	0.5965607869259523799	2.8663446712030929287
19.534702842687956	0.56195134115472833436	1.8163929137156010594	19.647890937511594	0.5699279725730970192	2.2246625365463003955	19.70448498492341	0.57878744262071302185	2.5683934745716756592	19.76107903233523	0.5800220290105472243	2.8720700311296394087
19.591296890099777	0.54872228888407081904	1.8193308644822884452	19.70448498492341	0.55528652624466201537	2.2282390042425185054	19.76107903233523	0.5630624403998653049	2.572702461989435107	19.817673079747046	0.5633394201783694655	2.8766653163737083334
19.647890937511594	0.53543583504931113737	1.8215536589013199872	19.76107903233523	0.54056776506274994976	2.2309397020728611817	19.817673079747046	0.5472367496006803611	2.5760003468100073187	19.874267127158863	0.5465435982849422558	2.8801302255176040763
19.70448498492341	0.5221077348297408216	1.823061238577511709	19.817673079747046	0.5257930109295557708	2.2327645627375290003	19.874267127158863	0.5313367294467531421	2.5782870166598636946	19.93086117457068	0.529665845093467369	2.882464675927033925
19.76107903233523	0.5087538926038126519	1.8238536835631341043	19.874267127158863	0.51098383120758983367	2.2337136884142563763	19.93086117457068	0.5153891160020872553	2.5795625547303491706	19.987455221982497	0.5127379055489635906	2.8836688035809588725
19.817673079747046	0.49539030192501865013	1.8239312129165558182	19.93086117457068	0.49616194009127451148	2.2337873514631943167	19.987455221982497	0.49942088213956409293	2.5798272404158134677	20.044049269394314	0.49579180253064492057	2.883742964001578137
19.874267127158863	0.48203298493352303433	1.8232941859653675248	19.987455221982497	0.4813490988591048736	2.2329859959941657983	20.044049269394314	0.4834590954390529105	2.5790815509445133209	20.10064331680613	0.4788596489077913687	2.8826877342966648016
19.93086117457068	0.4686979315876296237	1.8219431042863634687	20.044049269394314	0.4665670157776818372	2.231310240311693924	20.10064331680613	0.46753077527810243952	2.577326164018740733	20.15723736421795	0.4619734587615304533	2.8805039163341706842
19.987455221982497	0.45540103910068802096	1.8198786144198071923	20.10064331680613	0.45183724643254141728	2.2287608802593086557	20.15723736421795	0.45166275038796044328	2.5745619614877684853	20.21383141162977	0.44516495964608721048	2.877192541076983768
20.044049269394314	0.44215805196711233105	1.8171015113407143796	20.15723736421795	0.43718109525589377018	2.2253388934909882136	20.21383141162977	0.43588151814152825692	2.570790034084396155	20.270425459041583	0.4284654077480188894	2.8727548741139660906
20.10064331680613	0.42898450295584578118	1.8136127427152324137	20.21383141162977	0.42261951900818672812	2.2210454447043834758	20.270425459041583	0.42021310681785217778	2.5660116872636814715	20.327019506453404	0.41190540776093176323	2.8671924224320297129
20.15723736421795	0.41589565544090223437	1.8094134139760503089	20.270425459041583	0.40817303294903944932	2.215881891877514995	20.327019506453404	0.40468294205021532184	2.5602284481904201171	20.383613553865217	0.3955147392270815243	2.8605069424832139113
20.21383141162977	0.40290644742665365774	1.8045047942568691466	20.327019506453404	0.39386162040379374405	2.2098497935580068054	20.383613553865217	0.38931571861254410383	2.553442073930591335	20.440207601277038	0.37932219100699376968	2.8527004496102819457
20.270425459041583	0.39003143761045583338	1.7988883232324220976	20.383613553865217	0.37970464639524609263	2.2029509172620909613	20.440207601277038	0.37413527863228596138	2.5456545609109088382	20.496801648688855	0.36335540542583844026	2.843775228904689127
20.327019506453404	0.3772847538071498752	1.7925656189174841807	20.440207601277038	0.36572077596630819807	2.1951872490489218416	20.496801648688855	0.35916449723857851728	2.5368681557204704787	20.553395696100672	0.34764073351227026132	2.8337338475817067324
20.383613553865217	0.36468004403924397794	1.7855384864858016526	20.496801648688855	0.35192789776937744017	2.1865610043449721016	20.553395696100672	0.34442517656323756725	2.5270853673387823446	20.60998974351249	0.33220310259463387004	2.82257916896936367
20.440207601277038	0.3522304305732116836	1.7778089281777938623	20.553395696100672	0.33834305344232284973	2.1770746401031088064	20.60998974351249	0.329937948910720813	2.5163089808857226613	20.666583790924307	0.31706589735307755262	2.8103143682204620338
20.496801648688855	0.33994846715688520344	1.7693791543747147865	20.60998974351249	0.32498237323040096713	2.1667308683915440766	20.666583790924307	0.31572218980299682212	2.5045420730010520428	20.723177838336124	0.30225085524736527987	2.7969429498707285221
20.553395696100672	0.3278460996853140852	1.7602515959261383706	20.666583790924307	0.31186101824857198617	2.1555326715194195863	20.723177838336124	0.30179594148810462428	2.4917880289741872924	20.77977188574794	0.28777797705194602118	2.7824687673810019851
20.60998974351249	0.31593463049334929993	1.7504289178280200332	20.723177838336124	0.2989931297106787067	2.1434833188182254966	20.77977188574794	0.2881758473788036956	2.478050561759139256	20.836365933159758	0.2736654530353481718	2.7668960448174403973
20.666583790924307	0.30422468644262656845	1.739914034359473273	20.77977188574794	0.28639178538157156195	2.1305863852117926842	20.836365933159758	0.27487709776195234923	2.463333733024983977	20.892959980571575	0.25992960512342250246	2.7502294008413381038
