# ------------- PARABOLIC PMF ----------------
# INPUT Spring constant (Ks): 10
# Parameters => x_offset: -19.971898530226717 | x_scale: 0.20120719910132345
# ----------------------------------------
X	PMF
15.66	-4.555799691464201
15.747474747474747	-4.404648861040863
15.834949494949495	-4.256595823844421
15.922424242424242	-4.111640579874878
16.00989898989899	-3.969783129132231
16.097373737373736	-3.831023471616483
16.184848484848484	-3.6953616073276323
16.27232323232323	-3.5627975362656783
16.359797979797982	-3.4333312584306177
16.44727272727273	-3.30696277382246
16.534747474747476	-3.183692082441198
16.622222222222224	-3.0635191842868355
16.70969696969697	-2.94644407935937
16.797171717171718	-2.832466767658802
16.884646464646465	-2.7215872491851307
16.972121212121213	-2.613805523938358
17.05959595959596	-2.509121591918483
17.147070707070707	-2.4075354531255053
17.234545454545454	-2.309047107559425
17.3220202020202	-2.213656555220242
17.40949494949495	-2.121363796107957
17.496969696969696	-2.0321688302225693
17.584444444444443	-1.9460716575640793
17.671919191919194	-1.8630722781324833
17.759393939393938	-1.7831706919277917
17.84686868686869	-1.706366898949991
17.934343434343436	-1.6326608991990912
18.021818181818183	-1.5620526926750893
18.10929292929293	-1.4945422793779843
18.196767676767678	-1.4301296593077772
18.284242424242425	-1.3688148324644676
18.371717171717172	-1.3105977988480555
18.45919191919192	-1.2554785584585413
18.546666666666667	-1.203457111295924
18.634141414141414	-1.1545334573602046
18.72161616161616	-1.1087075966513829
18.80909090909091	-1.0659795291694585
18.896565656565656	-1.0263492549144317
18.984040404040403	-0.9898167738863025
19.07151515151515	-0.9563820860850708
19.1589898989899	-0.9260451915107355
19.246464646464645	-0.8988060901633
19.333939393939396	-0.8746647820427601
19.421414141414143	-0.8536212671491188
19.50888888888889	-0.8356755454823749
19.596363636363638	-0.8208276170425286
19.683838383838385	-0.80907748182958
19.771313131313132	-0.8004251398435287
19.85878787878788	-0.7948705910843751
19.946262626262627	-0.7924138355521191
20.033737373737374	-0.7930548732467605
20.12121212121212	-0.7967937041682995
20.20868686868687	-0.8036303283167361
20.296161616161616	-0.8135647456920702
20.383636363636363	-0.8265969562943019
20.471111111111114	-0.8427269601234317
20.558585858585857	-0.8619547571794577
20.646060606060608	-0.884280347462383
20.733535353535352	-0.9097037309722039
20.821010101010103	-0.9382249077089244
20.90848484848485	-0.9698438776725415
20.995959595959597	-1.004560640863056
21.083434343434345	-1.0423751972804682
21.170909090909092	-1.083287546924778
21.25838383838384	-1.1272976897959852
21.345858585858586	-1.17440562589409
21.433333333333334	-1.2246113552190925
21.52080808080808	-1.2779148777709923
21.608282828282828	-1.3343161935497896
21.695757575757575	-1.3938153025554847
21.783232323232326	-1.4564122047880796
21.87070707070707	-1.5221069002475673
21.95818181818182	-1.5908993889339578
22.045656565656564	-1.6627896708472403
22.133131313131315	-1.737777745987426
22.220606060606062	-1.8158636143545062
22.30808080808081	-1.8970472759484842
22.395555555555557	-1.9813287307693597
22.483030303030304	-2.068707978817133
22.57050505050505	-2.1591850200918037
22.6579797979798	-2.2527598545933714
22.745454545454546	-2.349432482321837
22.832929292929293	-2.4492029032772007
22.92040404040404	-2.5520711174594615
23.007878787878788	-2.6580371248686196
23.095353535353535	-2.767100925504675
23.182828282828282	-2.8792625193676282
23.270303030303033	-2.9945219064574844
23.357777777777777	-3.112879086774228
23.445252525252528	-3.2343340603178796
23.53272727272727	-3.3588868270884173
23.620202020202022	-3.4865373870858645
23.70767676767677	-3.617285740310203
23.795151515151517	-3.751131886761439
23.882626262626264	-3.8880758264395734
23.97010101010101	-4.028117559344604
24.05757575757576	-4.171257085476533
24.145050505050506	-4.31749440483536
24.232525252525253	-4.466829517421084
24.32	-4.619262423233707
