# -------- Imposed PMF -----------
# INPUT TAG: DEMO-BIAS | param-file: ".params.txt"
# INPUT KbT: 0.59616108
# INPUT Ks: 2.9808054  (5.0000 KbT/[x]^2)
# INPUT fit-params => depth: -0.4, bias: 0.1, x_offset: 0.0, x_scale: 0.1, phi_offset: 0.0, phi_scale: 1.0
# -----------------------------------------------
X	PMF_IM
-19.172249693871564	1.4009120528694379
-19.137049776835024	1.3840853357506924
-19.101849859798484	1.367319418088126
-19.066649942761945	1.3506148244301408
-19.031450025725405	1.3339720893702962
-18.99625010868887	1.3173917576583762
-18.96105019165233	1.3008743843090234
-18.92585027461579	1.2844205347076463
-18.89065035757925	1.2680307847135164
-18.85545044054271	1.251705720759629
-18.82025052350617	1.23544593994931
-18.785050606469632	1.2192520501491595
-18.749850689433092	1.203124670078215
-18.714650772396553	1.1870644293930066
-18.679450855360017	1.171071968768224
-18.644250938323477	1.155147939972804
-18.609051021286938	1.139293005941156
-18.573851104250398	1.123507840839126
-18.53865118721386	1.1077931301245505
-18.50345127017732	1.092149570602093
-18.46825135314078	1.0765778704719255
-18.43305143610424	1.0610787493721519
-18.3978515190677	1.0456529384144084
-18.362651602031164	1.0303011802126123
-18.327451684994625	1.0150242289043052
-18.292251767958085	0.9998228501643054
-18.257051850921545	0.9846978212104429
-18.221851933885006	0.9696499308008735
-18.186652016848466	0.954679979222764
-18.151452099811927	0.9397887782719059
-18.116252182775387	0.9249771512230016
-18.081052265738847	0.9102459327900609
-18.04585234870231	0.8955959690768889
-18.010652431665772	0.8810281175168881
-17.975452514629232	0.8665432468022383
-17.940252597592693	0.8521422368017244
-17.905052680556153	0.8378259784670596
-17.869852763519614	0.8235953737272961
-17.834652846483074	0.8094513353709478
-17.799452929446534	0.7953947869154168
-17.764253012409995	0.7814266624634847
-17.72905309537346	0.7675479065464204
-17.69385317833692	0.7537594739533593
-17.65865326130038	0.7400623295466755
-17.62345334426384	0.7264574480629167
-17.5882534272273	0.7129458138991345
-17.55305351019076	0.6995284208840156
-17.51785359315422	0.6862062720338657
-17.482653676117682	0.672980379292816
-17.447453759081146	0.659851763257145
-17.412253842044606	0.6468214528834701
-17.377053925008067	0.6338904851804026
-17.341854007971527	0.6210599048835765
-17.306654090934988	0.6083307641137099
-17.271454173898448	0.5957041220176638
-17.23625425686191	0.5831810443920149
-17.20105433982537	0.5707626032893869
-17.165854422788833	0.5584498766069914
-17.130654505752293	0.5462439476576171
-17.095454588715754	0.534145904722704
-17.060254671679214	0.5221568405875892
-17.025054754642674	0.510277852058926
-16.989854837606135	0.498510039464088
-16.954654920569595	0.48685450613279935
-16.919455003533056	0.47531235786097237
-16.884255086496516	0.46388470235671564
-16.84905516945998	0.45257264866893365
-16.81385525242344	0.4413773065983957
-16.7786553353869	0.430299786091632
-16.74345541835036	0.41934119661790925
-16.708255501313822	0.4085026465294923
-16.673055584277282	0.39778524240554014
-16.637855667240743	0.38719008838010627
-16.602655750204203	0.3767182854544424
-16.567455833167664	0.36637093079428373
-16.532255916131128	0.3561491170124438
-16.497055999094588	0.3460539314373674
-16.46185608205805	0.3360864553681602
-16.42665616502151	0.3262477633167349
-16.39145624798497	0.3165389222377777
-16.35625633094843	0.30696099074724126
-16.32105641391189	0.2975150183301216
-16.28585649687535	0.2882020445383011
-16.25065657983881	0.2790230981793447
-16.215456662802275	0.2699791964972058
-16.180256745765735	0.261071344345571
-16.145056828729196	0.2523005333551023
-16.109856911692656	0.24366774109535738
-16.074656994656117	0.23517393023256616
-16.039457077619577	0.22682004768435604
-16.004257160583037	0.2186070237724791
-15.969057243546498	0.21053577137481483
-15.93385732650996	0.2026071850777047
-15.89865740947342	0.19482214033002565
-15.863457492436881	0.18718149260003658
-15.828257575400343	0.17968607653644586
-15.793057658363804	0.17233670513490162
-15.757857741327264	0.16513416891128552
-15.722657824290724	0.15807923508305022
-15.687457907254185	0.15117264676002184
-15.652257990217647	0.14441512214598573
-15.617058073181108	0.1378073537523865
-15.581858156144568	0.1313500076255978
-15.546658239108028	0.1250437225889276
-15.51145832207149	0.11888910950097387
-15.476258405034951	0.11288675053134245
-15.441058487998411	0.10703719845543214
-15.405858570961872	0.10134097596925384
-15.370658653925332	0.09579857502576994
-15.335458736888794	0.09041045619397803
-15.300258819852255	0.08517704804194137
-15.265058902815715	0.08009874654502136
