# ENERGIES extracted from NAMD .log file(s): [dna_gbis_pcf.log]
# Start Timestep: -1 | End Timestep: -1
# File written on: 2024-06-08 11:54:55.250885
#-----------------------------
#TS 	 TEMP
2595600 	 299.0035
2595700 	 303.4017
2595800 	 299.3436
2595900 	 300.1229
2596000 	 298.8867
2596100 	 295.4388
2596200 	 300.8151
2596300 	 300.8404
2596400 	 298.1012
2596500 	 302.3198
2596600 	 299.1287
2596700 	 302.2243
2596800 	 303.2337
2596900 	 295.4096
2597000 	 299.0401
2597100 	 297.9018
2597200 	 302.9415
2597300 	 301.0155
2597400 	 300.2353
2597500 	 301.8696
2597600 	 298.6060
2597700 	 298.4420
2597800 	 300.0408
2597900 	 300.5762
2598000 	 299.0057
2598100 	 299.8193
2598200 	 309.3654
2598300 	 299.5766
2598400 	 296.2706
2598500 	 306.3423
2598600 	 295.5509
2598700 	 301.8686
2598800 	 297.9756
2598900 	 300.3483
2599000 	 306.5897
2599100 	 297.8908
2599200 	 296.9677
2599300 	 306.8209
2599400 	 300.5613
2599500 	 299.6817
2599600 	 301.6065
2599700 	 304.6286
2599800 	 303.4133
2599900 	 299.6242
2600000 	 296.4444
2600100 	 299.1402
2600200 	 296.3115
2600300 	 298.6531
2600400 	 299.2726
2600500 	 297.6323
2600600 	 303.2785
2600700 	 296.3166
2600800 	 298.3001
2600900 	 299.2887
2601000 	 295.9382
2601100 	 296.9075
2601200 	 299.2291
2601300 	 295.0326
2601400 	 291.2676
2601500 	 299.0680
2601600 	 297.8153
2601700 	 291.4582
2601800 	 301.1676
2601900 	 303.2411
2602000 	 302.2350
2602100 	 292.4873
2602200 	 310.0779
2602300 	 303.3054
2602400 	 298.5036
2602500 	 299.2426
2602600 	 297.9969
2602700 	 305.5657
2602800 	 293.8722
2602900 	 293.3657
2603000 	 301.0208
2603100 	 306.8899
2603200 	 303.2972
2603300 	 304.4785
2603400 	 300.1607
2603500 	 304.4957
2603600 	 306.2413
2603700 	 300.0643
2603800 	 300.8414
2603900 	 304.8400
2604000 	 295.9592
2604100 	 303.0698
2604200 	 301.3739
2604300 	 299.1094
2604400 	 295.9260
2604500 	 303.6675
2604600 	 299.2107
2604700 	 298.0655
2604800 	 298.3991
2604900 	 302.4627
2605000 	 298.1523
2605100 	 301.7643
2605200 	 298.4409
2605300 	 295.5356
2605400 	 301.0042
2605500 	 302.0754
2605600 	 302.4475
2605700 	 294.1701
2605800 	 299.2624
2605900 	 309.7600
2606000 	 294.6607
2606100 	 302.2447
2606200 	 303.3456
2606300 	 299.5920
2606400 	 302.0623
2606500 	 304.7524
2606600 	 299.1938
2606700 	 304.4064
2606800 	 303.5213
2606900 	 298.4214
2607000 	 303.5390
2607100 	 295.5433
2607200 	 297.3410
2607300 	 298.1284
2607400 	 303.9335
2607500 	 294.4304
2607600 	 297.7529
2607700 	 300.3639
2607800 	 302.4919
2607900 	 299.4115
2608000 	 299.9373
2608100 	 302.0674
2608200 	 302.6992
2608300 	 294.6023
2608400 	 302.6456
2608500 	 303.7219
2608600 	 303.5655
2608700 	 294.4956
2608800 	 296.6575
2608900 	 300.2252
2609000 	 297.6383
2609100 	 303.9484
2609200 	 301.0968
2609300 	 298.1584
2609400 	 301.2768
2609500 	 303.2258
2609600 	 298.8562
2609700 	 306.4202
2609800 	 297.7495
2609900 	 297.3087
2610000 	 309.3066
2610100 	 302.8836
2610200 	 301.1409
2610300 	 302.3465
2610400 	 297.0152
2610500 	 302.8584
2610600 	 298.3637
2610700 	 305.7664
2610800 	 296.9284
2610900 	 299.5031
2611000 	 307.2540
2611100 	 300.3134
2611200 	 296.8946
2611300 	 295.6304
2611400 	 296.9144
2611500 	 299.4664
2611600 	 301.3232
2611700 	 297.4859
2611800 	 302.1033
2611900 	 298.9624
2612000 	 296.7664
2612100 	 305.1922
2612200 	 296.9793
2612300 	 294.9583
2612400 	 306.0254
2612500 	 302.3933
2612600 	 301.5579
2612700 	 302.9299
2612800 	 303.4906
2612900 	 301.4773
2613000 	 295.8193
2613100 	 291.1823
2613200 	 299.2531
2613300 	 305.5137
2613400 	 298.2430
2613500 	 297.1555
2613600 	 308.2311
2613700 	 296.4223
2613800 	 295.4606
2613900 	 302.5765
2614000 	 298.9554
2614100 	 301.4795
2614200 	 300.7795
2614300 	 296.9821
2614400 	 303.1842
2614500 	 294.4989
2614600 	 295.8374
2614700 	 295.1467
2614800 	 301.7365
2614900 	 299.4488
2615000 	 304.1566
2615100 	 297.7739
2615200 	 305.3239
2615300 	 298.2285
2615400 	 300.5774
2615500 	 298.4337
2615600 	 296.4897
2615700 	 299.8240
2615800 	 299.5980
2615900 	 302.5807
2616000 	 303.8911
2616100 	 295.3466
2616200 	 305.7401
2616300 	 305.1225
2616400 	 302.7347
2616500 	 301.3215
2616600 	 299.0519
2616700 	 299.3494
2616800 	 300.1641
2616900 	 297.7575
2617000 	 299.4558
2617100 	 298.9088
2617200 	 298.2305
2617300 	 298.7380
2617400 	 295.2407
2617500 	 292.8918
2617600 	 297.5047
2617700 	 299.8652
2617800 	 302.1896
2617900 	 307.4332
2618000 	 291.9979
2618100 	 296.1646
2618200 	 299.7643
2618300 	 300.7563
2618400 	 298.1230
2618500 	 299.6369
2618600 	 301.4424
2618700 	 302.5675
2618800 	 299.6322
2618900 	 297.0620
2619000 	 301.5628
2619100 	 298.2425
2619200 	 299.9209
2619300 	 298.3678
2619400 	 292.2899
2619500 	 297.0519
2619600 	 300.3341
2619700 	 298.6216
2619800 	 298.1070
2619900 	 293.2789
2620000 	 296.0733
2620100 	 298.7916
2620200 	 302.4041
2620300 	 300.4566
2620400 	 303.5633
2620500 	 301.9513
2620600 	 299.4987
2620700 	 297.9604
2620800 	 298.9920
2620900 	 300.6194
2621000 	 299.3416
2621100 	 309.9497
2621200 	 295.2590
2621300 	 298.2247
2621400 	 298.8578
2621500 	 297.4632
2621600 	 302.9078
2621700 	 295.5501
2621800 	 292.8459
2621900 	 297.4226
2622000 	 300.1182
2622100 	 298.1285
2622200 	 299.8410
2622300 	 302.0582
2622400 	 299.4133
2622500 	 300.3981
2622600 	 297.2921
2622700 	 297.7714
2622800 	 292.7729
2622900 	 300.2861
2623000 	 297.1356
2623100 	 295.6792
2623200 	 297.6466
2623300 	 304.9528
2623400 	 300.7285
2623500 	 302.0802
2623600 	 301.8396
2623700 	 299.7924
2623800 	 294.0747
2623900 	 300.6943
2624000 	 305.1684
2624100 	 298.8793
2624200 	 295.7245
2624300 	 289.5871
2624400 	 298.7802
2624500 	 298.1751
2624600 	 298.8307
2624700 	 298.8469
2624800 	 297.3518
2624900 	 301.1113
2625000 	 300.4023
2625100 	 300.9393
2625200 	 303.1857
2625300 	 298.6937
2625400 	 303.3893
2625500 	 294.7142
2625600 	 298.9725
2625700 	 306.1566
2625800 	 300.3171
2625900 	 297.9549
2626000 	 299.9816
2626100 	 297.3958
2626200 	 300.7248
2626300 	 306.2228
2626400 	 300.8694
2626500 	 297.0257
2626600 	 305.9179
2626700 	 303.8322
2626800 	 305.0903
2626900 	 299.0619
2627000 	 300.1228
2627100 	 299.6040
2627200 	 300.9626
2627300 	 303.0712
2627400 	 300.1854
2627500 	 301.8655
2627600 	 300.7149
2627700 	 296.3823
2627800 	 298.3842
2627900 	 302.0298
2628000 	 295.9100
2628100 	 297.7057
2628200 	 299.3493
2628300 	 300.3194
2628400 	 296.5573
2628500 	 298.4684
2628600 	 300.9635
2628700 	 306.9739
2628800 	 302.8354
2628900 	 306.2109
2629000 	 299.0559
2629100 	 300.6798
2629200 	 304.1662
2629300 	 303.7618
2629400 	 304.9463
2629500 	 298.5138
2629600 	 298.7558
2629700 	 303.7189
2629800 	 306.7068
2629900 	 296.8890
2630000 	 300.7199
2630100 	 305.8862
2630200 	 296.7427
2630300 	 299.7580
2630400 	 298.9557
2630500 	 301.9268
2630600 	 297.8128
2630700 	 296.6317
2630800 	 301.1193
2630900 	 304.2426
2631000 	 296.0968
2631100 	 293.8435
2631200 	 307.9718
2631300 	 303.0663
2631400 	 301.5941
2631500 	 298.2211
2631600 	 301.8351
2631700 	 296.7009
2631800 	 298.8612
2631900 	 302.7285
2632000 	 305.1020
2632100 	 306.2959
2632200 	 294.9903
2632300 	 304.2881
2632400 	 296.6074
2632500 	 296.7103
2632600 	 305.4760
2632700 	 295.2918
2632800 	 302.7344
2632900 	 299.9210
2633000 	 305.3260
2633100 	 299.7365
2633200 	 300.2980
2633300 	 297.2779
2633400 	 305.9806
2633500 	 301.4785
2633600 	 301.2728
2633700 	 302.5178
2633800 	 299.9591
2633900 	 299.2928
2634000 	 304.0945
2634100 	 296.0550
2634200 	 305.9699
2634300 	 303.8310
2634400 	 300.4290
2634500 	 297.8186
2634600 	 300.8111
2634700 	 299.7454
2634800 	 298.8910
2634900 	 301.7035
2635000 	 299.2280
2635100 	 297.9523
2635200 	 303.2616
2635300 	 295.4531
2635400 	 299.5838
2635500 	 297.8526
2635600 	 301.0008
2635700 	 300.7750
2635800 	 301.3297
2635900 	 303.4069
2636000 	 296.3523
2636100 	 304.0403
2636200 	 295.3369
2636300 	 293.6619
2636400 	 300.4455
2636500 	 305.7708
2636600 	 297.5477
2636700 	 297.0960
2636800 	 298.8347
2636900 	 302.5127
2637000 	 297.3708
2637100 	 298.3238
2637200 	 294.6208
2637300 	 302.8353
2637400 	 299.2601
2637500 	 300.7703
2637600 	 303.1872
2637700 	 297.3904
2637800 	 305.7061
2637900 	 305.4062
2638000 	 299.7997
2638100 	 296.5577
2638200 	 302.6606
2638300 	 297.9463
2638400 	 294.7951
2638500 	 298.4759
2638600 	 301.7167
2638700 	 296.2550
2638800 	 303.0040
2638900 	 300.0247
2639000 	 299.1047
2639100 	 303.0933
2639200 	 302.2897
2639300 	 305.6312
2639400 	 292.9845
2639500 	 296.0919
2639600 	 297.7447
2639700 	 293.1407
2639800 	 295.5685
2639900 	 303.3197
2640000 	 300.3788
2640100 	 300.9980
2640200 	 302.0848
2640300 	 294.6590
2640400 	 304.7761
2640500 	 300.5056
2640600 	 299.8516
2640700 	 302.2678
2640800 	 297.4207
2640900 	 308.4241
2641000 	 303.3133
2641100 	 297.1634
2641200 	 295.5080
2641300 	 302.7723
2641400 	 298.5002
2641500 	 297.6554
2641600 	 302.1368
2641700 	 296.2275
2641800 	 299.3041
2641900 	 300.6518
2642000 	 301.7699
2642100 	 301.2079
2642200 	 302.9086
2642300 	 301.6221
2642400 	 295.5161
2642500 	 301.1349
2642600 	 302.2439
2642700 	 300.9227
2642800 	 301.4994
2642900 	 299.7972
2643000 	 305.4904
2643100 	 295.3776
2643200 	 302.0047
2643300 	 292.8285
2643400 	 302.3729
2643500 	 295.4378
2643600 	 299.6569
2643700 	 296.4138
2643800 	 300.9310
2643900 	 299.9324
2644000 	 291.2205
2644100 	 300.8109
2644200 	 306.0131
2644300 	 300.7136
2644400 	 299.4095
2644500 	 300.3665
2644600 	 303.1099
2644700 	 306.4416
2644800 	 301.5337
2644900 	 301.7906
2645000 	 300.9623
2645100 	 301.7896
2645200 	 303.1175
2645300 	 305.1764
2645400 	 300.9296
2645500 	 302.3603
2645600 	 307.8207
2645700 	 301.0167
2645800 	 302.4192
2645900 	 303.3758
2646000 	 300.0048
2646100 	 303.1468
2646200 	 300.6500
2646300 	 301.5702
2646400 	 301.3243
2646500 	 298.2056
2646600 	 299.8574
2646700 	 297.5548
2646800 	 305.3806
2646900 	 293.4406
2647000 	 303.2416
2647100 	 298.8519
2647200 	 305.1821
2647300 	 300.9991
2647400 	 302.1831
2647500 	 295.6013
2647600 	 300.3071
2647700 	 295.3926
2647800 	 303.8795
2647900 	 301.4466
2648000 	 299.7259
2648100 	 299.3517
2648200 	 296.6512
2648300 	 300.2301
2648400 	 303.4683
2648500 	 301.5230
2648600 	 304.0949
2648700 	 304.8376
2648800 	 296.9547
2648900 	 298.5766
2649000 	 302.5520
2649100 	 297.5802
2649200 	 295.8309
2649300 	 304.8314
2649400 	 298.2263
2649500 	 302.8444
2649600 	 307.8545
2649700 	 298.8263
2649800 	 301.2909
2649900 	 300.3952
2650000 	 297.6126
2650100 	 299.4080
2650200 	 302.6453
2650300 	 296.7828
2650400 	 300.5460
2650500 	 299.3245
2650600 	 295.2801
2650700 	 301.2333
2650800 	 301.1271
2650900 	 294.7353
2651000 	 304.4019
2651100 	 301.7560
2651200 	 300.9944
2651300 	 303.8014
2651400 	 295.7615
2651500 	 295.8615
2651600 	 301.7843
2651700 	 301.0037
2651800 	 299.5184
2651900 	 300.6453
2652000 	 302.1648
2652100 	 296.5325
2652200 	 298.9200
2652300 	 299.7520
2652400 	 302.0822
2652500 	 292.8993
2652600 	 296.5381
2652700 	 301.3451
2652800 	 299.4116
2652900 	 300.8504
2653000 	 298.4356
2653100 	 300.4735
2653200 	 302.3698
2653300 	 301.5068
2653400 	 298.1279
2653500 	 297.2958
2653600 	 303.5518
2653700 	 295.8553
2653800 	 303.8797
2653900 	 298.7951
2654000 	 297.1446
2654100 	 297.7395
2654200 	 298.4819
2654300 	 301.2246
2654400 	 298.9427
2654500 	 298.9096
2654600 	 298.4514
2654700 	 295.0610
2654800 	 305.0262
2654900 	 292.6477
2655000 	 298.2775
2655100 	 299.6945
2655200 	 299.1511
2655300 	 295.3333
2655400 	 300.3488
2655500 	 297.2155
2655600 	 301.8977
2655700 	 303.0593
2655800 	 298.2747
2655900 	 292.3770
2656000 	 301.4231
2656100 	 300.3348
2656200 	 301.9633
2656300 	 305.7307
2656400 	 292.8079
2656500 	 307.0760
2656600 	 298.7812
2656700 	 300.3502
2656800 	 301.0199
2656900 	 300.6195
2657000 	 297.8932
2657100 	 299.2441
2657200 	 299.9632
2657300 	 304.3320
2657400 	 298.6580
2657500 	 304.0743
2657600 	 300.9522
2657700 	 294.8973
2657800 	 298.6462
2657900 	 296.7271
2658000 	 297.5428
2658100 	 305.0359
2658200 	 298.8314
2658300 	 302.2893
2658400 	 303.1366
2658500 	 299.9878
2658600 	 298.7944
2658700 	 298.2190
2658800 	 301.8542
2658900 	 296.7780
2659000 	 299.9388
2659100 	 293.0076
2659200 	 300.6434
2659300 	 298.2769
2659400 	 305.6180
2659500 	 296.0037
2659600 	 300.3047
2659700 	 301.7394
2659800 	 300.0520
2659900 	 300.9865
2660000 	 298.3481
2660100 	 299.5801
2660200 	 297.2555
2660300 	 297.6400
2660400 	 302.3037
2660500 	 308.6903
2660600 	 300.1685
2660700 	 291.1598
2660800 	 301.7169
2660900 	 304.2303
2661000 	 304.4359
2661100 	 303.1810
2661200 	 298.4995
2661300 	 303.4945
2661400 	 302.2732
2661500 	 303.5447
2661600 	 296.7917
2661700 	 301.3902
2661800 	 301.7175
2661900 	 298.4542
2662000 	 302.8908
2662100 	 299.0003
2662200 	 299.7005
2662300 	 295.9319
2662400 	 301.9945
2662500 	 301.0243
2662600 	 299.9193
2662700 	 304.8921
2662800 	 304.2273
2662900 	 299.7148
2663000 	 298.3577
2663100 	 296.3704
2663200 	 301.9699
2663300 	 300.9210
2663400 	 301.4468
2663500 	 301.8243
2663600 	 302.1063
2663700 	 301.0699
2663800 	 300.1554
2663900 	 299.9753
2664000 	 297.4995
2664100 	 302.3110
2664200 	 297.6024
2664300 	 298.3888
2664400 	 304.3902
2664500 	 295.9907
2664600 	 296.9435
2664700 	 301.5433
2664800 	 296.0926
2664900 	 304.4560
2665000 	 297.0298
2665100 	 306.2351
2665200 	 298.4618
2665300 	 303.2711
2665400 	 298.9784
2665500 	 303.8760
2665600 	 299.3524
2665700 	 297.7003
2665800 	 304.7284
2665900 	 307.7993
2666000 	 302.2314
2666100 	 310.4433
2666200 	 303.0386
2666300 	 304.7328
2666400 	 302.5877
2666500 	 294.1522
2666600 	 303.2786
2666700 	 298.6057
2666800 	 300.8858
2666900 	 300.5918
2667000 	 303.2624
2667100 	 298.4748
2667200 	 292.6483
2667300 	 302.9287
2667400 	 297.6826
2667500 	 298.8192
2667600 	 300.6359
2667700 	 300.4523
2667800 	 301.7369
2667900 	 296.9110
2668000 	 302.1284
2668100 	 297.4840
2668200 	 303.3228
2668300 	 300.2832
2668400 	 302.0410
2668500 	 299.5396
2668600 	 304.9377
2668700 	 301.2186
2668800 	 296.4368
2668900 	 298.3416
2669000 	 298.8417
2669100 	 295.9649
2669200 	 301.2526
2669300 	 302.9814
2669400 	 296.9929
2669500 	 297.4480
2669600 	 293.6096
2669700 	 303.9326
2669800 	 298.5471
2669900 	 296.2947
2670000 	 299.5105
2670100 	 294.3684
2670200 	 301.9792
2670300 	 298.3707
2670400 	 302.8482
2670500 	 294.2605
2670600 	 299.3106
2670700 	 306.6903
2670800 	 299.7308
2670900 	 296.7188
2671000 	 298.8940
2671100 	 302.6821
2671200 	 294.6951
2671300 	 300.7300
2671400 	 300.0475
2671500 	 298.6391
2671600 	 302.4402
2671700 	 298.5718
2671800 	 300.3052
2671900 	 303.3079
2672000 	 299.3455
2672100 	 302.1612
2672200 	 302.1388
2672300 	 300.7997
2672400 	 304.8834
2672500 	 297.2103
2672600 	 302.3383
2672700 	 301.1166
2672800 	 291.9126
2672900 	 301.8364
2673000 	 298.4337
2673100 	 302.5465
2673200 	 299.8960
2673300 	 304.2585
2673400 	 298.1624
2673500 	 299.5706
2673600 	 300.5157
2673700 	 300.6135
2673800 	 298.7457
2673900 	 298.5420
2674000 	 297.8554
2674100 	 298.3666
2674200 	 295.1758
2674300 	 302.0168
2674400 	 298.6741
2674500 	 298.5516
2674600 	 295.3509
2674700 	 300.7236
2674800 	 298.4676
2674900 	 298.5759
2675000 	 293.1837
2675100 	 303.3881
2675200 	 295.2894
2675300 	 298.6151
2675400 	 297.2836
2675500 	 300.7918
2675600 	 304.0751
2675700 	 309.8579
2675800 	 301.6276
2675900 	 302.9396
2676000 	 298.6998
2676100 	 300.2992
2676200 	 296.9946
2676300 	 298.0283
2676400 	 304.2556
2676500 	 299.9786
2676600 	 300.1678
2676700 	 298.5682
2676800 	 296.6543
2676900 	 291.9541
2677000 	 300.7551
2677100 	 298.6965
2677200 	 295.4182
2677300 	 295.9945
2677400 	 299.9832
2677500 	 303.4296
2677600 	 308.3555
2677700 	 300.1248
2677800 	 302.4044
2677900 	 296.3502
2678000 	 299.8602
2678100 	 292.8306
2678200 	 296.5459
2678300 	 303.6699
2678400 	 299.0667
2678500 	 299.9748
2678600 	 303.3940
2678700 	 307.2538
2678800 	 298.8419
2678900 	 300.2197
2679000 	 299.8089
2679100 	 297.6972
2679200 	 305.6921
2679300 	 296.6127
2679400 	 298.3989
2679500 	 298.4347
2679600 	 304.2085
2679700 	 300.4650
2679800 	 300.4594
2679900 	 297.8543
2680000 	 296.9064
2680100 	 302.1629
2680200 	 302.6566
2680300 	 298.3191
2680400 	 302.1019
2680500 	 299.1673
2680600 	 304.4898
2680700 	 303.9158
2680800 	 303.1517
2680900 	 299.8016
2681000 	 296.8857
2681100 	 300.2844
2681200 	 302.4870
2681300 	 301.5615
2681400 	 301.9835
2681500 	 302.6720
2681600 	 291.0597
2681700 	 304.9388
2681800 	 304.1752
2681900 	 303.9691
2682000 	 301.6299
2682100 	 299.2532
2682200 	 309.5530
2682300 	 303.3773
2682400 	 299.9433
2682500 	 299.7299
2682600 	 302.8571
2682700 	 301.9834
2682800 	 302.7127
2682900 	 300.7822
2683000 	 300.4551
2683100 	 299.6121
2683200 	 300.2837
2683300 	 301.8560
2683400 	 300.7532
2683500 	 303.0543
2683600 	 297.2474
2683700 	 300.6876
2683800 	 293.9898
2683900 	 302.4553
2684000 	 296.2036
2684100 	 305.0312
2684200 	 299.5159
2684300 	 297.2468
2684400 	 296.8697
2684500 	 296.5222
2684600 	 295.5548
2684700 	 297.8897
2684800 	 300.9726
2684900 	 295.0931
2685000 	 299.7308
2685100 	 301.7028
2685200 	 299.9704
2685300 	 297.1630
2685400 	 306.7849
2685500 	 298.8255
2685600 	 302.0413
2685700 	 293.7582
2685800 	 303.3198
2685900 	 302.9491
2686000 	 302.2200
2686100 	 299.1988
2686200 	 299.4617
2686300 	 301.0696
2686400 	 298.9672
2686500 	 299.7275
2686600 	 301.8209
2686700 	 301.3667
2686800 	 304.8164
2686900 	 298.8190
2687000 	 298.2153
2687100 	 297.7754
2687200 	 299.3234
2687300 	 297.6203
2687400 	 295.2029
2687500 	 299.9964
2687600 	 300.5587
2687700 	 300.1766
2687800 	 296.8058
2687900 	 306.2462
2688000 	 301.7552
2688100 	 298.7609
2688200 	 308.4594
2688300 	 296.0439
2688400 	 299.9045
2688500 	 305.7437
2688600 	 293.5952
2688700 	 297.0313
2688800 	 301.7489
2688900 	 304.1764
2689000 	 303.9391
2689100 	 302.2769
2689200 	 302.2413
2689300 	 295.2424
2689400 	 298.2043
2689500 	 299.7249
2689600 	 299.2990
2689700 	 304.2034
2689800 	 304.4155
2689900 	 303.6514
2690000 	 298.6494
2690100 	 304.1473
2690200 	 297.5391
2690300 	 301.6771
2690400 	 305.2754
2690500 	 299.6191
2690600 	 302.8025
2690700 	 299.5798
2690800 	 299.3411
2690900 	 303.2091
2691000 	 306.9387
2691100 	 296.0703
2691200 	 302.0411
2691300 	 301.9491
2691400 	 296.5803
2691500 	 302.8850
2691600 	 302.1511
2691700 	 307.0545
2691800 	 291.8499
2691900 	 299.8389
2692000 	 302.6455
2692100 	 297.2661
2692200 	 302.3157
2692300 	 299.1349
2692400 	 306.4917
2692500 	 300.0965
2692600 	 301.5441
2692700 	 303.6981
2692800 	 299.7082
2692900 	 304.2104
2693000 	 300.1213
2693100 	 304.2095
2693200 	 296.7282
2693300 	 297.0391
2693400 	 297.3370
2693500 	 297.7833
2693600 	 303.1825
2693700 	 295.6081
2693800 	 296.9633
2693900 	 299.1391
2694000 	 299.3228
2694100 	 302.6303
2694200 	 298.3475
2694300 	 294.6240
2694400 	 289.7817
2694500 	 296.2931
2694600 	 299.7540
2694700 	 299.2428
2694800 	 297.7480
2694900 	 301.0072
2695000 	 300.8995
2695100 	 295.6959
2695200 	 299.7364
2695300 	 299.6456
2695400 	 299.3739
2695500 	 305.4820
2695600 	 301.9679
2695700 	 298.5172
2695800 	 300.0048
2695900 	 293.0949
2696000 	 300.3284
2696100 	 297.7577
2696200 	 304.6830
2696300 	 302.1492
2696400 	 303.1998
2696500 	 301.4899
2696600 	 300.9021
2696700 	 298.8461
2696800 	 295.5220
2696900 	 298.7710
2697000 	 302.1920
2697100 	 306.6100
2697200 	 297.9322
2697300 	 305.1699
2697400 	 294.7066
2697500 	 294.1811
2697600 	 306.2922
2697700 	 299.4533
2697800 	 297.0845
2697900 	 299.8636
2698000 	 303.6231
2698100 	 294.9041
2698200 	 300.7187
2698300 	 301.3181
2698400 	 297.9022
2698500 	 295.2387
2698600 	 303.9283
2698700 	 299.7145
2698800 	 304.4357
2698900 	 297.3009
2699000 	 299.4127
2699100 	 301.7122
2699200 	 306.0181
2699300 	 301.1019
2699400 	 298.7299
2699500 	 306.4483
2699600 	 300.6083
2699700 	 299.4710
2699800 	 299.1511
2699900 	 299.0460
2700000 	 304.2280
2700100 	 303.0233
2700200 	 301.4228
2700300 	 294.4740
2700400 	 300.1320
2700500 	 293.9093
2700600 	 303.3450
2700700 	 303.1916
2700800 	 298.4732
2700900 	 303.1649
2701000 	 302.4909
2701100 	 300.3053
2701200 	 302.6943
2701300 	 301.6874
2701400 	 299.1785
2701500 	 305.5538
2701600 	 295.5227
2701700 	 304.6318
2701800 	 296.6081
2701900 	 300.1571
2702000 	 298.1761
2702100 	 303.7716
2702200 	 293.2429
2702300 	 299.3704
2702400 	 300.6733
2702500 	 303.2731
2702600 	 306.3148
2702700 	 297.8044
2702800 	 297.0500
2702900 	 303.1926
2703000 	 301.5195
2703100 	 298.2587
2703200 	 300.8411
2703300 	 303.9531
2703400 	 301.3207
2703500 	 303.4999
2703600 	 302.1823
2703700 	 305.2175
2703800 	 307.1611
2703900 	 294.3553
2704000 	 297.8197
2704100 	 306.3310
2704200 	 304.1092
2704300 	 300.0038
2704400 	 299.0909
2704500 	 301.4533
2704600 	 302.7356
2704700 	 301.0916
2704800 	 302.6481
2704900 	 302.4729
2705000 	 305.1711
2705100 	 302.9705
2705200 	 301.3276
2705300 	 302.9837
2705400 	 297.5786
2705500 	 300.3589
2705600 	 295.8842
2705700 	 303.0415
2705800 	 299.6478
2705900 	 299.5327
2706000 	 300.9466
2706100 	 305.7674
2706200 	 291.1236
2706300 	 298.7279
2706400 	 301.0342
2706500 	 294.8975
2706600 	 292.9881
2706700 	 307.8967
2706800 	 294.7048
2706900 	 304.0218
2707000 	 296.8613
2707100 	 303.6417
2707200 	 298.7700
2707300 	 300.3157
2707400 	 297.8431
2707500 	 297.4171
2707600 	 305.0904
2707700 	 299.6923
2707800 	 302.6379
2707900 	 303.5008
2708000 	 304.2567
2708100 	 292.8402
2708200 	 293.9056
2708300 	 305.6312
2708400 	 308.1275
2708500 	 302.3080
2708600 	 304.5802
2708700 	 302.5047
2708800 	 306.5798
2708900 	 302.6001
2709000 	 303.2093
2709100 	 300.2539
2709200 	 302.9773
2709300 	 300.6703
2709400 	 296.9495
2709500 	 296.7024
2709600 	 300.0537
2709700 	 301.6546
2709800 	 297.9450
2709900 	 305.7293
2710000 	 294.1098
2710100 	 302.2825
2710200 	 298.3871
2710300 	 300.4996
2710400 	 296.2485
2710500 	 296.4408
2710600 	 294.4664
2710700 	 301.3659
2710800 	 299.1754
2710900 	 291.7751
2711000 	 302.6922
2711100 	 298.6803
2711200 	 292.9364
2711300 	 293.4184
2711400 	 301.0175
2711500 	 299.1122
2711600 	 298.4350
2711700 	 304.9386
2711800 	 303.6526
2711900 	 294.0793
2712000 	 296.4443
2712100 	 300.9931
2712200 	 299.5091
2712300 	 305.7039
2712400 	 298.7729
2712500 	 299.0539
2712600 	 294.0193
2712700 	 297.9705
2712800 	 299.4960
2712900 	 297.9745
2713000 	 296.5278
2713100 	 295.7917
2713200 	 303.9883
2713300 	 301.4806
2713400 	 297.1657
2713500 	 298.5737
2713600 	 299.2290
2713700 	 301.0254
2713800 	 292.9959
2713900 	 301.6467
2714000 	 304.1497
2714100 	 298.6343
2714200 	 299.5015
2714300 	 296.4496
2714400 	 303.6461
2714500 	 292.4217
2714600 	 301.1619
2714700 	 303.4856
2714800 	 301.2873
2714900 	 297.1414
2715000 	 303.6258
2715100 	 299.8905
2715200 	 301.6145
2715300 	 299.2746
2715400 	 291.7643
2715500 	 297.5788
2715600 	 301.8892
2715700 	 302.9868
2715800 	 298.9689
2715900 	 301.3169
2716000 	 297.9763
2716100 	 301.3963
2716200 	 300.9326
2716300 	 295.9590
2716400 	 298.9829
2716500 	 298.4380
2716600 	 297.7451
2716700 	 300.9793
2716800 	 300.4045
2716900 	 294.9182
2717000 	 296.4675
2717100 	 302.1716
2717200 	 301.8756
2717300 	 299.9390
2717400 	 297.3453
2717500 	 300.2457
2717600 	 296.8819
2717700 	 292.8127
2717800 	 298.4846
2717900 	 293.3950
2718000 	 297.0830
2718100 	 301.7496
2718200 	 295.7607
2718300 	 300.1245
2718400 	 307.7685
2718500 	 295.0701
2718600 	 300.6691
2718700 	 297.9447
2718800 	 301.5819
2718900 	 303.4096
2719000 	 309.4782
2719100 	 307.0670
2719200 	 297.3830
2719300 	 298.9211
2719400 	 301.8282
2719500 	 301.1427
2719600 	 296.0760
2719700 	 304.9962
2719800 	 299.3963
2719900 	 299.1247
2720000 	 303.3853
2720100 	 298.0373
2720200 	 305.1075
2720300 	 299.8579
2720400 	 303.8826
2720500 	 304.5641
2720600 	 302.7641
2720700 	 294.0072
2720800 	 297.3287
2720900 	 306.8713
2721000 	 300.4858
2721100 	 297.8911
2721200 	 293.0850
2721300 	 301.3242
2721400 	 295.7300
2721500 	 296.3064
2721600 	 299.9872
2721700 	 298.8804
2721800 	 302.4661
