# ------------------ First Passage Time Distribution -----------------
TIME	FPTD
8.128114414414415e-09	0.023248862
8.138123523523524e-09	0.023231748
8.148132632632631e-09	0.023214724
8.15814174174174e-09	0.02319779
8.168150850850851e-09	0.023180945
8.17815995995996e-09	0.023164189
8.18816906906907e-09	0.023147521
8.198178178178177e-09	0.02313094
8.208187287287286e-09	0.023114448
8.218196396396397e-09	0.023098042
8.228205505505506e-09	0.023081722
8.238214614614615e-09	0.023065488
8.248223723723724e-09	0.02304934
8.258232832832832e-09	0.023033277
8.268241941941941e-09	0.023017299
8.278251051051052e-09	0.023001405
8.28826016016016e-09	0.022985594
8.29826926926927e-09	0.022969867
8.308278378378377e-09	0.022954222
8.318287487487486e-09	0.02293866
8.328296596596597e-09	0.02292318
8.338305705705706e-09	0.022907782
8.348314814814815e-09	0.022892465
8.358323923923923e-09	0.022877228
8.368333033033032e-09	0.022862071
8.378342142142143e-09	0.022846995
8.388351251251252e-09	0.022831998
8.398360360360361e-09	0.02281708
8.408369469469469e-09	0.02280224
8.418378578578578e-09	0.022787479
8.428387687687687e-09	0.022772795
8.438396796796798e-09	0.022758189
8.448405905905907e-09	0.022743659
8.458415015015014e-09	0.022729207
8.468424124124123e-09	0.02271483
8.478433233233232e-09	0.022700529
8.488442342342343e-09	0.022686303
8.498451451451452e-09	0.022672153
8.50846056056056e-09	0.022658077
8.518469669669669e-09	0.022644075
8.528478778778778e-09	0.022630146
8.538487887887889e-09	0.022616292
8.548496996996998e-09	0.02260251
8.558506106106105e-09	0.0225888
8.568515215215215e-09	0.022575163
8.578524324324324e-09	0.022561598
8.588533433433433e-09	0.022548104
8.598542542542544e-09	0.022534682
8.608551651651651e-09	0.02252133
8.61856076076076e-09	0.022508048
8.62856986986987e-09	0.022494836
8.638578978978978e-09	0.022481694
8.64858808808809e-09	0.022468622
8.658597197197197e-09	0.022455618
8.668606306306306e-09	0.022442682
8.678615415415415e-09	0.022429815
8.688624524524524e-09	0.022417015
8.698633633633635e-09	0.022404283
8.708642742742742e-09	0.022391618
8.718651851851851e-09	0.02237902
8.72866096096096e-09	0.022366488
8.73867007007007e-09	0.022354022
8.74867917917918e-09	0.022341621
8.75868828828829e-09	0.022329286
8.768697397397397e-09	0.022317016
8.778706506506506e-09	0.022304811
8.788715615615615e-09	0.02229267
8.798724724724724e-09	0.022280593
8.808733833833835e-09	0.022268579
8.818742942942943e-09	0.022256629
8.828752052052052e-09	0.022244742
8.838761161161161e-09	0.022232917
8.84877027027027e-09	0.022221155
8.858779379379381e-09	0.022209454
8.868788488488488e-09	0.022197816
8.878797597597597e-09	0.022186238
8.888806706706707e-09	0.022174722
8.898815815815816e-09	0.022163266
8.908824924924927e-09	0.02215187
8.918834034034034e-09	0.022140535
8.928843143143143e-09	0.022129259
8.938852252252252e-09	0.022118043
8.948861361361361e-09	0.022106886
8.95887047047047e-09	0.022095787
8.96887957957958e-09	0.022084747
8.978888688688689e-09	0.022073765
8.988897797797798e-09	0.022062841
8.998906906906907e-09	0.022051975
9.008916016016016e-09	0.022041166
9.018925125125125e-09	0.022030414
9.028934234234234e-09	0.022019718
9.038943343343343e-09	0.022009079
9.048952452452453e-09	0.021998495
9.058961561561562e-09	0.021987968
9.06897067067067e-09	0.021977496
9.07897977977978e-09	0.021967079
9.088988888888889e-09	0.021956717
9.098997997997998e-09	0.02194641
9.109007107107107e-09	0.021936156
9.119016216216215e-09	0.021925957
9.129025325325326e-09	0.021915812
9.139034434434435e-09	0.02190572
9.149043543543544e-09	0.021895681
9.159052652652653e-09	0.021885695
9.16906176176176e-09	0.021875762
9.179070870870871e-09	0.021865881
9.18907997997998e-09	0.021856052
9.19908908908909e-09	0.021846275
9.209098198198199e-09	0.021836549
9.219107307307306e-09	0.021826875
9.229116416416415e-09	0.021817251
9.239125525525526e-09	0.021807679
9.249134634634635e-09	0.021798156
9.259143743743744e-09	0.021788684
9.269152852852852e-09	0.021779262
9.279161961961961e-09	0.021769889
9.289171071071072e-09	0.021760566
9.29918018018018e-09	0.021751292
9.30918928928929e-09	0.021742067
9.319198398398397e-09	0.02173289
9.329207507507506e-09	0.021723762
9.339216616616617e-09	0.021714681
9.349225725725726e-09	0.021705649
9.359234834834835e-09	0.021696664
9.369243943943943e-09	0.021687726
9.379253053053052e-09	0.021678836
9.389262162162163e-09	0.021669992
9.399271271271272e-09	0.021661195
9.409280380380381e-09	0.021652445
9.419289489489489e-09	0.02164374
9.429298598598598e-09	0.021635081
9.439307707707707e-09	0.021626468
9.449316816816818e-09	0.0216179
9.459325925925927e-09	0.021609378
9.469335035035034e-09	0.0216009
9.479344144144143e-09	0.021592467
9.489353253253252e-09	0.021584078
9.499362362362363e-09	0.021575734
9.509371471471472e-09	0.021567433
9.51938058058058e-09	0.021559177
9.529389689689689e-09	0.021550963
9.539398798798798e-09	0.021542793
9.549407907907909e-09	0.021534666
9.559417017017018e-09	0.021526582
9.569426126126125e-09	0.02151854
9.579435235235235e-09	0.021510541
9.589444344344344e-09	0.021502584
9.599453453453453e-09	0.021494669
9.609462562562564e-09	0.021486795
9.619471671671671e-09	0.021478963
9.62948078078078e-09	0.021471173
9.63948988988989e-09	0.021463423
9.649498998998998e-09	0.021455714
9.65950810810811e-09	0.021448046
9.669517217217217e-09	0.021440418
9.679526326326326e-09	0.02143283
9.689535435435435e-09	0.021425282
9.699544544544544e-09	0.021417775
9.709553653653655e-09	0.021410306
9.719562762762762e-09	0.021402877
9.729571871871871e-09	0.021395487
9.73958098098098e-09	0.021388136
9.74959009009009e-09	0.021380824
9.759599199199199e-09	0.02137355
9.769608308308308e-09	0.021366314
9.779617417417417e-09	0.021359117
9.789626526526526e-09	0.021351958
9.799635635635635e-09	0.021344836
9.809644744744744e-09	0.021337752
9.819653853853854e-09	0.021330705
9.829662962962963e-09	0.021323695
9.839672072072072e-09	0.021316722
9.849681181181181e-09	0.021309786
9.85969029029029e-09	0.021302887
9.8696993993994e-09	0.021296023
9.879708508508508e-09	0.021289196
9.889717617617617e-09	0.021282405
9.899726726726727e-09	0.02127565
9.909735835835836e-09	0.02126893
9.919744944944946e-09	0.021262246
9.929754054054054e-09	0.021255597
9.939763163163163e-09	0.021248982
9.949772272272272e-09	0.021242403
9.959781381381381e-09	0.021235859
9.96979049049049e-09	0.021229348
9.9797995995996e-09	0.021222873
9.989808708708709e-09	0.021216431
9.999817817817818e-09	0.021210023
1.0009826926926927e-08	0.021203649
1.0019836036036036e-08	0.021197309
1.0029845145145145e-08	0.021191001
1.0039854254254254e-08	0.021184728
1.0049863363363363e-08	0.021178487
1.0059872472472473e-08	0.021172279
1.0069881581581582e-08	0.021166104
1.007989069069069e-08	0.021159961
1.00898997997998e-08	0.021153851
1.0099908908908909e-08	0.021147772
1.0109918018018018e-08	0.021135712
1.0119927127127127e-08	0.021135712
1.0129936236236235e-08	0.021129729
1.0139945345345346e-08	0.021123778
1.0149954454454455e-08	0.021117859
1.0159963563563564e-08	0.02111197
1.0169972672672673e-08	0.021106113
1.017998178178178e-08	0.021100286
1.0189990890890891e-08	0.02109449
1.02e-08	0.021088724
