# ------------------ Effect of Ks on Reconstructed-PMF ----------------
# INPUT TAG: ASYMMETRIC_PMF-BIAS_LOW | param-file: "asymm-bias_low.params.txt"
# INPUT KbT: 0.59616108
# INPUT Ks: 4.76928864  (8.0000 KbT/[x]^2)
# INPUT fit-params => depth: -0.44, bias: 0.02, x_offset: 0.0, x_scale: 1.0, phi_offset: 0.0, phi_scale: 1.0
# -----------------------------------------------
X	SP	PMF_RE
-1.4140952356254806	1.0	1.2186432418737069838e-16
-1.3994034201014383	0.9995844213937065126	0.0013368079791381693843
-1.3847116045773962	0.99916697694225253823	0.0050973918402560222576
-1.3700197890533539	0.99874612701857956587	0.010997021015238850382
-1.3553279735293118	0.99832034559566229515	0.018961854979131117106
-1.3406361580052695	0.99788810860665067004	0.028914252030353018805
-1.3259443424812274	0.99744788307294074414	0.04077336305414763014
-1.311252526957185	0.9969981168858278453	0.05445572674407192829
-1.296560711433143	0.99653722914513820363	0.069875856664107565894
-1.2818688959091007	0.9960636009739163299	0.08694681153855614514
-1.2671770803850584	0.9955755667421833932	0.10558074132764601804
-1.2524852648610163	0.99507140564524221293	0.12568940288829751376
-1.237793449336974	0.99454933359322106323	0.14718464030299847987
-1.2231016338129317	0.9940074953787045864	0.16997882622490226008
-1.2084098182888896	0.99344395709855259913	0.19398526178342610901
-1.1937180027648475	0.99285669881450244745	0.21911853371004153315
-1.1790261872408052	0.99224360744496920006	0.24529482833683285828
-1.164334371716763	0.9916024698877180521	0.27243220298126751954
-1.1496425561927208	0.99093096637982858166	0.30045081595924837234
-1.1349507406686785	0.9902266641076699072	0.32927311705521804198
-1.1202589251446362	0.989487011085490642	0.35882400073388139277
-1.1055671096205941	0.9887093303267298072	0.38903092470649095586
-1.090875294096552	0.9878908143372894246	0.41982399668874253182
-1.0761834785725097	0.98702851996477469765	0.45113603230384629846
-1.0614916630484674	0.98611936364212560147	0.48290258712227079874
-1.0467998475244253	0.98516011706809203385	0.5150619657999784962
-1.032108032000383	0.98414740337065476083	0.5475552111847734663
-1.0174162164763407	0.98307769380273835047	0.5803260761321717659
-1.0027244009522986	0.9819473050223631594	0.613320980608236776
-0.9880325854282564	0.98075239701173100304	0.6464889564708834923
-0.9733407699042143	0.9794889716915947675	0.6797815821281726691
-0.9586489543801721	0.9781528722885761695	0.71315290906626978133
-0.9439571388561299	0.9767397835138653672	0.74655938203634105387
-0.9292653233320876	0.97524523261190931844	0.7799597544948560111
-0.9145735078080454	0.9736645913372176109	0.8133150006998219881
-0.8998816922840032	0.9719930789163130358	0.8465882256834925526
-0.885189876759961	0.9702257660500284153	0.8797445741611834098
-0.8704980612359188	0.9683575800088272123	0.9127511392745599251
-0.8558062457118766	0.9663833108705672803	0.94557687193179616183
-0.8411144301878344	0.96429761894610099837	0.97819249137927434925
-0.8264226146637921	0.9620950434333279677	1.0105703975243419373
-0.8117307991397499	0.95977001233477021724	1.0426845854302975343
-0.7970389836157077	0.9573168536674200313	1.074510562314137416
-0.7823471680916655	0.954729807986551382	1.1060252673015383653
-0.7676553525676233	0.9520030422373877421	1.1372069941256751802
-0.7529635370435811	0.9491306649400153006	1.1680353168996633615
-0.7382717215195389	0.94610674270376926565	1.198491019042660905
-0.7235799059954966	0.94292531805753732055	1.2285560253986713211
-0.7088880904714544	0.9395804285720849025	1.2582133375522944181
-0.6941962749474122	0.936066127239679191	1.2874469723172659128
-0.67950445942337	0.93237650406503302936	1.3162419033506932936
-0.6648126438993278	0.92850570881003013923	1.3445840058259301585
-0.6501208283752856	0.9244479748228759952	1.372460004083771809
-0.6354290128512434	0.9201976438703911576	1.3998574221694583908
-0.6207371973272011	0.91574919188020420524	1.4267645371549449162
-0.6060453818031589	0.9110972554877505569	1.4531703351400051536
-0.5913535662791167	0.90623665927134733344	1.479064469821350825
