#X	PMF_FIT
25.0	-1.8187274395105728
25.07035175879397	-1.9110757336426676
25.14070351758794	-1.9980929264483516
25.21105527638191	-2.079803782868523
25.281407035175878	-2.1562650341056595
25.35175879396985	-2.227564016871649
25.42211055276382	-2.293816413227795
25.492462311557787	-2.3551632209457956
25.56281407035176	-2.4117671236753853
25.633165829145728	-2.463808453453013
25.7035175879397	-2.5114809444367516
25.77386934673367	-2.5549874675506588
25.844221105527637	-2.5945359139609314
25.91457286432161	-2.6303353649411902
25.984924623115578	-2.6625926509187323
26.055276381909547	-2.6915093671710424
26.12562814070352	-2.7172793808359184
26.195979899497488	-2.7400868357169474
26.266331658291456	-2.7601046389452017
26.33668341708543	-2.7774933971932514
26.407035175879397	-2.7924007594868674
26.477386934673365	-2.8049611179656213
26.547738693467338	-2.815295616236006
26.618090452261306	-2.8235124162187746
26.688442211055275	-2.8297071776568545
26.758793969849247	-2.8339637088925826
26.829145728643216	-2.836354752475312
26.899497487437188	-2.8369428741206204
26.969849246231156	-2.8357814281618516
27.040201005025125	-2.8329155766974523
27.110552763819094	-2.8283833430353944
27.180904522613066	-2.8222166827450956
27.251256281407034	-2.8144425576861485
27.321608040201006	-2.805083999874685
27.391959798994975	-2.794161153083559
27.462311557788944	-2.781692280778845
27.532663316582916	-2.767694729504646
27.603015075376884	-2.7521858372690304
27.673366834170853	-2.735183776972372
27.743718592964825	-2.7167083255534834
27.814070351758794	-2.6967815503826578
27.884422110552762	-2.675428405550621
27.954773869346734	-2.6526772321050434
28.025125628140703	-2.6285601579583067
28.095477386934675	-2.6031133950904315
28.165829145728644	-2.576377433734423
28.236180904522612	-2.5483971353744366
28.30653266331658	-2.519221728516563
28.376884422110553	-2.488904713210744
28.44723618090452	-2.4575036821189173
28.517587939698494	-2.425080067459521
28.587939698492463	-2.3916988243504176
28.65829145728643	-2.357428061881286
28.728643216080403	-2.3223386336563103
28.798994974874372	-2.286503699565043
28.86934673366834	-2.2499982701911043
28.939698492462313	-2.212898744599463
29.01005025125628	-2.175282451310098
29.08040201005025	-2.137227201133282
29.150753768844222	-2.0988108592762513
29.22110552763819	-2.060110942797198
29.291457286432163	-2.021204248139676
29.36180904522613	-1.9821665121796956
29.4321608040201	-1.9430721090000072
29.50251256281407	-1.9039937835026488
29.57286432160804	-1.8650024220019776
29.64321608040201	-1.8261668591176803
29.71356783919598	-1.7875537196135045
29.78391959798995	-1.7492272932990556
29.85427135678392	-1.7112494407199703
29.924623115577887	-1.6736795270937528
29.99497487437186	-1.6365743817894587
30.065326633165828	-1.599988280583578
30.1356783919598	-1.5639729479355815
30.20603015075377	-1.5285775765995213
30.276381909547737	-1.493848862008031
30.34673366834171	-1.4598310490197681
30.417085427135678	-1.4265659887990425
30.48743718592965	-1.3940932037878981
30.55778894472362	-1.3624499589284147
30.628140703517587	-1.3316713374899611
30.698492462311556	-1.3017903200480865
30.768844221105528	-1.2728378653447006
30.839195979899497	-1.2448429919309394
30.90954773869347	-1.217832859652761
30.979899497487438	-1.1918328501842008
31.050251256281406	-1.166866645943683
31.120603015075375	-1.1429563068453406
31.190954773869347	-1.1201223444399888
31.261306532663315	-1.0983837930902325
31.331658291457288	-1.0777582779017851
31.402010050251256	-1.0582620791995065
31.472361809045225	-1.0399101933928097
31.542713567839197	-1.0227163901220093
31.613065326633166	-1.0066932656157737
31.683417085427138	-0.9918522922210707
31.753768844221106	-0.9782038640917238
31.824120603015075	-0.9657573390406617
31.894472361809044	-0.9545210765750042
31.964824120603016	-0.9445024721427906
32.03517587939699	-0.9357079876261746
32.10552763819096	-0.9281431781186938
32.175879396984925	-0.9218127150243302
32.246231155778894	-0.9167204055138931
32.31658291457286	-0.9128692083701475
32.38693467336684	-0.9102612462474213
32.45728643216081	-0.9088978143644592
32.527638190954775	-0.9087793856412714
32.597989949748744	-0.9099056122819367
32.66834170854271	-0.91227532379593
32.73869346733668	-0.9158865214408245
32.80904522613065	-0.9207363690592877
32.879396984924625	-0.9268211802734326
32.949748743718594	-0.9341364019899158
33.02010050251256	-0.9426765941600023
33.09045226130653	-0.9524354057302599
33.1608040201005	-0.9634055467119892
33.231155778894475	-0.9755787562910886
33.301507537688444	-0.9889457668952192
33.37185929648241	-1.0034962641322038
33.44221105527638	-1.0192188425128976
33.51256281407035	-1.0361009568739423
33.582914572864325	-1.0541288694212119
33.65326633165829	-1.0732875923240384
33.72361809045226	-1.0935608258042553
33.79396984924623	-1.1149308916830927
33.8643216080402	-1.1373786623744129
33.93467336683417	-1.160883485344855
34.00502512562814	-1.18542310310175
34.07537688442211	-1.210973568818803
34.14572864321608	-1.2375091577686783
34.21608040201005	-1.2650022748019052
34.28643216080402	-1.2934233581938033
34.35678391959799	-1.3227407802766016
34.42713567839196	-1.3529207453832837
34.49748743718593	-1.3839271857535551
34.5678391959799	-1.4157216561912518
34.63819095477387	-1.4482632284159782
34.70854271356784	-1.481508386219704
34.77889447236181	-1.515410922719538
34.849246231155774	-1.549921841189125
34.91959798994975	-1.5849892611496086
34.98994974874372	-1.6205583316020487
35.06030150753769	-1.656571153481263
35.130653266331656	-1.6929667135974873
35.201005025125625	-1.7296808324987412
35.2713567839196	-1.7666461288212063
35.34170854271357	-1.8037920027845593
35.41206030150754	-1.8410446415193849
35.482412060301506	-1.8783270488680168
35.552763819095475	-1.9155591021622171
35.62311557788945	-1.9526576382334522
35.69346733668342	-1.9895365705387347
35.76381909547739	-2.0261070387733637
35.834170854271356	-2.062277591681547
35.904522613065325	-2.0979544029630253
35.9748743718593	-2.133041519211468
36.04522613065326	-2.167441137721271
36.11557788944724	-2.20105391078704
36.185929648241206	-2.2337792718295124
36.256281407035175	-2.2655157773619603
36.32663316582914	-2.296161457521352
36.39698492462311	-2.325614166701171
36.46733668341709	-2.3537719248164515
36.537688442211056	-2.380533238990596
36.608040201005025	-2.4057973950614313
36.678391959798994	-2.4294647083378753
36.74874371859296	-2.451436723564017
36.81909547738694	-2.47161635511066
36.88944723618091	-2.489907960038863
36.959798994974875	-2.5062173388607696
37.030150753768844	-2.520451661524848
37.10050251256281	-2.5325193193098197
37.17085427135679	-2.542329706828356
37.24120603015075	-2.549792942096563
37.311557788944725	-2.554819536474888
37.381909547738694	-2.5573200300701635
37.45226130653266	-2.557204611735687
37.52261306532663	-2.5543827459380877
37.5929648241206	-2.5487628312956816
37.663316582914575	-2.5402519173530687
37.733668341708544	-2.5287555069657004
37.80402010050251	-2.514177471359743
37.87437185929648	-2.49642010335637
37.94472361809045	-2.47538433128081
38.015075376884425	-2.450970111630565
38.085427135678394	-2.4230770126283567
38.15577889447236	-2.391604993388662
38.22613065326633	-2.3564553747423234
38.2964824120603	-2.317531988076286
38.366834170854275	-2.2747424782790464
38.43718592964824	-2.227999726598432
38.50753768844221	-2.1772233495975484
38.57788944723618	-2.122341222195916
38.64824120603015	-2.0632909667768127
38.71859296482412	-2.0000213472328965
38.78894472361809	-1.932493507150979
38.85929648241206	-1.8606819953986673
38.92964824120603	-1.7845755301476542
39.0	-1.70417746347978
