EXT	PDF_AVG	PMF_APP	SP	PMF_RE
26.049999999999997	0.0419199999999999	1.8909137290720264	0.9629563882494316	-2.7239866607046195
26.074999999999996	0.0418049999999999	1.8925513468785589	0.9617219138857742	-2.7235415770333087
26.099999999999994	0.0419399999999999	1.890629384632066	0.9604877334607812	-2.724128743651826
26.124999999999996	0.0419499999999999	1.8904872632564795	0.9592556894439586	-2.724769668491261
26.15	0.0419749999999999	1.8901321079840887	0.958024159145788	-2.725601770943623
26.174999999999997	0.0421499999999999	1.8876519280323585	0.9567955514980389	-2.7277392763687542
26.199999999999996	0.0423799999999999	1.8844078773287145	0.9555728265920864	-2.7303161203989084
26.224999999999994	0.0424749999999999	1.883073078110444	0.954354792290629	-2.7320417612957253
26.249999999999996	0.0425449999999999	1.8820914508010036	0.9531391225521448	-2.73321612211234
26.275	0.0426449999999999	1.88069192414088	0.9519258778811867	-2.7342139614054353
26.299999999999997	0.0426599999999999	1.8804822782420867	0.9507142704220888	-2.734721386483171
26.324999999999996	0.0426749999999999	1.880272706045492	0.9495030889104455	-2.735000726146626
26.349999999999994	0.0427099999999999	1.879783990582209	0.948292616480054	-2.735402090641171
26.374999999999996	0.0427399999999999	1.8793654102674748	0.9470830648844754	-2.735366765106802
26.4	0.0426349999999999	1.8808317290446808	0.9458724490433404	-2.7350698473782327
26.424999999999997	0.0427299999999999	1.8795049043846608	0.944661691717658	-2.7348423300124685
26.449999999999996	0.0425799999999999	1.8816012426383404	0.9434501515624706	-2.734283347651891
26.474999999999994	0.0426249999999999	1.8809715667434397	0.9422371218114968	-2.7343189824265197
26.499999999999996	0.0426949999999999	1.8799933910083684	0.9410257265855934	-2.7352616812941113
26.525	0.0427799999999999	1.878807759986328	0.9398165277167624	-2.735400061670675
26.549999999999997	0.0425799999999999	1.8816012426383404	0.9386056943228608	-2.7349801845784105
26.574999999999996	0.0427749999999999	1.8788774377500768	0.9373947903271828	-2.7353478204959396
26.599999999999994	0.0426899999999999	1.8800632074992925	0.936185449973386	-2.735384307892021
26.624999999999996	0.0426749999999999	1.880272706045492	0.9349746941098136	-2.73519265955916
26.65	0.0427349999999999	1.8794351532458609	0.9337645755978284	-2.7355939039231707
26.674999999999997	0.0427449999999999	1.8792956754475936	0.9325554486381054	-2.7353135072910533
26.699999999999996	0.0425849999999999	1.881531245796004	0.9313441919347912	-2.7334917633017275
26.724999999999994	0.0423749999999999	1.8844782127788668	0.930127657064656	-2.731601602509449
26.749999999999996	0.0424149999999999	1.88391576140366	0.9289086902748848	-2.7309890531383276
26.775	0.0423699999999999	1.8845485565286768	0.9276896515272518	-2.7307604895908915
26.799999999999997	0.0423549999999999	1.884759637595648	0.9264697497940888	-2.7300911840327204
26.824999999999996	0.0422399999999999	1.8863804136354552	0.9252479711770658	-2.728998269528908
26.849999999999994	0.0421749999999999	1.8872984574574756	0.9240235888708008	-2.727299823353432
26.874999999999996	0.0419399999999999	1.890629384632066	0.922794830886691	-2.7257072354407823
26.9	0.0420249999999999	1.8894224315823285	0.9215638861237224	-2.72514191003765
26.924999999999997	0.0419299999999999	1.890771539898526	0.920332794426473	-2.7247513691965395
26.949999999999996	0.0419249999999999	1.8908426302458852	0.9191002361834336	-2.7247335862954096
26.974999999999994	0.0420249999999999	1.8894224315823285	0.9178690709927584	-2.7256736329321654
26.999999999999996	0.0420949999999999	1.8884303018360808	0.9166403947840904	-2.7262593805122397
27.025	0.0420199999999999	1.8894933612161888	0.9154116454139134	-2.726046863456439
27.049999999999997	0.0420399999999999	1.8892096933035916	0.9141820929876294	-2.7259939408130904
27.074999999999996	0.0420599999999999	1.8889261603103396	0.9129531253663704	-2.7258694035064672
27.099999999999994	0.0419649999999999	1.8902741447031488	0.9117230592762524	-2.72503498629929
27.124999999999996	0.0418999999999999	1.8911982092048767	0.9104906472665966	-2.7236114004029517
27.15	0.0417249999999999	1.8936932183773616	0.9092546936195846	-2.7222404548067263
27.174999999999997	0.0417549999999999	1.8932647602081687	0.9080165984536702	-2.7213845563142156
27.199999999999996	0.0416299999999999	1.8950520377569409	0.9067770901084472	-2.7202749360402003
27.224999999999994	0.0415399999999999	1.8963422036960644	0.9055343788888808	-2.718896123765471
27.249999999999996	0.0414599999999999	1.897491366667976	0.9042891226584908	-2.7175486878652144
27.275	0.0413349999999999	1.899291380436936	0.9030407814943084	-2.7167757493425917
27.299999999999997	0.0414499999999999	1.8976351679247525	0.9017922899734946	-2.7173872716895784
27.324999999999996	0.0415149999999999	1.896701079215346	0.9005465088062057	-2.7179633990177607
27.349999999999994	0.0414299999999999	1.8979228745457204	0.899300426707903	-2.717586041181003
27.374999999999996	0.0414299999999999	1.8979228745457204	0.8980530676552526	-2.717478443522399
27.4	0.0414849999999999	1.89713201521513	0.8968065354646956	-2.7175320203418
27.424999999999997	0.0413899999999999	1.898498704686678	0.8955594005396365	-2.7163954055026407
27.449999999999996	0.0412099999999999	1.9010968458277893	0.8943081092330518	-2.7141558741690517
27.474999999999994	0.0410449999999999	1.9034884638351623	0.8930515705789221	-2.712148530166242
27.499999999999996	0.0409999999999999	1.9041423919845524	0.8917918204150458	-2.7111701680667455
27.525	0.0409849999999999	1.9043605275387607	0.8905311486511572	-2.7103138515934813
27.549999999999997	0.0408249999999999	1.906692286950597	0.889267775390705	-2.709130032894051
27.574999999999996	0.0408349999999999	1.9065462844744632	0.8880020862815629	-2.708948726181152
27.599999999999994	0.0409249999999999	1.9052338688358383	0.8867379437137818	-2.70913038622766
27.624999999999996	0.0407849999999999	1.907276654704364	0.885473025410979	-2.7086927087996573
27.65	0.0408549999999999	1.9062543867543087	0.8842070253241658	-2.7085293432685096
27.674999999999997	0.0408099999999999	1.9069113577341277	0.8829414133424692	-2.7082919814308415
27.699999999999996	0.0407649999999999	1.907569053536504	0.8816744050365601	-2.7068983294711324
27.724999999999994	0.0405199999999999	1.9111626274680809	0.8804028652681825	-2.704290377727423
27.749999999999996	0.0403449999999999	1.913742793957844	0.8791247269493039	-2.7015856158966405
27.775	0.0402049999999999	1.915814998030538	0.8778415924573852	-2.7002947439081737
27.799999999999997	0.0403099999999999	1.9142601700673791	0.8765579018794849	-2.699550983697141
27.824999999999996	0.0400399999999999	1.9182665221451949	0.8752715628854205	-2.69765616296494
27.849999999999994	0.0399649999999999	1.9193841928189648	0.8739796903533072	-2.6955184853510383
