X	PMF
-83.0572911512954	4.9733231574326
-80.50950068965216	4.46323881346925
-77.6432757138023	3.9531544010982462
-74.7770370706485	3.538710730537237
-72.22924660900523	3.054130607192438
-69.36302163315534	2.614182373974605
-66.1783211411871	2.199738977044215
-63.94901986296614	1.6322701195872136
-59.171941790405896	1.19232216
-54.39486371784562	0.988288668682216
-44.84073490733296	0.8735192312489858
-35.92352979444924	1.0010404027493909
-31.464954572615227	1.22420258969041
-27.324827532291764	1.5111250887510133
-24.777050737952425	1.836303884535615
-22.22927394361308	2.10409823523422
-19.044573451644823	2.4037727419926163
-15.222921927439742	2.6333105223366045
-11.401243068626826	2.901104873035209
-6.624192330674418	3.168899497364432
-1.5286114073878991	3.4621981370892407
3.566887512075027	3.691736054248538
12.484092624958748	3.832009370262046
20.44587118948732	3.6853600503996415
28.72612527013426	3.494078156333724
33.82167885881291	3.245412090812428
40.82803087498628	2.96486573241603
47.51593470964903	2.677943233355427
54.20383854431184	2.4356531716830268
61.52866607660357	2.2507475550966247
70.44587118948729	2.129602524260424
80.31847551611837	2.2188671254062133
84.14012704032346	2.4611574607092312
85.7324772863076	2.728951537777218
87.6433030484101	3.0031217555094103
90.19107984274945	3.296420668864837
91.78343008873362	3.596095038807925
93.69425585083611	3.9085219637100415
94.33120688307292	4.310213489757949
96.24203264517546	4.820297833721298
