X	PMF
-103.3857114279112	5.589885790501726
-102.20461079519744	4.629014807307769
-100.23609847681035	4.306386436884695
-97.48020826434234	3.990771818294943
-97.08650242150568	3.6611299970321
-95.51171284175146	3.3875972874551747
-94.7243011560781	3.0789961197051894
-94.33059531324145	2.8054631091347084
-91.96839404781392	2.5669991587243968
-91.1809823621406	2.286452396320592
-89.99989862522301	1.9778518305577195
-87.63769735979548	1.6692503618141787
-86.4565798312855	1.374677299717951
-83.30696688018463	1.0660764329615224
-76.61406892673864	0.7785162197179499
-64.01565091392757	0.6662979963461173
-54.56684585221734	0.7995574752179186
-50.23611537260652	1.0660764329615224
-47.87391410717899	1.3255816388718018
-45.51171284175141	1.606128100282051
-42.36209989065057	1.91472896703848
-38.81881488830541	2.244370788301322
-36.850319465714506	2.57401291055772
-35.27549609436787	2.861572822807736
-32.12591693485939	3.128091780551338
-30.5510597719204	3.4437063991410906
-28.18889229808522	3.8224438812500825
-25.4329513982286	4.1029903426603305
-23.46448976723013	4.355482097730844
-22.6770780815568	4.369509149907156
-18.74008723637501	4.713178625333422
-14.015684705519902	5.0428205970930415
-11.259777597255706	5.253230217405561
-1.023560849872183	5.456626311629925
8.818950054674701	5.267257645823818
12.75600848304127	5.035806845259719
16.692965536630695	4.790328842022529
18.66146095922156	4.551864440121884
21.023729807833902	4.320413489061007
24.566981018586645	4.060908433647505
26.92918228401419	3.8364713849167273
29.29138354944176	3.6260612378654855
30.47250107795168	3.3946107382949418
33.228408186215944	3.1421192842179844
34.01578608029685	2.9246956863269755
35.9843152944801	2.7353270957692573
37.95281071707106	2.4968625433718348
39.13389445398859	2.300480200980794
40.70871782533524	2.125138211109055
41.88980156225284	1.8586192533654524
45.82682619902701	1.5921005966154052
48.18902746445458	1.374677299717951
52.91342999530967	1.129198995487206
57.63783252616475	0.9468438557692552
61.96852921418322	0.7504618143717694
72.99215764724005	0.6662979963461173
82.83466855178696	0.7785162197179499
87.16536523980537	0.9538576076025784
90.70868403374293	1.150240250987175
92.67717945633382	1.4237729605641003
93.8582969848438	1.753414781826942
95.03938072176132	2.090070354923107
96.2204982502713	2.461794386192332
97.79528783002556	2.791436207455173
99.76378325261646	3.282392213929553
100.94490078112644	3.689184402378281
102.12605210122877	4.046880929980859
104.09451373222733	4.390550104413569
104.88189162630825	4.741233331673158
105.27559746914486	5.063861551599455
106.45671499765484	5.421558003953644
