#X	COND_PROB
13.0	0.0070249920779921765214
13.06532663316583	0.0089811306742083168546
13.130653266331658	0.011418913667655074289
13.195979899497488	0.0144351116221649879076
13.261306532663317	0.018138672551826139274
13.326633165829145	0.022649855302677995953
13.391959798994975	0.028098399849689180582
13.457286432160805	0.034620533494590831645
13.522613065326633	0.04235464818882582952
13.587939698492463	0.051435552848342073064
13.653266331658292	0.06198730853466521916
13.71859296482412	0.07411479213068219572
13.78391959798995	0.08789429796602597823
13.849246231155778	0.103363662297146273365
13.914572864321608	0.12051256190486120782
13.979899497487438	0.13927377038622942427
14.045226130653266	0.15951622832485170072
14.110552763819095	0.18104077458968520496
14.175879396984925	0.20357928221520148479
14.241206030150753	0.22679774257299866776
14.306532663316583	0.25030355876840499198
14.371859296482413	0.27365696946261357226
14.43718592964824	0.2963861634892943748
14.50251256281407	0.3180053040820318727
14.5678391959799	0.33803439815468424033
14.633165829145728	0.35601975281108617493
14.698492462311558	0.37155367906972162873
14.763819095477388	0.3842921396719945787
14.829145728643216	0.39396918878612763722
14.894472361809045	0.40040729989818975534
14.959798994974875	0.403522998658251636
15.025125628140703	0.40332757838355044784
15.090452261306533	0.39992304300347785006
15.155778894472363	0.39349376168692203775
15.22110552763819	0.38429460122720981926
15.28643216080402	0.37263650326516626886
15.35175879396985	0.35887057960529908143
15.417085427135678	0.34337180686285055192
15.482412060301508	0.32652331884336054438
15.547738693467338	0.3087021381201518125
15.613065326633166	0.29026698059876850745
15.678391959798995	0.27154853488836204812
15.743718592964825	0.25284238782742318304
15.809045226130653	0.23440456040829526889
15.874371859296483	0.21644945032224202703
15.939698492462313	0.19914985697517400993
16.00502512562814	0.18263869378870388284
16.07035175879397	0.16701196691300670437
16.1356783919598	0.15233261123806107915
16.201005025125628	0.13863481388825595705
16.266331658291456	0.12592851199662210766
16.331658291457288	0.11420381621924764284
16.396984924623116	0.103435176662239019534
16.462311557788944	0.09358516822939342108
16.527638190954775	0.08460782447985602063
16.592964824120603	0.07645149130063806808
16.65829145728643	0.0690612038083318222
16.723618090452263	0.062380612603580369347
16.78894472361809	0.05635350007855833912
16.85427135678392	0.050924935440206196897
16.91959798994975	0.046042120002125487224
16.984924623115578	0.041654973534428890056
17.050251256281406	0.037716509258163212543
17.115577889447238	0.0341830404093287254
17.180904522613066	0.03101425592580766818
17.246231155778894	0.028173197269573195042
17.311557788944725	0.025626163052502918651
17.376884422110553	0.023342563214166374411
17.44221105527638	0.021294740126292583063
17.507537688442213	0.019457770218018583627
17.57286432160804	0.01780925652401902316
17.63819095477387	0.016329119917599490942
17.7035175879397	0.014999394648010751364
17.768844221105528	0.0138040320927676120205
17.834170854271356	0.012728715297503982885
17.899497487437188	0.011760685846733179658
17.964824120603016	0.010888583833137515353
18.030150753768844	0.010102301121661800662
18.095477386934675	0.009392847695655482504
18.160804020100503	0.008752230590237938121
18.22613065326633	0.008173344733773159113
18.291457286432163	0.0076498749081219485796
18.35678391959799	0.0071762079831915235224
18.42211055276382	0.0067473545662175668933
18.48743718592965	0.006358879219477456839
18.55276381909548	0.006006838432729784177
18.618090452261306	0.005687725581763148717
18.683417085427138	0.0053984221569021520727
18.748743718592966	0.0051361546014049412326
18.814070351758794	0.004898456156700996264
18.879396984924625	0.004683133167477324198
18.944723618090453	0.004488235353462087881
19.01005025125628	0.004312029605578114134
19.075376884422113	0.004152976911489178292
19.14070351758794	0.0040097120592310941308
19.20603015075377	0.0038810258075792083638
19.2713567839196	0.0037658492481469558874
19.33668341708543	0.003663240117110630139
19.402010050251256	0.0035723708441403904981
19.467336683417088	0.0034925181528416193237
19.532663316582916	0.0034230540510419582127
19.597989949748744	0.00336343807086850139
19.663316582914575	0.0033132106380117620504
19.728643216080403	0.0032719874671227554793
19.79396984924623	0.0032394548961794489356
19.859296482412063	0.0032153660871163276845
19.92462311557789	0.003199538033249587537
19.98994974874372	0.0031918493262485865722
20.05527638190955	0.0031922386467881537577
20.12060301507538	0.0032007039537372989533
20.185929648241206	0.0032173023569599765572
20.251256281407038	0.0032421506686722107426
20.316582914572866	0.0032754266379575276887
20.381909547738694	0.0033173708826197188297
20.447236180904525	0.0033682895421692176671
20.512562814070353	0.0034285576855070348337
20.57788944723618	0.0034986235168868269235
20.643216080402013	0.0035790134340845263157
20.70854271356784	0.0036703380034512564526
20.77386934673367	0.0037732989277095491988
20.8391959798995	0.003888697093982366281
20.90452261306533	0.0040174418015836677523
20.969849246231156	0.004160561281453294646
21.035175879396988	0.0043192146316143557383
21.100502512562812	0.004494705305391431943
21.165829145728644	0.004688496300938127857
21.231155778894475	0.004902227211286660187
21.2964824120603	0.00513773330282281148
21.36180904522613	0.005397066795669246437
21.427135678391963	0.005682520520405729323
21.492462311557787	0.0059966541198420582273
21.55778894472362	0.0063423229495301962325
21.62311557788945	0.0067227098029075853755
21.688442211055275	0.007141359541969520954
21.753768844221106	0.007602216646518457373
21.819095477386938	0.008109665597209193306
21.884422110552762	0.008668573870904818843
21.949748743718594	0.009284337140304274421
22.015075376884425	0.0099629260200434550095
22.08040201005025	0.010710933372504437486
22.14572864321608	0.011535620759568702114
22.211055276381913	0.0124449620799318338116
22.276381909547737	0.013447681741368572748
22.34170854271357	0.014553283858010721754
22.407035175879397	0.015772067909063843153
22.472361809045225	0.017115125025407487467
22.537688442211056	0.01859430756996974167
22.603015075376884	0.020222162947128146624
22.668341708542712	0.02201182064066466377
22.733668341708544	0.023976819401966368309
22.798994974874372	0.026130859408753744135
22.8643216080402	0.028487462285560701087
22.92964824120603	0.031059520419189140718
