# Transition Path Time Distribution
# -> INPUT x_a1: 29.1 A | x_a2: 35.8 A
T	FPT
0.10784798	0.0014753832
0.10799868	0.0014778638
0.10814937	0.0014803073
0.10830007	0.0014827142
0.10845076	0.001485085
0.10860145	0.0014874203
0.10875215	0.0014897206
0.10890284	0.0014919864
0.10905354	0.0014942183
0.10920423	0.0014964167
0.10935492	0.0014985821
0.10950562	0.0015007151
0.10965631	0.0015028161
0.10980701	0.0015048857
0.1099577	0.0015069242
0.11010839	0.0015089321
0.11025909	0.0015109099
0.11040978	0.0015128581
0.11056048	0.0015147771
0.11071117	0.0015166673
0.11086186	0.0015185292
0.11101256	0.0015203631
0.11116325	0.0015221696
0.11131395	0.001523949
0.11146464	0.0015257016
0.11161533	0.001527428
0.11176603	0.0015291286
0.11191672	0.0015308036
0.11206742	0.0015324534
0.11221811	0.0015340786
0.1123688	0.0015356793
0.1125195	0.0015372561
0.11267019	0.0015388092
0.11282089	0.001540339
0.11297158	0.0015418459
0.11312227	0.0015433301
0.11327297	0.0015447921
0.11342366	0.0015462321
0.11357436	0.0015476506
0.11372505	0.0015490477
0.11387574	0.0015504239
0.11402644	0.0015517794
0.11417713	0.0015531146
0.11432783	0.0015544298
0.11447852	0.0015557252
0.11462921	0.0015570012
0.11477991	0.001558258
0.1149306	0.001559496
0.1150813	0.0015607153
0.11523199	0.0015619164
0.11538268	0.0015630994
0.11553338	0.0015642647
0.11568407	0.0015654125
0.11583477	0.001566543
0.11598546	0.0015676566
0.11613615	0.0015687534
0.11628685	0.0015698338
0.11643754	0.0015708979
0.11658824	0.0015719461
0.11673893	0.0015729785
0.11688962	0.0015739954
0.11704032	0.001574997
0.11719101	0.0015759836
0.11734171	0.0015769554
0.1174924	0.0015779125
0.11764309	0.0015788553
0.11779379	0.0015797839
0.11794448	0.0015806985
0.11809518	0.0015815994
0.11824587	0.0015824868
0.11839656	0.0015833608
0.11854726	0.0015842217
0.11869795	0.0015850696
0.11884865	0.0015859048
0.11899934	0.0015867275
0.11915003	0.0015875377
0.11930073	0.0015883358
0.11945142	0.0015891219
0.11960212	0.0015898961
0.11975281	0.0015906587
0.1199035	0.0015914098
0.1200542	0.0015921496
0.12020489	0.0015928783
0.12035559	0.0015935961
0.12050628	0.001594303
0.12065697	0.0015949993
0.12080767	0.0015956851
0.12095836	0.0015963606
0.12110906	0.0015970259
0.12125975	0.0015976812
0.12141044	0.0015983266
0.12156114	0.0015989623
0.12171183	0.0015995884
0.12186253	0.0016002051
0.12201322	0.0016008125
0.12216391	0.0016014108
0.12231461	0.001602
0.1224653	0.0016025804
0.12261599	0.001603152
0.12276669	0.001603715
0.12291738	0.0016042695
0.12306808	0.0016048157
0.12321877	0.0016053536
0.12336946	0.0016058834
0.12352016	0.0016064052
0.12367085	0.0016069192
0.12382155	0.0016074254
0.12397224	0.0016079239
0.12412293	0.0016084149
0.12427363	0.0016088986
0.12442432	0.0016093749
0.12457502	0.001609844
0.12472571	0.0016103061
0.1248764	0.0016107611
0.1250271	0.0016112093
0.12517779	0.0016116508
0.12532849	0.0016120855
0.12547918	0.0016125137
0.12562987	0.0016129355
0.12578057	0.0016133508
0.12593126	0.0016137599
0.12608196	0.0016141628
0.12623265	0.0016145596
0.12638334	0.0016149503
0.12653404	0.0016153352
0.12668473	0.0016157143
0.12683543	0.0016160876
0.12698612	0.0016164553
0.12713681	0.0016168174
0.12728751	0.001617174
0.1274382	0.0016175253
0.1275889	0.0016178712
0.12773959	0.0016182118
0.12789028	0.0016185473
0.12804098	0.0016188778
0.12819167	0.0016192032
0.12834237	0.0016195237
0.12849306	0.0016198393
0.12864375	0.0016201501
0.12879445	0.0016204563
0.12894514	0.0016207577
0.12909584	0.0016210546
0.12924653	0.001621347
0.12939722	0.001621635
0.12954792	0.0016219186
0.12969861	0.0016221979
0.12984931	0.0016224729
0.13	0.0016227438
0.13084839	0.0016241936
0.13390879	0.001628495
0.13696918	0.0016316389
0.14002957	0.0016339305
0.14308997	0.0016355946
0.14615036	0.0016367966
0.14921075	0.0016376584
0.15227115	0.0016382697
0.15533154	0.0016386965
0.15839193	0.0016389875
0.16145232	0.0016391785
0.16451272	0.0016392958
0.16757311	0.001639359
0.1706335	0.0016393822
0.1736939	0.001639376
0.17675429	0.0016393482
0.17981468	0.0016393044
0.18287508	0.001639249
0.18593547	0.0016391849
0.18899586	0.0016391144
0.19205625	0.0016390392
0.19511665	0.0016389606
0.19817704	0.0016388795
0.20123743	0.0016387965
0.20429783	0.0016387121
0.20735822	0.0016386268
0.21041861	0.0016385406
0.21347901	0.001638454
0.2165394	0.0016383669
0.21959979	0.0016382795
0.22266018	0.001638192
0.22572058	0.0016381042
0.22878097	0.0016380164
0.23184136	0.0016379284
0.23490176	0.0016378405
0.23796215	0.0016377524
0.24102254	0.0016376644
0.24408293	0.0016375763
0.24714333	0.0016374882
0.25020372	0.0016374001
0.25326411	0.001637312
0.25632451	0.0016372239
0.2593849	0.0016371357
0.26244529	0.0016370476
0.26550569	0.0016369595
0.26856608	0.0016368714
0.27162647	0.0016367833
0.27468686	0.0016366952
0.27774726	0.0016366071
0.28080765	0.001636519
0.28386804	0.0016364309
0.28692844	0.0016363428
0.28998883	0.0016362547
0.29304922	0.0016361667
0.29610962	0.0016360786
0.29917001	0.0016359905
0.3022304	0.0016359025
0.30529079	0.0016358144
0.30835119	0.0016357263
0.31141158	0.0016356383
0.31447197	0.0016355502
0.31753237	0.0016354622
0.32059276	0.0016353742
0.32365315	0.0016352861
0.32671355	0.0016351981
0.32977394	0.0016351101
0.33283433	0.0016350221
0.33589472	0.0016349341
0.33895512	0.0016348461
0.34201551	0.001634758
0.3450759	0.0016346701
0.3481363	0.0016345821
0.35119669	0.0016344941
0.35425708	0.0016344061
0.35731747	0.0016343181
0.36037787	0.0016342301
0.36343826	0.0016341422
0.36649865	0.0016340542
0.36955905	0.0016339662
0.37261944	0.0016338783
0.37567983	0.0016337903
0.37874023	0.0016337024
0.38180062	0.0016336144
0.38486101	0.0016335265
0.3879214	0.0016334386
0.3909818	0.0016333506
0.39404219	0.0016332627
0.39710258	0.0016331748
0.40016298	0.0016330869
0.40322337	0.001632999
0.40628376	0.0016329111
0.40934416	0.0016328232
0.41240455	0.0016327353
0.41546494	0.0016326474
0.41852533	0.0016325595
0.42158573	0.0016324716
0.42464612	0.0016323838
0.42770651	0.0016322959
0.43076691	0.001632208
0.4338273	0.0016321202
0.43688769	0.0016320323
0.43994809	0.0016319445
0.44300848	0.0016318566
0.44606887	0.0016317688
0.44912926	0.0016316809
0.45218966	0.0016315931
0.45525005	0.0016315053
0.45831044	0.0016314175
0.46137084	0.0016313296
0.46443123	0.0016312418
0.46749162	0.001631154
0.47055202	0.0016310662
0.47361241	0.0016309784
0.4766728	0.0016308906
0.47973319	0.0016308028
0.48279359	0.001630715
0.48585398	0.0016306273
0.48891437	0.0016305395
0.49197477	0.0016304517
0.49503516	0.0016303639
0.49809555	0.0016302762
0.50115594	0.0016301884
0.50421634	0.0016301007
0.50727673	0.0016300129
0.51033712	0.0016299252
0.51339752	0.0016298375
0.51645791	0.0016297497
0.5195183	0.001629662
0.5225787	0.0016295743
0.52563909	0.0016294865
0.52869948	0.0016293988
0.53175987	0.0016293111
0.53482027	0.0016292234
0.53788066	0.0016291357
0.54094105	0.001629048
0.54400145	0.0016289603
0.54706184	0.0016288726
0.55012223	0.001628785
0.55318263	0.0016286973
0.55624302	0.0016286096
0.55930341	0.0016285219
0.5623638	0.0016284343
0.5654242	0.0016283466
0.56848459	0.001628259
0.57154498	0.0016281713
0.57460538	0.0016280837
0.57766577	0.001627996
0.58072616	0.0016279084
0.58378656	0.0016278208
0.58684695	0.0016277332
0.58990734	0.0016276455
0.59296773	0.0016275579
0.59602813	0.0016274703
0.59908852	0.0016273827
0.60214891	0.0016272951
0.60520931	0.0016272075
0.6082697	0.0016271199
0.61133009	0.0016270323
0.61439048	0.0016269447
0.61745088	0.0016268572
0.62051127	0.0016267696
0.62357166	0.001626682
0.62663206	0.0016265945
0.62969245	0.0016265069
0.63275284	0.0016264194
0.63581324	0.0016263318
0.63887363	0.0016262443
0.64193402	0.0016261567
0.64499441	0.0016260692
0.64805481	0.0016259817
0.6511152	0.0016258941
0.65417559	0.0016258066
0.65723599	0.0016257191
0.66029638	0.0016256316
0.66335677	0.0016255441
0.66641717	0.0016254566
0.66947756	0.0016253691
0.67253795	0.0016252816
0.67559834	0.0016251941
0.67865874	0.0016251066
0.68171913	0.0016250191
0.68477952	0.0016249317
0.68783992	0.0016248442
0.69090031	0.0016247567
0.6939607	0.0016246693
0.6970211	0.0016245818
0.70008149	0.0016244944
0.70314188	0.0016244069
0.70620227	0.0016243195
0.70926267	0.001624232
0.71232306	0.0016241446
0.71538345	0.0016240572
0.71844385	0.0016239698
0.72150424	0.0016238823
0.72456463	0.0016237949
0.72762503	0.0016237075
0.73068542	0.0016236201
0.73374581	0.0016235327
0.7368062	0.0016234453
0.7398666	0.0016233579
0.74292699	0.0016232706
0.74598738	0.0016231832
0.74904778	0.0016230958
0.75210817	0.0016230084
0.75516856	0.0016229211
0.75822895	0.0016228337
0.76128935	0.0016227463
0.76434974	0.001622659
0.76741013	0.0016225717
0.77047053	0.0016224843
0.77353092	0.001622397
0.77659131	0.0016223096
0.77965171	0.0016222223
0.7827121	0.001622135
0.78577249	0.0016220477
0.78883288	0.0016219604
0.79189328	0.001621873
0.79495367	0.0016217857
0.79801406	0.0016216984
0.80107446	0.0016216111
0.80413485	0.0016215239
0.80719524	0.0016214366
0.81025564	0.0016213493
0.81331603	0.001621262
0.81637642	0.0016211747
0.81943681	0.0016210875
0.82249721	0.0016210002
0.8255576	0.001620913
0.82861799	0.0016208257
0.83167839	0.0016207385
0.83473878	0.0016206512
0.83779917	0.001620564
0.84085957	0.0016204767
0.84391996	0.0016203895
0.84698035	0.0016203023
0.85004074	0.0016202151
0.85310114	0.0016201279
0.85616153	0.0016200406
0.85922192	0.0016199534
0.86228232	0.0016198662
0.86534271	0.001619779
0.8684031	0.0016196918
0.87146349	0.0016196047
0.87452389	0.0016195175
0.87758428	0.0016194303
0.88064467	0.0016193431
0.88370507	0.001619256
0.88676546	0.0016191688
0.88982585	0.0016190816
0.89288625	0.0016189945
0.89594664	0.0016189073
0.89900703	0.0016188202
0.90206742	0.001618733
0.90512782	0.0016186459
0.90818821	0.0016185588
0.9112486	0.0016184717
0.914309	0.0016183845
0.91736939	0.0016182974
0.92042978	0.0016182103
0.92349018	0.0016181232
0.92655057	0.0016180361
0.92961096	0.001617949
0.93267135	0.0016178619
0.93573175	0.0016177748
0.93879214	0.0016176877
0.94185253	0.0016176007
0.94491293	0.0016175136
0.94797332	0.0016174265
0.95103371	0.0016173394
0.95409411	0.0016172524
0.9571545	0.0016171653
0.96021489	0.0016170783
0.96327528	0.0016169912
0.96633568	0.0016169042
0.96939607	0.0016168172
0.97245646	0.0016167301
0.97551686	0.0016166431
0.97857725	0.0016165561
0.98163764	0.001616469
0.98469804	0.001616382
0.98775843	0.001616295
0.99081882	0.001616208
0.99387921	0.001616121
0.99693961	0.001616034
1	0.001615947
1.2870069	0.0016078098
1.888039	0.0015909018
2.4890712	0.0015741716
3.0901034	0.0015576173
3.6911356	0.0015412371
4.2921678	0.0015250292
4.8931999	0.0015089917
5.4942321	0.0014931229
6.0952643	0.001477421
6.6962965	0.0014618842
7.2973287	0.0014465107
7.8983608	0.001431299
8.499393	0.0014162472
9.1004252	0.0014013537
9.7014574	0.0013866168
10.30249	0.0013720349
10.903522	0.0013576063
11.504554	0.0013433295
12.105586	0.0013292028
12.706618	0.0013152247
13.30765	0.0013013935
13.908683	0.0012877078
14.509715	0.0012741661
15.110747	0.0012607667
15.711779	0.0012475083
16.312811	0.0012343893
16.913844	0.0012214082
17.514876	0.0012085637
18.115908	0.0011958542
18.71694	0.0011832784
19.317972	0.0011708348
19.919004	0.0011585221
20.520037	0.0011463389
21.121069	0.0011342838
21.722101	0.0011223555
22.323133	0.0011105526
22.924165	0.0010988738
23.525197	0.0010873179
24.12623	0.0010758834
24.727262	0.0010645693
25.328294	0.0010533741
25.929326	0.0010422966
26.530358	0.0010313356
27.131391	0.0010204899
27.732423	0.0010097583
28.333455	0.00099913946
28.934487	0.00098863233
29.535519	0.0009782357
30.136551	0.0009679484
30.737584	0.00095776929
31.338616	0.00094769722
31.939648	0.00093773107
32.54068	0.00092786972
33.141712	0.00091811208
33.742745	0.00090845705
34.343777	0.00089890356
34.944809	0.00088945053
35.545841	0.00088009691
36.146873	0.00087084166
36.747905	0.00086168373
37.348938	0.00085262211
37.94997	0.00084365579
38.551002	0.00083478376
39.152034	0.00082600502
39.753066	0.00081731861
40.354099	0.00080872354
40.955131	0.00080021886
41.556163	0.00079180362
42.157195	0.00078347688
42.758227	0.00077523769
43.359259	0.00076708516
43.960292	0.00075901836
44.561324	0.00075103638
45.162356	0.00074313835
45.763388	0.00073532338
46.36442	0.00072759059
46.965452	0.00071993912
47.566485	0.00071236811
48.167517	0.00070487672
48.768549	0.00069746411
49.369581	0.00069012946
49.970613	0.00068287194
50.571646	0.00067569073
51.172678	0.00066858505
51.77371	0.00066155409
52.374742	0.00065459707
52.975774	0.00064771322
53.576806	0.00064090175
54.177839	0.00063416191
54.778871	0.00062749296
55.379903	0.00062089413
55.980935	0.0006143647
56.581967	0.00060790393
57.183	0.00060151111
57.784032	0.00059518551
58.385064	0.00058892643
58.986096	0.00058273318
59.587128	0.00057660505
60.18816	0.00057054137
60.789193	0.00056454146
61.390225	0.00055860464
61.991257	0.00055273026
62.592289	0.00054691765
63.193321	0.00054116617
63.794354	0.00053547517
64.395386	0.00052984402
64.996418	0.00052427208
65.59745	0.00051875875
66.198482	0.00051330339
66.799514	0.0005079054
67.400547	0.00050256418
68.001579	0.00049727912
68.602611	0.00049204965
69.203643	0.00048687517
69.804675	0.0004817551
70.405707	0.00047668888
71.00674	0.00047167594
71.607772	0.00046671571
72.208804	0.00046180764
72.809836	0.00045695119
73.410868	0.00045214581
74.011901	0.00044739097
74.612933	0.00044268613
75.213965	0.00043803076
75.814997	0.00043342435
76.416029	0.00042886639
77.017061	0.00042435635
77.618094	0.00041989375
78.219126	0.00041547807
78.820158	0.00041110883
79.42119	0.00040678554
80.022222	0.00040250771
80.623255	0.00039827487
81.224287	0.00039408654
81.825319	0.00038994225
82.426351	0.00038584155
83.027383	0.00038178397
83.628415	0.00037776907
84.229448	0.00037379638
84.83048	0.00036986547
85.431512	0.0003659759
86.032544	0.00036212723
86.633576	0.00035831904
87.234609	0.00035455089
87.835641	0.00035082238
88.436673	0.00034713307
89.037705	0.00034348255
89.638737	0.00033987043
90.239769	0.00033629629
90.840802	0.00033275974
91.441834	0.00032926038
92.042866	0.00032579782
92.643898	0.00032237167
93.24493	0.00031898156
93.845962	0.00031562709
94.446995	0.0003123079
95.048027	0.00030902361
95.649059	0.00030577387
96.250091	0.0003025583
96.851123	0.00029937654
97.452156	0.00029622824
98.053188	0.00029311306
98.65422	0.00029003063
99.255252	0.00028698061
99.856284	0.00028396267
100.45732	0.00028097647
101.05835	0.00027802168
101.65938	0.00027509795
102.26041	0.00027220497
102.86145	0.00026934242
103.46248	0.00026650996
104.06351	0.0002637073
104.66454	0.00026093411
105.26557	0.00025819008
105.86661	0.0002554749
106.46764	0.00025278829
107.06867	0.00025012992
107.6697	0.00024749951
108.27073	0.00024489676
108.87177	0.00024232138
109.4728	0.00023977309
110.07383	0.00023725159
110.67486	0.00023475661
111.2759	0.00023228787
111.87693	0.00022984509
112.47796	0.000227428
113.07899	0.00022503633
113.68002	0.00022266981
114.28106	0.00022032817
114.88209	0.00021801116
115.48312	0.00021571852
116.08415	0.00021344998
116.68519	0.0002112053
117.28622	0.00020898423
117.88725	0.00020678652
118.48828	0.00020461191
119.08931	0.00020246018
119.69035	0.00020033107
120.29138	0.00019822436
120.89241	0.00019613979
121.49344	0.00019407715
122.09447	0.0001920362
122.69551	0.00019001672
123.29654	0.00018801847
123.89757	0.00018604123
124.4986	0.00018408479
125.09964	0.00018214892
125.70067	0.00018023341
126.3017	0.00017833805
126.90273	0.00017646261
127.50376	0.0001746069
128.1048	0.0001727707
128.70583	0.00017095381
129.30686	0.00016915603
129.90789	0.00016737716
130.50893	0.00016561699
131.10996	0.00016387533
131.71099	0.00016215199
132.31202	0.00016044677
132.91305	0.00015875949
133.51409	0.00015708994
134.11512	0.00015543796
134.71615	0.00015380335
135.31718	0.00015218592
135.91822	0.00015058551
136.51925	0.00014900193
137.12028	0.00014743499
137.72131	0.00014588454
138.32234	0.00014435039
138.92338	0.00014283238
139.52441	0.00014133033
140.12544	0.00013984408
140.72647	0.00013837345
141.3275	0.00013691829
141.92854	0.00013547843
142.52957	0.00013405372
143.1306	0.00013264399
143.73163	0.00013124908
144.33267	0.00012986884
144.9337	0.00012850312
145.53473	0.00012715176
146.13576	0.00012581461
146.73679	0.00012449152
147.33783	0.00012318234
147.93886	0.00012188693
148.53989	0.00012060515
149.14092	0.00011933684
149.74196	0.00011808188
150.34299	0.00011684011
150.94402	0.0001156114
151.54505	0.00011439561
152.14608	0.0001131926
152.74712	0.00011200225
153.34815	0.00011082441
153.94918	0.00010965896
154.55021	0.00010850577
155.15124	0.00010736471
155.75228	0.00010623564
156.35331	0.00010511845
156.95434	0.000104013
157.55537	0.00010291918
158.15641	0.00010183687
158.75744	0.00010076593
159.35847	9.9706261e-05
159.9595	9.8657732e-05
160.56053	9.762023e-05
161.16157	9.6593639e-05
161.7626	9.5577843e-05
162.36363	9.457273e-05
162.96466	9.3578186e-05
163.5657	9.2594101e-05
164.16673	9.1620366e-05
164.76776	9.065687e-05
165.36879	8.9703506e-05
165.96982	8.8760168e-05
166.57086	8.7826751e-05
167.17189	8.6903149e-05
167.77292	8.598926e-05
168.37395	8.5084982e-05
168.97498	8.4190213e-05
169.57602	8.3304854e-05
170.17705	8.2428806e-05
170.77808	8.156197e-05
171.37911	8.070425e-05
171.98015	7.985555e-05
172.58118	7.9015775e-05
173.18221	7.8184831e-05
173.78324	7.7362625e-05
174.38427	7.6549066e-05
174.98531	7.5744063e-05
175.58634	7.4947525e-05
176.18737	7.4159364e-05
176.7884	7.3379491e-05
177.38944	7.2607819e-05
177.99047	7.1844262e-05
178.5915	7.1088736e-05
179.19253	7.0341154e-05
179.79356	6.9601434e-05
180.3946	6.8869493e-05
180.99563	6.8145249e-05
181.59666	6.7428622e-05
182.19769	6.6719531e-05
182.79873	6.6017896e-05
183.39976	6.532364e-05
184.00079	6.4636685e-05
184.60182	6.3956955e-05
185.20285	6.3284372e-05
185.80389	6.2618862e-05
186.40492	6.1960352e-05
187.00595	6.1308765e-05
187.60698	6.0664032e-05
188.20801	6.0026078e-05
188.80905	5.9394833e-05
189.41008	5.8770227e-05
190.01111	5.8152189e-05
190.61214	5.754065e-05
191.21318	5.6935542e-05
191.81421	5.6336798e-05
192.41524	5.5744351e-05
193.01627	5.5158133e-05
193.6173	5.457808e-05
194.21834	5.4004128e-05
194.81937	5.3436211e-05
195.4204	5.2874266e-05
196.02143	5.2318231e-05
196.62247	5.1768043e-05
197.2235	5.1223641e-05
197.82453	5.0684965e-05
198.42556	5.0151953e-05
199.02659	4.9624546e-05
199.62763	4.9102685e-05
200.22866	4.8586313e-05
200.82969	4.8075371e-05
201.43072	4.7569802e-05
202.03175	4.7069549e-05
202.63279	4.6574558e-05
203.23382	4.6084771e-05
203.83485	4.5600136e-05
204.43588	4.5120597e-05
205.03692	4.46461e-05
205.63795	4.4176594e-05
206.23898	4.3712025e-05
206.84001	4.3252342e-05
207.44104	4.2797493e-05
208.04208	4.2347427e-05
208.64311	4.1902094e-05
209.24414	4.1461444e-05
209.84517	4.1025428e-05
210.44621	4.0593998e-05
211.04724	4.0167104e-05
211.64827	3.97447e-05
212.2493	3.9326737e-05
212.85033	3.891317e-05
213.45137	3.8503953e-05
214.0524	3.8099038e-05
214.65343	3.7698382e-05
215.25446	3.7301939e-05
215.85549	3.6909665e-05
216.45653	3.6521517e-05
217.05756	3.613745e-05
217.65859	3.5757422e-05
218.25962	3.5381391e-05
218.86066	3.5009314e-05
219.46169	3.464115e-05
220.06272	3.4276858e-05
220.66375	3.3916396e-05
221.26478	3.3559725e-05
221.86582	3.3206805e-05
222.46685	3.2857597e-05
223.06788	3.251206e-05
223.66891	3.2170158e-05
224.26995	3.1831851e-05
224.87098	3.1497102e-05
225.47201	3.1165872e-05
226.07304	3.0838127e-05
226.67407	3.0513827e-05
227.27511	3.0192939e-05
227.87614	2.9875424e-05
228.47717	2.9561249e-05
229.0782	2.9250378e-05
229.67924	2.8942776e-05
230.28027	2.8638408e-05
230.8813	2.8337242e-05
231.48233	2.8039242e-05
232.08336	2.7744377e-05
232.6844	2.7452612e-05
233.28543	2.7163916e-05
233.88646	2.6878255e-05
234.48749	2.6595599e-05
235.08852	2.6315915e-05
235.68956	2.6039172e-05
236.29059	2.5765339e-05
236.89162	2.5494386e-05
237.49265	2.5226283e-05
238.09369	2.4960999e-05
238.69472	2.4698505e-05
239.29575	2.4438771e-05
239.89678	2.4181768e-05
240.49781	2.3927469e-05
241.09885	2.3675843e-05
241.69988	2.3426864e-05
242.30091	2.3180503e-05
242.90194	2.2936733e-05
243.50298	2.2695526e-05
244.10401	2.2456856e-05
244.70504	2.2220695e-05
245.30607	2.1987019e-05
245.9071	2.1755799e-05
246.50814	2.1527012e-05
247.10917	2.130063e-05
247.7102	2.1076629e-05
248.31123	2.0854983e-05
248.91226	2.0635668e-05
249.5133	2.041866e-05
250.11433	2.0203934e-05
250.71536	1.9991466e-05
251.31639	1.9781232e-05
251.91743	1.9573209e-05
252.51846	1.9367374e-05
253.11949	1.9163703e-05
253.72052	1.8962174e-05
254.32155	1.8762764e-05
254.92259	1.8565452e-05
255.52362	1.8370214e-05
256.12465	1.817703e-05
256.72568	1.7985877e-05
257.32672	1.7796734e-05
257.92775	1.7609581e-05
258.52878	1.7424395e-05
259.12981	1.7241157e-05
259.73084	1.7059846e-05
260.33188	1.6880442e-05
260.93291	1.6702924e-05
261.53394	1.6527273e-05
262.13497	1.635347e-05
262.736	1.6181494e-05
263.33704	1.6011326e-05
263.93807	1.5842948e-05
264.5391	1.5676341e-05
265.14013	1.5511486e-05
265.74117	1.5348364e-05
266.3422	1.5186958e-05
266.94323	1.502725e-05
267.54426	1.486922e-05
268.14529	1.4712853e-05
268.74633	1.455813e-05
269.34736	1.4405034e-05
269.94839	1.4253548e-05
270.54942	1.4103655e-05
271.15046	1.3955339e-05
271.75149	1.3808582e-05
272.35252	1.3663369e-05
272.95355	1.3519682e-05
273.55458	1.3377507e-05
274.15562	1.3236827e-05
274.75665	1.3097626e-05
275.35768	1.2959889e-05
275.95871	1.28236e-05
276.55975	1.2688745e-05
277.16078	1.2555308e-05
277.76181	1.2423274e-05
278.36284	1.2292629e-05
278.96387	1.2163358e-05
279.56491	1.2035446e-05
280.16594	1.1908879e-05
280.76697	1.1783643e-05
281.368	1.1659724e-05
281.96903	1.1537108e-05
282.57007	1.1415782e-05
283.1711	1.1295732e-05
283.77213	1.1176944e-05
284.37316	1.1059405e-05
284.9742	1.0943102e-05
285.57523	1.0828023e-05
286.17626	1.0714153e-05
286.77729	1.0601481e-05
287.37832	1.0489994e-05
287.97936	1.037968e-05
288.58039	1.0270525e-05
289.18142	1.0162519e-05
289.78245	1.0055648e-05
290.38349	9.9499008e-06
290.98452	9.8452658e-06
291.58555	9.7417313e-06
292.18658	9.6392856e-06
292.78761	9.5379171e-06
293.38865	9.4376147e-06
293.98968	9.3383671e-06
294.59071	9.2401632e-06
295.19174	9.142992e-06
295.79277	9.0468427e-06
296.39381	8.9517045e-06
296.99484	8.8575668e-06
