# ---------------- Conditional Probability -------------------
# INPUT x_a: 13 Å | x_b: 26 Å | x_0: 50 Å
# INPUT kbT: 0.59616108  |  Ks: 10
# INPUT Double-Well PMF fit-params => depth: -0.4942281975503514 | bias: 0.0056908293472983 | x_offset: -20.00496195481475 | x_scale: 0.1939353082825816 | phi_offset: 0.0529141095212163 | phi_scale: 0.4804066547625805
# OUTPUT Cond Prob Time Instants (sec): [ 0.000231, 0.000232, 0.000233, 0.000234, 0.000235, 0.00024 ]
# ---------------------------------------------------------
X	COND_PROB_0	COND_PROB_1	COND_PROB_2	COND_PROB_3	COND_PROB_4	COND_PROB_5
14.707070707070708	0.09505838266693770499	0.15354633074227134257	0.22784369703846947484	0.29209191360876519606	0.3340949505900507157	0.38490910382771565383
14.83838383838384	0.11118837257542525505	0.17311474995149629562	0.2504229120225238979	0.3159208254243574292	0.3579815348915661853	0.40775245456170847798
14.96969696969697	0.12376405439482394366	0.18670847060642621046	0.2642053875122346108	0.3287646491522889544	0.36959370591714013098	0.4169687633546144583
15.1010101010101	0.13200828367521798637	0.19355711813960137269	0.26849954805364681794	0.33006998538719085608	0.36850767828375631535	0.41234862346436585467
15.232323232323232	0.13569602568707741227	0.19369820290625247819	0.26370402185796707343	0.3205752785519560559	0.35569950230351965093	0.39517817617615848462
15.363636363636363	0.1351069010515713116	0.18786519886119676757	0.2511163012085278181	0.30205326926364072803	0.333245616506217593	0.3678910032986537818
15.494949494949495	0.13090006560507794754	0.1772716672473148947	0.23261031492150572114	0.27690514332265385108	0.30386734603966729883	0.3335597250136319672
15.626262626262626	0.12395223436629653718	0.16335675833988474567	0.21027640633681360608	0.24772123796433339432	0.27044650279048560135	0.29536687987892357927
15.757575757575758	0.11519927856238089233	0.14755279888208199969	0.18610710886630352208	0.21690824513918858767	0.2356211242996176549	0.2561726071913244396
15.88888888888889	0.10551074153863282173	0.13111513173122809707	0.1617802897636703665	0.1864420082284029394	0.20152405779645811014	0.21824428487339157229
16.02020202020202	0.095610799920194951456	0.1150283673817789218	0.1385534254081950626	0.1577581346829873257	0.16967493258796042869	0.18315564970802695744
16.151515151515152	0.08604475664708712639	0.09998148206523429086	0.1172528893274562899	0.13175680596085542722	0.14099694113294938374	0.15182073360449378678
16.282828282828284	0.077180913738576564366	0.08639198937732537063	0.09832690428212585277	0.1088810704463402014	0.115911952960221562745	0.12460969960149696404
16.414141414141415	0.06923438459966946946	0.07445679959414894975	0.08192936979470966727	0.08922779364098902107	0.094468419042254634146	0.10149611720620644281
16.545454545454547	0.062300585992650994445	0.0642111958017873505	0.068008905535855561607	0.07266040210858026072	0.076468320326691251307	0.082199204508124124535
16.67676767676768	0.056389549923582228834	0.055583743247130519937	0.05638740999081682431	0.058905382952032307105	0.06157398858753030827	0.066301072273344685786
16.80808080808081	0.051455935682007916513	0.04844105965066278803	0.046821286802427180568	0.047625454341701657293	0.049387803441884629216	0.053332437176327666566
16.93939393939394	0.047422638646551677164	0.042620840828037599095	0.03904456880017012815	0.038469562653019253543	0.03950563998469514139	0.042828715134336497516
17.070707070707073	0.04419785654821563252	0.037954143193504677874	0.03279643497037346323	0.031103537435387368165	0.03154879652156760185	0.034362347343723587626
17.2020202020202	0.04168649826467354884	0.034279055756801546192	0.02783679284414661482	0.02522636349775926668	0.02518017783615252398	0.027558084998552745151
17.333333333333336	0.039797184240177606524	0.031448088069098281182	0.02395353890002297633	0.020576712651557596865	0.02011000374581767428	0.022097193622612503117
17.464646464646464	0.03844606883992122995	0.029331317053161309783	0.020964484062358826903	0.016933450707914948292	0.016095185502886834953	0.017715163811909282512
17.595959595959595	0.037558520033442873427	0.027816882977838016843	0.018716161626467950013	0.01411280172222005415	0.012935312293467903581	0.014196121704929328813
17.727272727272727	0.03706944808647536241	0.026809973048323457475	0.017081034979987504134	0.01196395301697050657	0.010467170884784063106	0.011365980470069894928
17.858585858585858	0.036922848007094463802	0.026231054236721063971	0.015954071463818539474	0.010364199085377772116	0.008558957272244639722	0.009085527937461805891
17.98989898989899	0.037070936066373274367	0.026013833390811147677	0.0152492530094095498715	0.009214243628476678679	0.0071048137185759855314	0.007244075011587919212
18.12121212121212	0.037473123020802193028	0.026103224202815335488	0.014896329252402480038	0.008433967234916622227	0.0060199882242878737145	0.005753932157667318907
18.252525252525253	0.038094969699742056524	0.02645346939283130718	0.014837951849102603669	0.007958778087386416806	0.0052367125600406575384	0.0045457736797989908706
18.383838383838384	0.038907205830318931294	0.027026484402864563	0.0150272300824860435005	0.007736555443454583823	0.0047007844698462307744	0.0035648398879953110494
18.515151515151516	0.03988485141735165251	0.027790440298256651221	0.015425693843688247115	0.0077251405052518930123	0.0043687857648167673383	0.0027678777760678445485
18.646464646464647	0.04100645463834652372	0.028718576880755911193	0.01600162393359679338	0.007890305869601094332	0.004205847638951028531	0.0021207059582588000725
18.77777777777778	0.042253445720101701992	0.029788224076619015182	0.01672870000966602879	0.008204129348691874377	0.0041838726493576139197	0.0015962930790827722609
18.90909090909091	0.043609598450703756493	0.030980004646555463758	0.01758491582042363732	0.0086437017965908948165	0.0042801300461613620684	0.0011732509053945953206
19.04040404040404	0.045060587656755578685	0.03227719103517993108	0.018551715458207151642	0.009190106783217487013	0.0044761522519728055067	0.0008346582592012588061
19.171717171717173	0.046593629924429970852	0.03366519108108222545	0.019613310194698774695	0.009827619367218344403	0.004756872137479249609	0.0005671468898451153421
19.303030303030305	0.048197195350386271702	0.035131140406215159537	0.020756141878323912239	0.010543080528521913189	0.0051099519565108083674	0.00036019393040602118275
19.434343434343436	0.04986077922331472942	0.03666358260159132183	0.021968464905226758144	0.011325412179184559632	0.0055252646598205805244	0.00020557721902447758475
19.565656565656568	0.051574723973417241022	0.038252221549314928784	0.023240024188443794158	0.01216524489840272237	0.0059944966757460114616	9.695945072022215909e-05
19.696969696969695	0.053330083263334864154	0.039887733195323872153	0.024561811252907467036	0.01305463663743810112	0.0065108482040479728084	2.9575041150170278397e-05
19.82828282828283	0.055118521518205043254	0.041561626666196149667	0.025925884533802972313	0.0139868656797649732	0.0070688127674320724264	0.0
19.95959595959596	0.05693224360288849223	0.043266146955912945157	0.027325243358493115585	0.014956285368792425132	0.0076640224745510122082	5.9903213334072098688e-06
20.090909090909093	0.05876395060581702825	0.044994213410847214926	0.028753747956796946362	0.015958231634118814471	0.008293149343130527648	4.6378672973737744094e-05
20.22222222222222	0.06060681890408436958	0.046739390076822395947	0.030206080375944871001	0.01698897738871620349	0.008953856355100347902	0.000121022755573294984967
20.353535353535356	0.062454500846352160558	0.048495885666508739472	0.031677743457554521894	0.018045730568129733658	0.009644794837104075868	0.00023080181940904950854
20.484848484848484	0.06430114660203369571	0.050258582592210522967	0.033165097228108581507	0.019126675119957663835	0.010365647467545726933	0.00037766066245659256762
