# ---------------- Conditional Probability -------------------
# INPUT x_a: 12 Å | x_b: 26 Å | x_0: 10 Å
# INPUT kbT: 0.59616108  |  Ks: 10
# INPUT Double-Well PMF fit-params => depth: -0.4942281975503514 | bias: 0.0056908293472983 | x_offset: -20.00496195481475 | x_scale: 0.1939353082825816 | phi_offset: 0.0529141095212163 | phi_scale: 0.4804066547625805
# OUTPUT Cond Prob Time Instants (sec): [ 1.05e-05, 1.1e-05, 1.2e-05, 1.3e-05, 2e-05 ]
# ---------------------------------------------------------
X	COND_PROB_0	COND_PROB_1	COND_PROB_2	COND_PROB_3	COND_PROB_4
14.545454545454545	0.45911807895503218386	0.42252181971294516113	0.3782175789567761169	0.35546480059913962445	0.33108350312913907698
14.686868686868687	0.48312537024402455788	0.44988201024400416368	0.41001297638585016856	0.3897707255097828717	0.36856826750812338335
14.828282828282829	0.49318828426905021695	0.46360430318445200077	0.42857588678491498823	0.41107364408367723214	0.39334059487904118486
14.969696969696969	0.4883758754520564742	0.46241818313139774774	0.43218661261921450273	0.4173996014059245702	0.40310458866292326404
15.11111111111111	0.469584607144066579	0.4469221827048837059	0.42104958446820517893	0.40872994849595539786	0.39755913568982292693
15.252525252525253	0.43930629979737800296	0.41938831648113744418	0.39714605823408752837	0.38688135871034508311	0.3783125142695876471
15.393939393939394	0.40106529672516273968	0.3832172704726936314	0.36371314635525014183	0.35499835445445894445	0.3483920089547768525
15.535353535353535	0.35871090350362107603	0.34222991734033708682	0.32453411050166748624	0.31684290787825364336	0.31153263502393611833
15.676767676767676	0.31577067564095121264	0.30000433683322701782	0.28325386376458546218	0.27609776276404584907	0.27146503762464230044
15.818181818181818	0.27501188788944743656	0.2594120331568220626	0.24288178481459752478	0.23585034095869718867	0.23137545717108093413
15.959595959595958	0.23826135214027911814	0.2224105791430522042	0.20554841673552077817	0.19832909452318001837	0.19361631844436822326
16.1010101010101	0.20644635949294151991	0.19006118446821456159	0.17249211636875410309	0.16487265359763585238	0.15965321801779725131
16.242424242424242	0.17977270333008110797	0.16269031186002972659	0.14419896755586995248	0.13605745478556649657	0.13017699750648719506
16.383838383838384	0.15795230694609603669	0.14010842169955914999	0.12060977529461142046	0.111898084026569262025	0.10529566455989490792
16.525252525252526	0.14041667187325927833	0.121820797992841419	0.10132742286644184043	0.09205267020141531239	0.084737300247254399184
16.666666666666664	0.12648332806142946789	0.10719559432008409064	0.08578702866569414425	0.075994236814621993615	0.06802292366810861296
16.80808080808081	0.11546753652827165522	0.095579351955859631344	0.073376511414096635144	0.063134124092390915226	0.054593531446915806875
16.949494949494948	0.106746201036621604625	0.086365425878331277684	0.06351098771711875475	0.052899766704410881624	0.043892155433240940796
17.09090909090909	0.09978659245435368007	0.07902697854881547309	0.05567141342143931806	0.04477653190557154729	0.03540974862386836646
17.232323232323232	0.094152463339199746645	0.073126660520545245457	0.049418981351441778818	0.038324787379869078044	0.028705633906890081276
17.373737373737374	0.0894975499033256925	0.06831284605465968468	0.044394972992591411672	0.033181799781294332966	0.023411994341377826534
17.515151515151516	0.085553341472024202434	0.064309359873850411886	0.0403130743500483712	0.029055516142829630483	0.019229510251862995448
17.656565656565657	0.082115320358768876207	0.060903034467696247263	0.03694867594754788067	0.025714850318608521768	0.01591889470873773097
17.7979797979798	0.07902993317865254021	0.057931512626699694447	0.03412777489800631507	0.02297920744189597979	0.013291206055501023858
17.939393939393938	0.076183302142411036845	0.05527244262444313361	0.031716810171712689672	0.020708681510894188291	0.011198504262509027964
18.08080808080808	0.07349195646522849015	0.052834458233513622783	0.029613971469141768749	0.018795550409411781964	0.009525581648769420407
18.22222222222222	0.070895487119824987396	0.05054993081362800457	0.027742080063628081275	0.017157229630429528697	0.00818300888756994236
18.363636363636363	0.06835086530595905647	0.04836929352519521584	0.026042920613156438605	0.015730608388831288787	0.007101476565076556734
