# --------- Imposed PMF (with Highest Ks) for Effect of Ks on PMF_RE -----------
# INPUT TAG: DEMO-ASYMMETRIC | param-file: "results-theory/demo/demo-asymm.params.txt"
# INPUT KbT: 0.59616108
# INPUT Ks: 2.9808054  (5.0000 KbT/[x]^2)
# INPUT fit-params => depth: -0.44, bias: 0.065, x_offset: 0.0, x_scale: 0.1, phi_offset: 0.0, phi_scale: 1.0
# -----------------------------------------------
X	PMF_IM
-20.597351615275507	-1.1489714251288403
-20.560786596515282	-1.168656986467046
-20.52422157775506	-1.1882804130712397
-20.487656558994836	-1.207841147344769
-20.451091540234614	-1.2273386170561142
-20.41452652147439	-1.2467722350350856
-20.377961502714168	-1.266141398867139
-20.341396483953943	-1.2854454905859187
-20.304831465193722	-1.3046838763644522
-20.268266446433497	-1.3238559062050794
-20.231701427673276	-1.3429609136287557
-20.19513640891305	-1.3619982153636505
-20.158571390152826	-1.380967111033683
-20.122006371392605	-1.3998668828473086
-20.08544135263238	-1.4186967952868037
-20.04887633387216	-1.437456094798796
-20.012311315111933	-1.4561440094859224
-19.975746296351712	-1.4747597488008486
-19.939181277591487	-1.4933025032422844
-19.902616258831266	-1.5117714440542662
-19.86605124007104	-1.5301657229288266
-19.82948622131082	-1.5484844717125603
-19.792921202550595	-1.5667268021181435
-19.75635618379037	-1.5848918054408148
-19.71979116503015	-1.6029785522810653
-19.683226146269924	-1.6209860922737331
-19.646661127509702	-1.6389134538245556
-19.610096108749477	-1.656759643854774
-19.573531089989256	-1.6745236475544958
-19.53696607122903	-1.6922044281459265
-19.50040105246881	-1.7098009266567504
-19.463836033708585	-1.7273120617052669
-19.427271014948364	-1.7447367292974618
-19.39070599618814	-1.762073802637385
-19.354140977427917	-1.7793221319517005
-19.317575958667693	-1.7964805443293168
-19.281010939907468	-1.8135478435771324
-19.244445921147246	-1.8305228100930064
-19.20788090238702	-1.847404200757068
-19.1713158836268	-1.8641907488422131
-19.134750864866575	-1.8808811639453051
-19.098185846106354	-1.8974741319398574
-19.06162082734613	-1.9139683149516749
-19.025055808585908	-1.9303623513583394
-18.988490789825683	-1.946654855814267
-18.95192577106546	-1.962844419301766
-18.915360752305237	-1.9789296092103066
-18.87879573354501	-1.9949089694444955
-18.84223071478479	-2.010781020562354
-18.805665696024565	-2.0265442599453105
-18.769100677264344	-2.0421971620008215
-18.73253565850412	-2.0577381783993176
-18.695970639743898	-2.073165738346451
-18.659405620983673	-2.0884782488920552
-18.62284060222345	-2.1036740952771136
-18.586275583463227	-2.11875164131998
-18.549710564703005	-2.1337092298428857
-18.51314554594278	-2.1485451831403504
-18.476580527182556	-2.1632578034902
-18.440015508422334	-2.1778453737087644
-18.40345048966211	-2.192306157750992
-18.366885470901888	-2.206638401356748
-18.330320452141663	-2.220840332744357
-18.293755433381442	-2.2349101633519872
-18.257190414621217	-2.2488460886281607
-18.220625395860996	-2.2626462888718937
-18.18406037710077	-2.2763089301233377
-18.14749535834055	-2.2898321651054885
-18.110930339580324	-2.303214134217418
-18.0743653208201	-2.3164529665796927
-18.03780030205988	-2.3295467811320485
-18.001235283299653	-2.3424936877836338
-17.964670264539432	-2.355291788615919
-17.928105245779207	-2.3679391791382596
-17.891540227018986	-2.3804339495957163
-17.85497520825876	-2.392774186329141
-17.81841018949854	-2.4049579731866624
-17.781845170738315	-2.416983392986278
-17.745280151978093	-2.428848529028508
-17.70871513321787	-2.4405514666582304
-17.672150114457644	-2.4520902948746097
-17.635585095697422	-2.4634631079875438
-17.599020076937197	-2.4746680073195786
-17.562455058176976	-2.485703102951043
-17.52589003941675	-2.4965665155070216
-17.48932502065653	-2.507256377983702
-17.452760001896305	-2.5177708376120704
-17.416194983136084	-2.5281080577564787
-17.37962996437586	-2.538266219845269
-17.343064945615637	-2.5482435253307925
-17.306499926855412	-2.558038197675821
-17.269934908095188	-2.567648484362847
-17.233369889334966	-2.5770726589232495
-17.19680487057474	-2.5863090229826375
-17.16023985181452	-2.5953559083184587
-17.123674833054295	-2.6042116789262653
-17.087109814294074	-2.612874733090408
-17.05054479553385	-2.6213435054550867
-17.013979776773628	-2.6296164690913537
-16.977414758013403	-2.6376921375556837
-16.94084973925318	-2.6455690669356984
-16.904284720492956	-2.6532458578782347
-16.86771970173273	-2.660721157595177
-16.83115468297251	-2.667993661842294
-16.794589664212285	-2.675062116866327
-16.758024645452064	-2.6819253213153926
-16.72145962669184	-2.688582128108094
-16.684894607931618	-2.6950314462562925
-16.648329589171393	-2.7012722426370215
-16.61176457041117	-2.707303543708587
-16.575199551650947	-2.7131244371665537
-16.538634532890725	-2.718734073534585
-16.5020695141305	-2.7241316676862644
-16.465504495370276	-2.7293165002931215
-16.428939476610054	-2.734287919195145
-16.39237445784983	-2.7390453406894273
-16.355809439089608	-2.743588250733473
-16.319244420329383	-2.7479162060594815
-16.282679401569162	-2.7520288351962883
-16.246114382808937	-2.755925839395876
-16.209549364048712	-2.759606993461677
-16.17298434528849	-2.76307214647603
-16.13641932652827	-2.7663212224246734
-16.099854307768044	-2.7693542207161075
-16.06328928900782	-2.7721712165944647
-16.0267242702476	-2.7747723614441706
-15.990159251487373	-2.7771578829858137
-15.953594232727152	-2.779328085362198
-15.917029213966927	-2.7812833491144002
-15.880464195206706	-2.7830241310478603
-15.843899176446481	-2.7845509639886457
-15.807334157686258	-2.7858644564308204
-15.770769138926035	-2.7869652920756676
-15.734204120165812	-2.787854229264196
-15.697639101405588	-2.788532100304617
-15.661074082645365	-2.7889998106966103
-15.624509063885142	-2.789258338254748
-15.587944045124917	-2.7893087321335357
-15.551379026364696	-2.7891521117569105
-15.514814007604471	-2.7887896656553246
-15.47824898884425	-2.788222650213631
-15.441683970084025	-2.787452388333412
-15.405118951323802	-2.7864802680134675
-15.368553932563579	-2.785307740852457
-15.331988913803356	-2.783936320477829
-15.295423895043132	-2.782367580905283
-15.25885887628291	-2.780603154833252
-15.222293857522686	-2.778644731876956
-15.185728838762461	-2.776494056746558
-15.14916382000224	-2.7741529273743524
-15.112598801242015	-2.7716231929955235
-15.076033782481794	-2.7689067521874606
-15.039468763721569	-2.7660055508723858
-15.002903744961348	-2.76292158028809
-14.966338726201123	-2.759656874931691
-14.9297737074409	-2.756213510481045
-14.893208688680676	-2.7525936016986137
-14.856643669920453	-2.7487993003223954
-14.82007865116023	-2.744832792948471
-14.783513632400005	-2.7406962989095933
-14.746948613639784	-2.7363920681541916
-14.71038359487956	-2.731922379129954
-14.673818576119338	-2.727289536676098
-14.637253557359113	-2.722495869928193
-14.600688538598892	-2.7175437302393153
-14.564123519838667	-2.712435489121168
-14.527558501078444	-2.70717353620849
-14.49099348231822	-2.70176027725008
-14.454428463557997	-2.696198132129448
-14.417863444797774	-2.6904895329179754
-14.38129842603755	-2.6846369219632003
-14.344733407277328	-2.6786427500148813
-14.308168388517103	-2.6725094743908917
-14.271603369756882	-2.6662395571852597
-14.235038350996657	-2.6598354635201393
-14.198473332236436	-2.65329965984348
-14.16190831347621	-2.6466346122739175
-14.125343294715988	-2.6398427849942516
-14.088778275955764	-2.6329266386946677
-14.052213257195541	-2.6258886290666945
-14.015648238435318	-2.618731205348752
-13.979083219675093	-2.611456808923926
-13.942518200914872	-2.604067871970504
-13.905953182154647	-2.596566816165594
-13.869388163394426	-2.58895605144204
-13.832823144634201	-2.5812379747987513
-13.79625812587398	-2.573414969164311
-13.759693107113755	-2.5654894023137094
-13.723128088353532	-2.5574636258379315
-13.686563069593308	-2.549339974165905
-13.649998050833085	-2.5411207636383732
-13.613433032072862	-2.532808291633022
-13.57686801331264	-2.524404835740178
-13.540302994552416	-2.5159126529883014
-13.503737975792191	-2.5073339791183797
-13.46717295703197	-2.4986710279063553
-13.430607938271745	-2.4899259905325284
-13.394042919511524	-2.4811010349969416
-13.357477900751299	-2.4721983055796377
-13.320912881991076	-2.4632199223446385
-13.284347863230852	-2.4541679806864973
-13.24778284447063	-2.445044550918239
-13.211217825710406	-2.4358516778993784
-13.174652806950183	-2.4265913807028556
-13.13808778818996	-2.4172656523195903
-13.101522769429735	-2.40787645939936
-13.064957750669514	-2.3984257420267157
-13.028392731909289	-2.388915413530694
-12.991827713149068	-2.379347360326969
-12.955262694388843	-2.3697234417912134
-12.91869767562862	-2.3600454901623498
-12.882132656868396	-2.3503153104744725
-12.845567638108173	-2.340534680516115
-12.80900261934795	-2.3307053508157067
-12.772437600587727	-2.320829044651917
-12.735872581827504	-2.3109074580877342
-12.69930756306728	-2.3009422600270812
-12.662742544307058	-2.290935092292819
-12.626177525546833	-2.2808875697249635
-12.58961250678661	-2.2708012802980857
-12.553047488026387	-2.2606777852567155
-12.516482469266164	-2.250518619267787
-12.47991745050594	-2.240325290589032
-12.443352431745717	-2.2300992812523663
-12.406787412985494	-2.219842047261281
-12.370222394225271	-2.209555018801312
-12.333657375465048	-2.1992396004626875
-12.297092356704825	-2.18889717147425
-12.260527337944602	-2.178529085947852
-12.223962319184377	-2.168136673132368
-12.187397300424154	-2.1577212376765758
-12.15083228166393	-2.1472840599001146
-12.114267262903708	-2.136826396071832
-12.077702244143484	-2.1263494786948063
-12.041137225383261	-2.1158545167973783
-12.004572206623038	-2.10534269622957
-11.968007187862815	-2.094815179964254
-11.931442169102592	-2.0842731084025345
-11.894877150342369	-2.073717599682734
-11.858312131582146	-2.063149749992515
-11.821747112821921	-2.0525706338835756
-11.785182094061698	-2.041981304588507
-11.748617075301475	-2.0313827943392866
-11.712052056541252	-2.020776114687051
-11.675487037781028	-2.0101622568227016
-11.638922019020805	-1.9995421918979492
-11.602357000260582	-1.988916871346487
-11.56579198150036	-1.9782872272048906
-11.529226962740136	-1.9676541724329757
-11.492661943979913	-1.9570186012332782
-11.45609692521969	-1.946381389369387
-11.419531906459465	-1.9357433944828728
-11.382966887699242	-1.9251054564085497
-11.346401868939019	-1.9144683974878594
-11.309836850178796	-1.9038330228801394
-11.273271831418572	-1.8932001208716016
-11.23670681265835	-1.8825704631818219
-11.200141793898126	-1.8719448052675682
-11.163576775137903	-1.8613238866238346
-11.12701175637768	-1.850708431081896
-11.090446737617457	-1.840099147104298
-11.053881718857234	-1.8294967280766266
-11.017316700097009	-1.8189018525959701
-10.980751681336786	-1.8083151847559626
-10.944186662576563	-1.7977373744283305
-10.90762164381634	-1.787169057540858
-10.871056625056116	-1.7766108563516998
-10.834491606295893	-1.7660633797199894
-10.79792658753567	-1.7555272233726846
-10.761361568775447	-1.7450029701675904
-10.724796550015224	-1.7344911903525642
-10.688231531255001	-1.7239924418208112
-10.651666512494778	-1.7135072703623
-10.615101493734553	-1.7030362099112568
-10.57853647497433	-1.6925797827897087
-10.541971456214107	-1.682138499947105
-10.505406437453884	-1.6717128611959877
-10.46884141869366	-1.6613033554437193
-10.432276399933437	-1.6509104609202723
-10.395711381173214	-1.6405346454021026
-10.359146362412991	-1.6301763664321074
-10.322581343652768	-1.6198360715356945
-10.286016324892545	-1.6095141984329675
-10.249451306132322	-1.5992111752470834
-10.212886287372097	-1.588927420708781
-10.176321268611874	-1.57866334435711
-10.13975624985165	-1.5684193467364187
-10.103191231091428	-1.5581958195896097
-10.066626212331204	-1.5479931460477043
-10.030061193570981	-1.5378117008157561
-9.993496174810758	-1.527651850355172
-9.956931156050535	-1.5175139530624402
-9.920366137290312	-1.5073983594443445
-9.883801118530089	-1.4973054122896974
-9.847236099769866	-1.4872354468376312
-9.810671081009641	-1.4771887909424972
-9.774106062249418	-1.4671657652354189
-9.737541043489195	-1.4571666832825532
-9.700976024728972	-1.4471918517400912
-9.664411005968748	-1.4372415705060653
-9.627845987208525	-1.4273161328690007
-9.591280968448302	-1.4174158256534566
-9.55471594968808	-1.4075409293625296
-9.518150930927856	-1.3976917183173316
-9.481585912167633	-1.3878684607935228
-9.44502089340741	-1.3780714191549421
-9.408455874647187	-1.368300849984375
-9.371890855886962	-1.3585570042115132
-9.335325837126739	-1.348840127238169
-9.298760818366516	-1.3391504590607621
-9.262195799606292	-1.3294882343901673
-9.22563078084607	-1.3198536827689367
-9.189065762085846	-1.3102470286859702
-9.152500743325623	-1.3006684916886644
-9.1159357245654	-1.2911182864925954
-9.079370705805177	-1.2815966230887887
-9.042805687044954	-1.2721037068486107
-9.00624066828473	-1.2626397386263288
-8.969675649524506	-1.2532049148594013
-8.933110630764283	-1.2437994276665287
-8.89654561200406	-1.2344234649435022
-8.859980593243836	-1.2250772104569223
-8.823415574483613	-1.2157608439358012
-8.78685055572339	-1.2064745411611082
-8.750285536963167	-1.1972184740533036
-8.713720518202944	-1.1879928107578794
-8.677155499442721	-1.1787977157289808
-8.640590480682498	-1.1696333498111293
-8.604025461922275	-1.1604998703190779
-8.56746044316205	-1.1513974311158617
-8.530895424401827	-1.1423261826890827
-8.494330405641604	-1.1332862722254162
-8.45776538688138	-1.124277843683464
-8.421200368121157	-1.115301037864899
-8.384635349360934	-1.1063559924840114
-8.348070330600711	-1.0974428422356408
-8.311505311840488	-1.088561718861558
-8.274940293080265	-1.0797127512153226
-8.238375274320042	-1.0708960653256394
-8.201810255559819	-1.0621117844582646
-8.165245236799594	-1.0533600291764842
-8.12868021803937	-1.0446409174001927
-8.092115199279148	-1.035954564463611
-8.055550180518924	-1.0273010831716696
-8.018985161758701	-1.0186805838550879
-7.982420142998478	-1.0100931744241783
-7.945855124238255	-1.0015389604214062
-7.909290105478032	-0.9930180450727283
-7.872725086717809	-0.9845305293377422
-7.836160067957586	-0.9760765119586742
-7.799595049197363	-0.9676560895082262
-7.763030030437138	-0.9592693564363106
-7.726465011676915	-0.9509164051157059
-7.689899992916692	-0.9425973258866411
-7.6533349741564685	-0.93431220710035
-7.616769955396245	-0.9260611351616037
-7.580204936636022	-0.9178441945702683
-7.543639917875799	-0.9096614679618721
-7.507074899115576	-0.9015130361472451
-7.470509880355353	-0.8933989781512323
-7.43394486159513	-0.8853193712504892
-7.397379842834907	-0.8772742910104182
-7.360814824074682	-0.8692638113212238
-7.324249805314459	-0.8612880044331372
-7.287684786554236	-0.853346940990812
-7.2511197677940125	-0.8454406900669167
-7.214554749033789	-0.8375693191949528
-7.177989730273566	-0.8297328944012858
-7.141424711513343	-0.821931480236447
-7.10485969275312	-0.8141651398056883
-7.068294673992897	-0.8064339347988353
-7.031729655232674	-0.7987379255194245
-6.995164636472451	-0.7910771709131773
-6.958599617712226	-0.7834517285957937
-6.922034598952003	-0.7758616548800984
-6.88546958019178	-0.7683070048025524
-6.8489045614315565	-0.7607878321491409
-6.812339542671333	-0.7533041894806585
-6.77577452391111	-0.7458561281573884
-6.739209505150887	-0.7384436983632202
-6.702644486390664	-0.7310669491291876
-6.666079467630441	-0.7237259283564585
-6.629514448870218	-0.7164206828387784
-6.592949430109995	-0.7091512582844031
-6.556384411349772	-0.7019176993374903
-6.519819392589547	-0.6947200495990064
-6.483254373829324	-0.6875583516471361
-6.4466893550691005	-0.6804326470572043
-6.410124336308877	-0.6733429764211365
-6.373559317548654	-0.6662893793664559
-6.336994298788431	-0.6592718945748284
-6.300429280028208	-0.6522905598001765
-6.263864261267985	-0.6453454118863587
-6.227299242507762	-0.6384364867844324
-6.190734223747539	-0.6315638195695054
-6.154169204987316	-0.6247274444571906
-6.117604186227091	-0.6179273948196655
-6.081039167466868	-0.6111637032013545
-6.0444741487066445	-0.6044364013342342
-6.007909129946421	-0.5977455201527745
-5.971344111186198	-0.5910910898085215
-5.934779092425975	-0.5844731396843372
-5.898214073665752	-0.5778916984082912
-5.861649054905529	-0.5713467938672199
-5.825084036145306	-0.5648384532199673
-5.788519017385083	-0.5583667029102978
-5.75195399862486	-0.5519315686795025
-5.715388979864635	-0.5455330755787002
-5.678823961104412	-0.5391712479808405
-5.6422589423441885	-0.532846109592414
-5.605693923583965	-0.526557683464881
-5.569128904823742	-0.5203059920058161
-5.532563886063519	-0.5140910569897893
-5.495998867303296	-0.507912899568969
-5.459433848543073	-0.5017715402834736
-5.42286882978285	-0.4956669990714633
-5.386303811022627	-0.4895992952789884
-5.349738792262404	-0.48356844766957713
-5.313173773502179	-0.47757447443361173
-5.276608754741956	-0.47161739319744184
-5.2400437359817325	-0.46569722103228905
-5.203478717221509	-0.45981397446291983
-5.166913698461286	-0.45396766947609757
-5.130348679701063	-0.4481583215288286
-5.09378366094084	-0.44238594555638383
-5.057218642180617	-0.43665055598012936
-5.020653623420394	-0.43095216671514797
-4.984088604660171	-0.425290791177662
-4.947523585899948	-0.41966644229226924
-4.910958567139723	-0.4140791324989818
-4.8743935483795	-0.4085288737600911
-4.8378285296192765	-0.4030156775668353
-4.801263510859053	-0.3975395549459028
-4.76469849209883	-0.39210051646575633
-4.728133473338607	-0.3866985722427801
-4.691568454578384	-0.38133373194727554
-4.655003435818161	-0.37600600480927193
-4.618438417057938	-0.3707153996241923
-4.581873398297713	-0.3654619247583542
-4.545308379537492	-0.3602455881543196
-4.508743360777267	-0.3550663973360848
-4.472178342017045	-0.349924359414134
-4.4356133232568205	-0.3448194810903345
-4.399048304496599	-0.3397517686626981
-4.362483285736374	-0.33472122802999094
-4.325918266976153	-0.32972786469622084
-4.289353248215928	-0.32477168377497134
-4.252788229455703	-0.3198526899936153
-4.216223210695482	-0.31497088769739273
-4.179658191935257	-0.31012628085336175
-4.143093173175036	-0.3053188730542197
-4.106528154414811	-0.3005486675220033
-4.069963135654589	-0.2958156671116692
-4.0333981168943644	-0.2911198743145507
-3.996833098134143	-0.2864612912616952
-3.9602680793739182	-0.2818399197270918
-3.923703060613697	-0.27725576113078065
-3.887138041853472	-0.2727088165418493
-3.850573023093247	-0.26819908668132336
-3.814008004333026	-0.26372657192494364
-3.777442985572801	-0.25929127230583865
-3.7408779668125796	-0.25489318751709245
-3.7043129480523547	-0.2505323169142061
-3.6677479292921333	-0.2462086595174627
-3.6311829105319084	-0.2419222140141813
-3.594617891771687	-0.2376729787608848
-3.5580528730114622	-0.23346095178535894
-3.521487854251241	-0.22928613078862234
-3.484922835491016	-0.22514851314679188
-3.448357816730791	-0.22104809591287128
-3.41179279797057	-0.21698487581842524
-3.375227779210345	-0.2129588492751778
-3.3386627604501236	-0.20897001237651838
-3.3020977416898987	-0.20501836089890985
-3.2655327229296773	-0.2011038903032176
-3.2289677041694524	-0.1972265957359473
-3.192402685409231	-0.19338647203039855
-3.1558376666490062	-0.18958351370772766
-3.119272647888785	-0.1858177149779385
-3.08270762912856	-0.18208906974077196
-3.046142610368335	-0.17839757158653016
-3.009577591608114	-0.17474321379680613
-2.973012572847889	-0.17112598934514134
-2.9364475540876676	-0.16754589089759858
-2.8998825353274427	-0.16400291081325155
-2.8633175165672213	-0.16049704114460633
-2.8267524978069964	-0.15702827363793279
-2.790187479046775	-0.15359659973352513
-2.75362246028655	-0.1502020105658862
-2.717057441526329	-0.14684449696382765
-2.680492422766104	-0.1435240494505039
-2.643927404005879	-0.14024065824336202
-2.6073623852456578	-0.1369943132540257
-2.570797366485433	-0.1337850040880919
-2.5342323477252116	-0.13061272004486563
-2.4976673289649867	-0.12747745011701342
-2.4611023102047653	-0.12437918299014829
-2.4245372914445404	-0.12131790704233403
-2.387972272684319	-0.1182936103435267
-2.351407253924094	-0.11530628065493295
-2.314842235163873	-0.11235590542830443
-2.278277216403648	-0.10944247180515418
-2.241712197643423	-0.10656596661590502
-2.2051471788832018	-0.10372637637896456
-2.168582160122977	-0.10092368729972527
-2.1320171413627556	-0.09815788526949851
-2.0954521226025307	-0.0954289558643732
-2.0588871038423093	-0.09273688434400643
-2.0223220850820844	-0.09008165565033507
-1.985757066321863	-0.08746325440622806
-1.9491920475616382	-0.08488166491405304
-1.9126270288014169	-0.08233687115418506
-1.876062010041192	-0.07982885678343211
-1.839496991280967	-0.07735760513339848
-1.8029319725207458	-0.07492309920877178
-1.7663669537605209	-0.07252532168553232
-1.7298019350002996	-0.0701642549091053
-1.6932369162400747	-0.06783988089242549
-1.6566718974798533	-0.065552181313939
-1.6201068787196284	-0.06330113751552639
-1.583541859959407	-0.061086730500360883
-1.5469768411991822	-0.058908940930681525
-1.5104118224389609	-0.056767749125504516
-1.473846803678736	-0.05466313505825347
-1.437281784918511	-0.05259507835431813
-1.4007167661582898	-0.05056355828853857
-1.3641517473980649	-0.04856855378261286
-1.3275867286378435	-0.04661004340243203
-1.2910217098776187	-0.04468800535533643
-1.2544566911173973	-0.04280241748729833
-1.2178916723571724	-0.040953257280024954
-1.181326653596951	-0.0391405018479899
-1.1447616348367262	-0.037364127935378015
-1.1081966160765049	-0.03562411191296133
-1.07163159731628	-0.033920429774886886
-1.035066578556055	-0.0322530571353956
-0.9985015597958338	-0.03062196922545105
-0.9619365410356089	-0.029027140889295054
-0.9253715222753875	-0.027468546580916752
-0.8888065035151627	-0.025946160360440673
-0.8522414847549413	-0.024459955890437816
-0.8156764659947164	-0.023009906432141392
-0.7791114472344951	-0.021595984841591958
-0.7425464284742702	-0.020218163565687956
-0.7059814097140489	-0.018876414638152712
-0.669416390953824	-0.017570709675416678
-0.6328513721935991	-0.016301019872411383
-0.5962863534333778	-0.01506731599827257
-0.5597213346731529	-0.013869568391957587
-0.5231563159129315	-0.012707746957771967
-0.48659129715270666	-0.011581821160800856
-0.4500262783924853	-0.010491760022254402
-0.41346125963226044	-0.00943753211471465
-0.3768962408720391	-0.00841910555729287
-0.3403312221118142	-0.007436448010687386
-0.3037662033515929	-0.006489526672148487
-0.267201184591368	-0.005578308270343664
-0.2306361658311431	-0.004702759060127824
-0.19407114707092177	-0.0038628448172075875
-0.15750612831069688	-0.0030585308327114357
-0.12094110955047555	-0.002289781907655044
-0.08437609079025066	-0.0015565623473018436
-0.04781107203002932	-0.0008588359554232379
-0.011246053269804435	-0.00019656602844641074
0.0253189654904169	0.0004302846504952925
0.06188398425064179	0.0010217538176318305
0.09844900301086312	0.001577879734723704
0.135014021771088	0.002098701195351916
0.1715790405313129	0.0025842575313112853
0.20814405929153423	0.003034588619121765
0.24470907805175912	0.003449734886657757
0.28127409681198046	0.0038297373198863103
0.31783911557220534	0.004174637469734576
0.3544041343324267	0.004484477459066368
0.39096915309265157	0.004759299989790595
0.4275341718528729	0.004999148350084112
0.4640991906130978	0.005204066421744664
0.5006642093733191	0.005374098687669963
0.537229228133544	0.005509290239463316
0.5737942468937689	0.005609686785168225
0.6103592656539902	0.005675334657139523
0.6469242844142151	0.005706280820042987
0.6834893031744365	0.005702572878994179
0.7200543219346613	0.005664259087827987
0.7566193406948827	0.005591388357518629
0.7931843594551076	0.005484010264729511
0.8297493782153289	0.005342175060510121
0.8663143969755538	0.005165933679140476
0.9028794157357751	0.004955337747120083
0.939444434496	0.004710439592303021
0.9760094532562249	0.004431292253191464
1.0125744720164462	0.004117949488374273
1.0491394907766711	0.0037704657861267316
1.0857045095368925	0.0033888963741644505
1.1222695282971173	0.0029732972295615136
1.1588345470573387	0.0025237250888196054
1.1953995658175636	0.0020402374581180763
1.231964584577785	0.0015228926237159071
1.2685296033380098	0.0009717496625292655
1.3050946220982311	0.0003868684528799866
1.341659640858456	-0.00023169031458529434
1.3782246596186774	-0.0008838651257942128
1.4147896783789022	-0.001569593631977789
1.4513546971391271	-0.002288812638209086
1.4879197158993485	-0.0030414580917638282
1.5244847346595733	-0.0038274650702941806
1.5610497534197947	-0.004646767769813581
1.5976147721800196	-0.005499299492488491
1.634179790940241	-0.006384992634237383
1.6707448097004658	-0.007303778672133005
1.7073098284606871	-0.008255588151602414
1.743874847220912	-0.009240350673431635
1.7804398659811334	-0.010257994880554554
1.8170048847413582	-0.011308448444642768
1.8535699035015831	-0.012391638052479352
1.8901349222618045	-0.013507489392120233
1.9266999410220293	-0.014655927138840568
1.9632649597822507	-0.015836874940856838
1.9998299785424756	-0.017050255404830635
2.036394997302697	-0.018295990081141262
2.072960016062922	-0.01957399944893608
2.109525034823143	-0.020884202900940712
2.146090053583368	-0.022226518728043904
2.1826550723435894	-0.0236008641036299
2.2192200911038142	-0.025007155067683712
2.255785109864039	-0.026445306510641142
