X0	PMF_IM	SP_INTEGRAND	SP	PMF_RE
28.85056105610561	-2.820007299180675	0.008824022683891817	0.98806225877886422193	-2.553005482311467569
28.851743174317434	-2.819096867586287	0.008837508647286225	0.988045922022055767	-2.5520950507519200071
28.852925292529253	-2.818186301616589	0.008851017216626707	0.98802956029554833695	-2.5511844848242901447
28.854107410741076	-2.817275601833742	0.008864548424202937	0.9880131735574919638	-2.5502737850763359426
28.855289528952895	-2.8163647687997497	0.008878102302333256	0.98799676176597595045	-2.549362952083783097
28.856471647164717	-2.8154538030764353	0.00889167888336501	0.9879803248790306469	-2.5484519863997525516
28.85765376537654	-2.814542705225463	0.008905278199674148	0.98796386285462589605	-2.5475408885829834245
28.85883588358836	-2.8136314758083243	0.008918900283665435	0.98794737565067192175	-2.5466296592133825666
28.86001800180018	-2.812720115386335	0.008932545167772409	0.9879308632250192179	-2.5457182988255152693
28.861200120012	-2.8118086245206495	0.008946212884457159	0.9879143255354573272	-2.54480680799975926
28.862382238223823	-2.8108970037722343	0.00895990346621068	0.9878977625397168394	-2.5438951872960167406
28.863564356435646	-2.8099852537018952	0.008973616945552394	0.98788117419546772613	-2.5429834372677202403
28.864746474647465	-2.809073374870262	0.008987353355030389	0.98786456046031967393	-2.5420715584813907014
28.865928592859287	-2.8081613678377804	0.009001112727221452	0.9878479212918220842	-2.541159551486418899
28.867110711071106	-2.8072492331647303	0.00901489509473076	0.9878312566474642953	-2.5402474168596904758
28.86829282928293	-2.8063369714112034	0.009028700490192205	0.98781456648467513837	-2.539335155143917835
28.86947494749475	-2.8054245831371225	0.009042528946268048	0.9877978507608229375	-2.5384227669130232494
28.87065706570657	-2.80451206890223	0.009056380495649035	0.9877811094332162867	-2.5375102527261788484
28.871839183918393	-2.803599429266081	0.00907025517105445	0.98776434245910205156	-2.5365976131294804758
28.873021302130212	-2.8026866647880606	0.009084153005231877	0.9877475497956678119	-2.5356848487002713152
28.874203420342035	-2.801773776027361	0.009098074030957411	0.98773073140003941894	-2.5347719599819448144
28.875385538553857	-2.8008607635429983	0.009112018281035441	0.9877138872292829941	-2.533858947540983148
28.876567656765676	-2.7999476278938085	0.009125985788298626	0.9876970172404032633	-2.5329458119390808068
28.8777497749775	-2.799034369638431	0.009139976585608094	0.98768012139034455643	-2.532032553726859503
28.878931893189318	-2.798120989335335	0.00915399070585305	0.98766319963599036313	-2.531119173478078873
28.88011401140114	-2.7972074875427886	0.009168028181951135	0.9876462519341633328	-2.530205671728932841
28.881296129612963	-2.796293864818883	0.009182089046848065	0.98762927824162460855	-2.5292920490462989917
