# --------- Imposed PMF (with Highest Ks) for Effect of Ks on PMF_RE -----------
# INPUT TAG: SYMMETRIC_PMF-BARRIER_MID | param-file: "symm-barrier_mid.params.txt"
# INPUT KbT: 0.59616108
# INPUT Ks: 6.140459124  (10.3000 KbT/[x]^2)
# INPUT fit-params => depth: -0.44, bias: 0.0, x_offset: 0.0, x_scale: 1.0, phi_offset: 0.0, phi_scale: 1.0
# -----------------------------------------------
X	PMF_IM
-1.3530106718182902	1.8010452070699178861e-13
-1.3383835294202546	0.0013049253289942215877
-1.3237563870222189	0.005002530523039589545
-1.3091292446241833	0.010839282293668058184
-1.2945021022261478	0.018739064166686765565
-1.2798749598281123	0.028622576770359670637
-1.2652478174300767	0.04040786606204967385
-1.250620675032041	0.054010848158681332154
-1.2359935326340055	0.0693458234666398586
-1.22136639023597	0.086325973639188123836
-1.2067392478379344	0.10486383581418628986
-1.1921121054398989	0.12487174955537190058
-1.1774849630418633	0.14626227289580656004
-1.1628578206438278	0.16894856483676985238
-1.148230678245792	0.1928447325560524835
-1.1336035358477565	0.21786614240994851518
-1.118976393449721	0.24392969455752767883
-1.1043492510516855	0.27095406168088056954
-1.0897221086536497	0.29885989282323058974
-1.0750949662556142	0.32756998381296308326
-1.0604678238575787	0.35700941609157519816
-1.0458406814595431	0.38710566602342384994
-1.0312135390615076	0.41778868694109132383
-1.016586396663472	0.4489909662863385048
-1.0019592542654365	0.48064756024761500766
-0.9873321118674008	0.5126961082817828719
-0.9727049694693652	0.545076829854907569
-0.9580778270713297	0.57773250564582942013
-0.9434506846732941	0.61060844534176288167
-0.9288235422752585	0.64365244402164743104
-0.914196399877223	0.67681472897485602566
-0.8995692574791874	0.7100478986514257442
-0.8849421150811518	0.74330685528552649345
-0.8703149726831163	0.776548732577240396
-0.8556878302850807	0.80973281966970731926
-0.8410606878870451	0.84282048251660676285
-0.8264335454890096	0.8757750835970385514
-0.811806403090974	0.90856190081032411356
-0.7971792606929384	0.9411480462662890309
-0.7825521182949028	0.9735023855796292796
