X0	PMF_IM	SP_INTEGRAND	SP	PMF_RE
22.49997997997998	-2.0100036126583865	0.07504085543016122645	0.20941670338592413472	-1.1338574128329804488
22.50921921921922	-2.0180815391489237	0.074781430516006057964	0.20803986270239835425	-1.1359219391722568125
22.518458458458458	-2.02617649767071	0.074524027660107733534	0.20666777157596077119	-1.1379774655924354039
22.527697697697697	-2.0342882363488175	0.074268660395959448153	0.2053003927175153495	-1.1400237653062107258
22.536936936936936	-2.0424164993369387	0.07401534154783044202	0.20393768859574281231	-1.142060615259956065
22.546176176176175	-2.0505610267547203	0.07376408324380168121	0.20257962145001613531	-1.1440877961781864102
22.555415415415414	-2.0587215546242583	0.07351489691719236074	0.20122615330318313504	-1.1461050926149946899
22.564654654654653	-2.0668978148057313	0.07326779332168729124	0.19987724597419692994	-1.1481122929906432418
22.573893893893892	-2.0750895349321854	0.07302278253771775792	0.19853286109054874444	-1.1501091896315677683
22.58313313313313	-2.0832964383434582	0.07277987398053688367	0.19719296010056786255	-1.1520955788162720895
22.59237237237237	-2.091518244019251	0.07253907641036124449	0.1958575042855541711	-1.1540712608098220473
22.60161161161161	-2.0997546665113234	0.072300397941854153444	0.19452645477173035315	-1.1560360398969410312
22.610850850850852	-2.108005415874848	0.0720638460530251683	0.19319977254202463683	-1.1579897244205227376
22.620090090090088	-2.1162701975988707	0.071829427592784153456	0.19187741844770539778	-1.1599321268147307469
22.62932932932933	-2.1245487125359634	0.07159714879388753673	0.19055935321981921685	-1.1618630636341043122
22.638568568568566	-2.132840656830934	0.07136701527773392211	0.1892455374804791183	-1.1637823555803154462
22.64780780780781	-2.141145721848769	0.07113903207063051248	0.18793593175394351866	-1.165689827528715722
22.657047047047048	-2.149463594101626	0.070913203604608849495	0.18663049647755388363	-1.1675853085594322544
22.666286286286287	-2.1577939551750513	0.0706895337349061768	0.18532919201249110803	-1.1694686319770692206
22.675525525525526	-2.1661364816532855	0.0704680257442396053	0.18403197865434003426	-1.1713396353290643724
22.684764764764765	-2.174490845043757	0.07024868235673775813	0.18273881664348363987	-1.1731981604279622855
22.694004004004004	-2.1828567117007154	0.070031505743103253753	0.18144966617532225684	-1.1750440533695832815
22.703243243243243	-2.191233742748037	0.06981649753482245111	0.1801644874103147634	-1.1768771645450236214
22.712482482482482	-2.1996215940011927	0.06960365883112713773	0.17888324048382521414	-1.178697348653404394
22.72172172172172	-2.2080199158884026	0.069392990210184491925	0.17760588551580265969	-1.1805044647152000782
22.73096096096096	-2.2164283533709725	0.069184491737940232554	0.17633238262027686543	-1.1822983760820493218
22.7402002002002	-2.2248465458628273	0.0689781629781929953	0.17506269191468018158	-1.184078950443105925
22.74943943943944	-2.2332741271492553	0.06877400300325504424	0.1737967735289788614	-1.1858460598255272354
22.758678678678677	-2.2417107253048676	0.06857201040398521444	0.17253458761461420821	-1.1875995805997431415
22.767917917917917	-2.2501559626107985	0.06837218329731489812	0.17127609435328235911	-1.1893393934826749182
22.777157157157156	-2.258609455471145	0.06817451933942061533	0.17002125396552385249	-1.1910653835334559856
22.786396396396395	-2.267070814328676	0.067979015732589799916	0.16877002671912904644	-1.1927774401493223095
22.795635635635634	-2.275539643579822	0.067785669237969512484	0.16752237293736328345	-1.1944754570609289959
22.804874874874873	-2.28401554148896	0.06759447618211714595	0.16627825300701469681	-1.1961593323252126252
22.814114114114112	-2.2924981001020215	0.0674054324701787592	0.16503762738626071057	-1.1978289683130493666
22.823353353353355	-2.3009869051594465	0.067218533593353686336	0.16380045661234435862	-1.1994842716983322924
22.83259259259259	-2.3094815360084713	0.067033774639471352536	0.1625667013090876595	-1.2011251534456322484
