X	SP_INTEGRAND	SP	PMF_RE
0.5902190219021901	0.0065581487347442862166	0.012532538467157339901	-1.1663950933675490044
0.5903790379037903	0.006550206032348346565	0.012509933766956315526	-1.1671175532608635954
0.5905390539053905	0.0065422700010376603382	0.012487356448834994341	-1.167840281832445885
0.5906990699069907	0.0065343406349123332674	0.012464806489795646697	-1.1685632795361682444
0.5908590859085909	0.0065264179280481338535	0.012442283866860933066	-1.1692865468281422637
0.5910191019101909	0.00651850187452626039	0.012419788557073967849	-1.1700100841653494468
0.5911791179117911	0.006510592468472119265	0.012397320537498108919	-1.1707338920054202508
0.5913391339133913	0.0065026897039473028237	0.0123748797852171787214	-1.1714579708084976906
0.5914991499149915	0.006494793575059433895	0.0123524662773353700854	-1.1721823210355988872
0.5916591659165917	0.0064869040759120193325	0.012330079990977205155	-1.1729069431489802615
0.5918191819181917	0.006479021200582525883	0.012307720903287618414	-1.1736318376131094122
0.5919791979197919	0.0064711449431777522177	0.012285388991431826913	-1.1743570048928305405
0.5921392139213921	0.0064632752978147511522	0.012263084232595448157	-1.1750824454544247922
0.5922992299229923	0.006455412258571318994	0.01224080660398442602	-1.1758081597664271942
0.5924592459245925	0.0064475558195586347077	0.012218556082825071886	-1.1765341482980437708
0.5926192619261925	0.0064397059748978281807	0.012196332646364020779	-1.1772604115199612623
0.5927792779277927	0.0064318627186626527173	0.0121741362718681725355	-1.1779869499048579462
0.5929392939293929	0.0064240260449855150436	0.012151966936624857396	-1.1787137639259502152
0.5930993099309931	0.0064161959479793722794	0.012129824617941645039	-1.1794408540580551312
0.5932593259325933	0.0064083724217319459748	0.012107709293146452481	-1.1801682207778695223
0.5934193419341933	0.0064005554603870514857	0.012085620939587521517	-1.1808958645635201977
0.5935793579357935	0.006392745058010754623	0.012063559534633333454	-1.1816237858943618315
0.5937393739373937	0.006384941208776456626	0.0120415250556727420025	-1.182351985250970446
0.5938993899389939	0.0063771439067425202385	0.012019517480114863959	-1.183080463115618598
0.5940594059405941	0.0063693531460816294347	0.011997536785389111077	-1.1838092199715568425
0.5942194219421941	0.006361568920878809809	0.011975582948945174581	-1.1845382563040484681
0.5943794379437943	0.0063537912252652985034	0.0119536559482529747556	-1.1852675725999359066
0.5945394539453945	0.006346020053361575573	0.011931755760802782606	-1.1859971693471040503
0.5946994699469947	0.0063382553992939050627	0.011909882364105106573	-1.1867270470350108508
0.594859485948595	0.0063304972571857540763	0.011888035735690717848	-1.1874572061541948038
0.5950195019501949	0.0063227456211828951024	0.0118662158531106470035	-1.188187647197028115
0.5951795179517951	0.0063150004853832857023	0.011844422693936106882	-1.1889183706578979156
0.5953395339533953	0.006307261843934861912	0.011822656235758670522	-1.1896493770318059015
0.5954995499549955	0.0062995296909829501855	0.011800916456190068371	-1.1903806668152337275
0.5956595659565957	0.0062918040206311389472	0.011779203332862295025	-1.1911122405067071976
0.5958195819581957	0.0062840848270518232527	0.011757516843427592659	-1.1918440986059398676
0.5959795979597959	0.00627637210434400829	0.0117358569655583385486	-1.1925762416145550191
0.5961396139613961	0.0062686658466670194307	0.011714223676947248166	-1.1933086700350455553
0.5962996299629963	0.006260966048172480184	0.011692616955307164075	-1.1940413843714256554
0.5964596459645966	0.006253272702969502583	0.0116710367783711726105	-1.1947743851299526075
0.5966196619661965	0.00624558580523552618	0.011649483123892589273	-1.1955076728178028906
0.5967796779677967	0.0062379053490886028895	0.011627955969644823671	-1.1962412479434674034
0.596939693969397	0.00623023132870573789	0.01160645529342155973	-1.1969751110169722879
0.5970997099709972	0.0062225637382178604333	0.011584981073036613845	-1.1977092625504880889
0.5972597259725974	0.0062149025717665986557	0.011563533286324025795	-1.1984437030576592911
0.5974197419741973	0.006207247823527331877	0.011542111911138011824	-1.1991784330528465601
0.5975797579757975	0.006199599487641312517	0.011520716925352846379	-1.1999134530523021006
0.5977397739773977	0.0061919575582697985713	0.01149934830686306482	-1.2006487635744989156
0.597899789978998	0.0061843220295531851873	0.011478006033583345988	-1.2013843651390515004
0.5980598059805982	0.006176692895674148328	0.011456690083448505009	-1.2021202582668251198
0.5982198219821981	0.006169070150771016705	0.0114354004344135263896	-1.2028564434802376103
0.5983798379837983	0.006161453789038741227	0.011414137064453424682	-1.2035929213029438528
0.5985398539853986	0.006153843804617256591	0.011392899951563418975	-1.2043296922611814503
0.5986998699869988	0.00614624019167112812	0.0113716890737588671114	-1.2050667568825618667
0.598859885988599	0.0061386429443826757253	0.0113505044090752221495	-1.2058041156953373236
0.5990199019901989	0.0061310520569196302825	0.011329345935568056263	-1.2065417692302531229
0.5991799179917991	0.0061234675234336510347	0.011308213631312996167	-1.2072797180197076333
0.5993399339933994	0.0061158893381211005185	0.0112871074744058499085	-1.2080179625968329713
0.5994999499949996	0.0061083174951535900023	0.011266027442962455025	-1.2087565034965061133
0.5996599659965998	0.0061007519887052193115	0.011244973515118746284	-1.2094953412557741495
0.5998199819981997	0.006093192812953547525	0.011223945669030774619	-1.2102344764131369992
0.5999799979998	0.0060856399620832618066	0.011202943882874572141	-1.2109739095085254916
0.6001400140014002	0.0060780934302695287083	0.011181968134846331353	-1.2117136410838161878
0.6003000300030004	0.0060705532116993399647	0.011161018403162284452	-1.2124536716821857721
0.6004600460046006	0.0060630193005626998376	0.011140094666058706919	-1.2131940018479559851
0.6006200620062006	0.006055491691058475892	0.011119196901791926044	-1.2139346321278183542
0.6007800780078008	0.006047970377344977091	0.0110983250886382595875	-1.2146755630702451158
0.600940094009401	0.0060404553536479323286	0.011077479204894143446	-1.2154167952245542704
0.6011001100110012	0.0060329466141445320695	0.011056659228875983107	-1.2161583291418378819
0.6012601260126014	0.006025444153040523476	0.011035865138920217091	-1.2169001653754916456
0.6014201420142014	0.006017947964513923741	0.011015096913383344361	-1.2176423044802422856
0.6015801580158016	0.00601045804279325461	0.010994354530641769759	-1.2183847470121519611
0.6017401740174018	0.0060029743820480921177	0.010973637969091991489	-1.2191274935292111207
0.601900190019002	0.005995496976518291127	0.010952947207150466287	-1.2198705445910465838
0.602060206020602	0.005988025820367212388	0.010932282223253677635	-1.2206139007592243457
0.6022202220222022	0.0059805609078414646594	0.010911642995858009418	-1.2213575625961703028
0.6023802380238024	0.0059731022331320037414	0.010891029503439870387	-1.2221015306668173736
0.6025402540254026	0.005965649790438414654	0.010870441724495660546	-1.2228458055378058217
