# INPUT Frame vs Extension file: "dist_vs_frame.dat"
# INPUT Frame Range => frame_index_start: -1  |  frame_index_end: 160000.0
# INPUT Extension Range => ext_start: 0.0  |  ext_end: 50.0
# INPUT Extension Bins => Count: 1000  | Bin Size: 0.05
# INPUT Moving Average Window Size: 5 extension bins (or 0.25 extension units)
# ---------------------------------------
EXT	PDF_AVG
0.2	0.0
0.25	0.0
0.30000000000000004	0.0
0.35000000000000003	0.0
0.4	0.0
0.45	0.0
0.5	0.0
0.55	0.0
0.6000000000000001	0.0
0.65	0.0
0.7000000000000001	0.0
0.75	0.0
0.8	0.0
0.8500000000000001	0.0
0.9	0.0
0.9500000000000001	0.0
1.0	0.0
1.05	0.0
1.1	0.0
1.1500000000000001	0.0
1.2000000000000002	0.0
1.25	0.0
1.3	0.0
1.35	0.0
1.4000000000000001	0.0
1.4500000000000002	0.0
1.5	0.0
1.55	0.0
1.6	0.0
1.6500000000000001	0.0
1.7000000000000002	0.0
1.75	0.0
1.8	0.0
1.85	0.0
1.9000000000000001	0.0
1.9500000000000002	0.0
2.0	0.0
2.0500000000000003	0.0
2.1	0.0
2.15	0.0
2.2	0.0
2.25	0.0
2.3000000000000003	0.0
2.35	0.0
2.4000000000000004	0.0
2.45	0.0
2.5	0.0
2.5500000000000003	0.0
2.6	0.0
2.6500000000000004	0.0
2.7	0.0
2.75	0.0
2.8000000000000003	0.0
2.85	0.0
2.9000000000000004	0.0
2.95	0.0
3.0	0.0
3.0500000000000003	0.0
3.1	0.0
3.1500000000000004	0.0
3.2	0.0
3.25	0.0
3.3000000000000003	0.0
3.35	0.0
3.4000000000000004	0.0
3.45	0.0
3.5	0.0
3.5500000000000003	0.0
3.6	0.0
3.6500000000000004	0.0
3.7	0.0
3.75	0.0
3.8000000000000003	0.0
3.85	0.0
3.9000000000000004	0.0
3.95	0.0
4.0	0.0
4.05	0.0
4.1000000000000005	0.0
4.15	0.0
4.2	0.0
4.25	0.0
4.3	0.0
4.3500000000000005	0.0
4.4	0.0
4.45	0.0
4.5	0.0
4.55	0.0
4.6000000000000005	0.0
4.65	0.0
4.7	0.0
4.75	0.0
4.800000000000001	0.0
4.8500000000000005	0.0
4.9	0.0
4.95	0.0
5.0	0.0
5.050000000000001	0.0
5.1000000000000005	0.0
5.15	0.0
5.2	0.0
5.25	0.0
5.300000000000001	0.0
5.3500000000000005	0.0
5.4	0.0
5.45	0.0
5.5	0.0
5.550000000000001	0.0
5.6000000000000005	0.0
5.65	0.0
5.7	0.0
5.75	0.0
5.800000000000001	0.0
5.8500000000000005	0.0
5.9	0.0
5.95	0.0
6.0	0.0
6.050000000000001	0.0
6.1000000000000005	0.0
6.15	0.0
6.2	0.0
6.25	0.0
6.300000000000001	0.0
6.3500000000000005	0.0
6.4	0.0
6.45	0.0
6.5	0.0
6.550000000000001	0.0
6.6000000000000005	0.0
6.65	0.0
6.7	2.5000000000000086e-05
6.75	2.5000000000000086e-05
6.800000000000001	2.5000000000000086e-05
6.8500000000000005	2.5000000000000086e-05
6.9	2.5000000000000086e-05
6.95	2.5000000000000086e-05
7.0	2.5000000000000086e-05
7.050000000000001	2.5000000000000086e-05
7.1000000000000005	2.5000000000000086e-05
7.15	5.000000000000017e-05
7.2	0.00010000000000000034
7.25	0.00014999999999999963
7.300000000000001	0.00019999999999999982
7.3500000000000005	0.00019999999999999982
7.4	0.00017499999999999973
7.45	9.999999999999946e-05
7.5	5.000000000000017e-05
7.550000000000001	5.000000000000017e-05
7.6000000000000005	7.500000000000026e-05
7.65	0.00010000000000000034
7.7	0.00015000000000000053
7.75	0.00015000000000000053
7.800000000000001	0.00010000000000000034
7.8500000000000005	0.00010000000000000034
7.9	7.500000000000026e-05
7.95	5.000000000000017e-05
8.0	9.999999999999946e-05
8.05	9.999999999999946e-05
8.1	0.00012499999999999865
8.15	0.00012499999999999865
8.200000000000001	0.0001249999999999991
8.25	0.0001249999999999991
8.3	0.0001249999999999991
8.35	7.499999999999982e-05
8.4	7.499999999999982e-05
8.450000000000001	0.00010000000000000034
8.5	7.500000000000071e-05
8.55	0.00012500000000000176
8.6	0.00012500000000000176
8.65	0.00015000000000000142
8.700000000000001	0.0001250000000000009
8.75	0.00019999999999999982
8.8	0.0002750000000000014
8.85	0.00032500000000000074
8.9	0.0005499999999999975
8.950000000000001	0.0006499999999999996
9.0	0.0007499999999999982
9.05	0.000975000000000003
9.1	0.001399999999999997
9.15	0.0016999999999999925
9.200000000000001	0.002175000000000003
9.25	0.0028249999999999933
9.3	0.003475000000000007
9.35	0.004174999999999997
9.4	0.005199999999999982
9.450000000000001	0.006700000000000016
9.5	0.007999999999999997
9.55	0.009374999999999942
9.600000000000001	0.010875000000000015
9.65	0.012849999999999986
9.700000000000001	0.013600000000000001
9.75	0.01522499999999998
9.8	0.017099999999999956
9.850000000000001	0.019149999999999997
9.9	0.021324999999999966
9.950000000000001	0.02465000000000004
10.0	0.026900000000000007
10.05	0.030224999999999957
